petal.width	variety
4.3	Setosa
5.1	Virginica
6.1	Virginica
3.7	Setosa
1.3	Versicolor
2.4	Setosa
0.2	Setosa
5.6	Versicolor
0.2	Setosa
2.8	Virginica
2.5	Versicolor
3.7	Setosa
3.8	Virginica
0.2	Setosa
7.0	Virginica
3.8	Versicolor
3.1	Virginica
3.8	Versicolor
3.3	Setosa
3.4	Virginica
3.7	Virginica
2.0	Versicolor
4.3	Virginica
4.3	Virginica
3.7	Setosa
6.1	Versicolor
1.1	Versicolor
3.7	Versicolor
2.4	Versicolor
5.3	Virginica
0.7	Setosa
5.0	Virginica
2.4	Setosa
3.8	Virginica
1.3	Versicolor
4.5	Virginica
4.6	Versicolor
5.9	Virginica
3.8	Versicolor
1.7	Versicolor
3.7	Virginica
3.1	Versicolor
5.8	Virginica
4.3	Versicolor
1.0	Versicolor
2.0	Virginica
5.9	Versicolor
1.4	Versicolor
5.3	Versicolor
2.8	Setosa
4.4	Virginica
5.3	Virginica
5.4	Virginica
2.8	Virginica
1.4	Versicolor
4.9	Setosa
3.5	Virginica
2.3	Virginica
2.3	Versicolor
6.3	Virginica
3.4	Setosa
5.7	Versicolor
5.5	Versicolor
1.7	Setosa
1.2	Setosa
3.5	Virginica
3.3	Versicolor
6.1	Virginica
1.2	Setosa
4.4	Versicolor
4.5	Versicolor
1.6	Setosa
5.0	Virginica
3.8	Versicolor
4.4	Virginica
3.2	Versicolor
5.5	Versicolor
2.0	Versicolor
0.7	Setosa
4.9	Virginica
1.5	Versicolor
4.3	Setosa
2.5	Versicolor
0.7	Setosa
3.0	Virginica
3.0	Versicolor
4.9	Virginica
2.9	Virginica
2.2	Setosa
1.5	Virginica
6.1	Versicolor
2.6	Virginica
6.9	Virginica
3.0	Versicolor
3.9	Setosa
5.5	Versicolor
3.8	Versicolor
3.3	Virginica
2.0	Virginica
4.8	Versicolor
3.8	Virginica
4.3	Versicolor
3.0	Versicolor
4.8	Versicolor
2.8	Virginica
