sepal.length	sepal.width	petal.length	petal.width	variety
7.1	7.3	6.0	4.8	Versicolor
10.9	6.6	6.1	5.8	Virginica
7.7	4.1	8.7	3.5	Versicolor
10.4	4.7	8.3	5.4	Virginica
7.4	4.1	4.0	4.1	Setosa
8.9	3.3	6.6	5.4	Virginica
6.1	3.0	4.9	4.8	Virginica
9.8	4.7	4.9	4.7	Versicolor
6.3	4.5	8.0	4.9	Virginica
9.4	3.9	6.3	3.8	Versicolor
8.8	4.5	2.2	4.2	Setosa
9.7	6.1	5.0	4.5	Versicolor
6.7	2.2	7.0	1.5	Versicolor
6.7	6.7	7.4	1.4	Versicolor
10.7	5.0	8.3	5.6	Virginica
7.8	6.3	5.3	2.4	Versicolor
7.6	3.6	4.5	0.7	Setosa
9.5	4.3	7.6	3.0	Versicolor
10.2	5.6	8.6	4.9	Virginica
5.8	5.2	1.5	2.2	Setosa
8.5	6.3	3.4	0.7	Setosa
8.8	4.7	4.9	4.8	Virginica
6.3	2.6	4.5	5.2	Versicolor
6.1	2.6	6.1	5.4	Virginica
6.6	5.3	4.6	0.2	Setosa
9.0	4.3	1.3	1.8	Setosa
7.2	5.9	5.4	2.8	Virginica
6.8	6.3	8.7	3.6	Versicolor
6.2	3.3	9.0	5.8	Versicolor
5.7	6.9	7.7	5.8	Versicolor
7.7	8.3	9.7	5.7	Virginica
7.1	6.2	4.2	4.8	Versicolor
9.8	4.0	8.4	4.0	Versicolor
8.7	4.5	5.5	2.7	Versicolor
8.3	5.4	6.4	4.2	Setosa
9.2	5.1	9.6	4.0	Virginica
6.0	6.7	7.0	5.0	Versicolor
7.1	4.7	6.0	3.4	Setosa
4.8	3.4	4.6	1.2	Setosa
8.9	5.7	8.7	5.3	Virginica
10.0	3.5	6.2	4.0	Virginica
7.6	4.4	8.6	2.3	Versicolor
10.7	5.0	5.2	4.8	Virginica
10.1	7.0	9.0	5.5	Versicolor
7.4	6.3	8.6	3.2	Virginica
7.5	4.5	2.1	5.1	Setosa
8.2	2.6	8.9	5.3	Virginica
6.4	4.1	6.0	5.3	Virginica
6.9	3.2	9.8	6.8	Virginica
9.0	2.9	5.3	3.6	Versicolor
9.3	6.7	8.6	1.5	Versicolor
7.7	5.0	8.5	5.0	Virginica
5.1	3.9	3.5	2.2	Setosa
9.4	4.0	7.1	1.8	Virginica
7.3	5.0	5.4	1.1	Setosa
10.0	7.7	5.6	3.0	Virginica
8.0	4.4	6.2	2.5	Versicolor
4.8	7.5	3.9	2.8	Setosa
5.4	6.5	8.5	3.0	Versicolor
6.2	4.4	4.5	3.4	Setosa
9.5	4.3	6.5	4.3	Versicolor
7.8	3.0	5.5	4.6	Virginica
8.4	6.6	2.0	4.2	Setosa
8.4	6.4	4.2	0.2	Setosa
7.4	4.9	3.8	5.5	Versicolor
7.6	6.5	7.4	3.6	Virginica
9.0	5.0	6.5	3.3	Versicolor
9.1	7.5	7.9	2.9	Versicolor
6.8	3.7	9.1	4.9	Virginica
8.2	3.3	7.7	2.6	Virginica
6.0	5.0	1.8	2.8	Setosa
7.2	6.2	3.6	3.7	Setosa
8.7	5.7	4.8	0.7	Setosa
11.7	6.5	9.6	3.8	Virginica
7.7	5.3	8.7	2.5	Virginica
10.4	7.3	8.9	2.5	Virginica
8.7	7.1	2.0	4.1	Setosa
11.2	4.5	6.8	5.8	Virginica
7.4	7.6	7.4	4.0	Versicolor
5.4	3.5	2.3	2.7	Setosa
8.1	6.2	3.4	3.2	Setosa
10.2	5.1	6.9	3.4	Versicolor
6.3	6.9	9.1	5.4	Virginica
6.5	5.2	7.6	6.1	Versicolor
8.9	5.5	8.5	4.7	Virginica
7.5	5.9	6.0	3.7	Setosa
10.7	3.2	6.5	2.8	Virginica
5.4	6.9	2.0	2.9	Setosa
8.1	6.3	6.7	3.7	Versicolor
9.7	6.8	7.2	5.5	Virginica
7.2	4.0	7.2	5.7	Versicolor
7.4	5.6	9.4	2.6	Virginica
7.3	5.8	5.4	2.3	Versicolor
6.1	5.0	7.6	5.8	Versicolor
6.6	3.0	6.4	5.6	Versicolor
7.4	3.2	7.5	5.0	Versicolor
7.9	4.5	4.2	5.5	Versicolor
4.8	3.1	1.6	0.7	Setosa
9.3	7.3	8.0	6.0	Virginica
8.8	5.7	7.9	4.3	Virginica
8.6	4.5	2.4	2.3	Setosa
6.4	3.5	5.4	3.7	Setosa
5.6	5.4	7.1	4.8	Versicolor
6.3	3.9	5.6	2.3	Virginica
10.5	6.2	9.5	5.0	Virginica
