sepal.length	variety
8.3	Setosa
5.2	Versicolor
7.1	Setosa
8.8	Versicolor
5.5	Versicolor
9.4	Versicolor
8.6	Versicolor
5.9	Setosa
7.4	Setosa
6.4	Virginica
6.1	Setosa
9.0	Versicolor
8.6	Setosa
10.2	Virginica
9.3	Setosa
5.5	Versicolor
8.8	Virginica
7.0	Versicolor
6.6	Virginica
7.8	Versicolor
6.6	Versicolor
6.7	Versicolor
5.2	Setosa
8.4	Virginica
9.3	Virginica
7.8	Setosa
10.3	Versicolor
6.2	Virginica
10.5	Virginica
7.7	Versicolor
5.5	Setosa
9.2	Versicolor
7.0	Versicolor
8.1	Versicolor
9.3	Virginica
9.6	Versicolor
9.6	Versicolor
10.4	Virginica
8.2	Versicolor
6.0	Setosa
9.3	Virginica
7.2	Setosa
7.8	Versicolor
11.1	Versicolor
10.5	Virginica
9.3	Virginica
6.9	Virginica
5.6	Setosa
9.7	Virginica
7.5	Setosa
9.2	Virginica
7.4	Setosa
6.5	Setosa
8.1	Setosa
9.9	Virginica
5.0	Setosa
4.8	Setosa
10.0	Versicolor
9.9	Versicolor
4.8	Setosa
8.9	Setosa
9.1	Virginica
8.4	Versicolor
8.1	Versicolor
7.2	Virginica
8.8	Versicolor
6.9	Virginica
9.0	Virginica
7.8	Virginica
9.0	Setosa
8.6	Versicolor
8.0	Setosa
9.8	Virginica
7.6	Setosa
10.2	Virginica
9.9	Versicolor
8.7	Virginica
10.5	Versicolor
9.8	Setosa
6.2	Setosa
8.5	Versicolor
8.8	Virginica
8.4	Virginica
7.2	Setosa
7.3	Virginica
9.1	Setosa
7.1	Setosa
9.3	Versicolor
9.6	Virginica
6.7	Virginica
6.5	Versicolor
9.5	Setosa
7.4	Virginica
8.0	Setosa
8.9	Versicolor
5.5	Versicolor
6.2	Versicolor
8.2	Versicolor
7.5	Virginica
6.5	Versicolor
6.7	Virginica
9.6	Versicolor
7.2	Virginica
6.4	Versicolor
7.7	Virginica
