petal.length	petal.width	variety
3.8	1.3	Setosa
6.6	5.9	Virginica
9.7	6.6	Virginica
6.3	4.8	Virginica
7.8	1.3	Versicolor
9.6	5.0	Virginica
5.0	1.5	Versicolor
4.5	6.1	Versicolor
4.0	2.2	Setosa
5.7	1.9	Setosa
9.7	4.5	Virginica
1.4	4.6	Setosa
1.5	2.7	Setosa
5.6	2.3	Versicolor
6.7	5.0	Virginica
6.4	2.0	Virginica
3.2	1.2	Setosa
5.4	1.7	Setosa
5.5	4.1	Virginica
6.3	2.6	Versicolor
8.9	5.8	Virginica
4.9	1.2	Setosa
7.2	2.4	Versicolor
9.0	4.2	Virginica
4.5	2.0	Versicolor
2.2	0.5	Setosa
5.7	2.0	Versicolor
5.9	1.7	Versicolor
2.4	1.2	Setosa
5.1	5.6	Versicolor
7.4	4.3	Virginica
8.8	4.9	Virginica
5.0	2.2	Setosa
1.3	3.9	Setosa
8.3	5.8	Versicolor
5.8	6.1	Virginica
3.0	1.2	Setosa
9.0	4.5	Versicolor
1.5	2.6	Setosa
3.2	3.3	Setosa
10.1	6.1	Virginica
4.9	5.7	Versicolor
2.6	3.4	Setosa
8.6	6.4	Virginica
9.5	5.0	Virginica
5.7	2.2	Versicolor
7.4	4.8	Virginica
6.6	4.0	Versicolor
6.6	4.5	Versicolor
1.6	0.2	Setosa
4.4	2.3	Setosa
7.2	4.4	Versicolor
2.9	2.9	Setosa
7.9	1.4	Versicolor
3.1	1.2	Setosa
3.8	2.7	Setosa
7.8	5.3	Virginica
4.1	3.6	Setosa
8.3	1.4	Versicolor
7.7	6.7	Virginica
7.8	3.7	Virginica
10.1	3.8	Virginica
4.0	2.4	Setosa
4.5	3.1	Versicolor
5.6	5.9	Virginica
9.0	3.8	Virginica
5.9	2.7	Setosa
5.0	5.8	Versicolor
2.6	3.2	Setosa
5.6	5.8	Virginica
5.0	5.8	Versicolor
5.9	2.7	Setosa
7.3	6.3	Virginica
4.4	0.2	Setosa
8.9	5.8	Versicolor
7.5	4.5	Versicolor
9.6	2.9	Virginica
3.9	4.7	Setosa
6.1	2.7	Virginica
9.4	3.3	Virginica
5.3	2.8	Versicolor
3.4	1.3	Setosa
8.5	3.2	Versicolor
10.6	4.1	Virginica
9.6	6.9	Virginica
9.4	3.3	Virginica
7.5	5.0	Versicolor
5.6	2.0	Virginica
4.6	4.4	Versicolor
5.1	1.2	Setosa
2.0	4.2	Setosa
5.5	2.0	Virginica
1.3	1.2	Setosa
9.4	1.5	Versicolor
5.9	2.7	Setosa
6.6	2.8	Virginica
8.5	5.4	Virginica
4.7	3.8	Versicolor
2.2	2.7	Setosa
3.5	0.8	Setosa
2.3	0.3	Setosa
3.4	2.2	Setosa
5.1	3.8	Versicolor
5.7	3.2	Setosa
4.6	3.1	Setosa
