sepal.width	variety
7.5	Setosa
5.5	Virginica
4.7	Setosa
4.5	Setosa
6.9	Virginica
6.8	Setosa
4.1	Setosa
4.6	Virginica
5.5	Setosa
7.9	Setosa
5.7	Setosa
3.3	Versicolor
4.8	Virginica
6.1	Setosa
6.9	Setosa
7.5	Setosa
5.2	Versicolor
6.2	Versicolor
3.5	Versicolor
7.5	Virginica
7.5	Setosa
6.1	Setosa
3.5	Setosa
4.9	Versicolor
7.0	Virginica
3.7	Versicolor
3.6	Virginica
2.8	Versicolor
4.5	Setosa
6.6	Versicolor
3.4	Setosa
2.8	Virginica
4.6	Virginica
6.7	Versicolor
3.5	Virginica
7.6	Virginica
7.6	Versicolor
5.5	Setosa
3.5	Setosa
6.7	Setosa
6.3	Virginica
6.4	Setosa
5.7	Versicolor
7.9	Setosa
4.3	Virginica
4.7	Virginica
5.4	Versicolor
3.1	Setosa
4.9	Versicolor
7.3	Versicolor
5.0	Versicolor
7.4	Setosa
4.3	Setosa
4.7	Virginica
4.0	Versicolor
5.9	Virginica
6.8	Versicolor
4.2	Versicolor
4.6	Virginica
4.9	Setosa
3.0	Virginica
3.3	Setosa
4.9	Versicolor
7.2	Setosa
7.9	Setosa
6.7	Virginica
4.5	Virginica
8.1	Setosa
7.2	Virginica
5.0	Virginica
3.2	Virginica
5.1	Setosa
5.8	Versicolor
7.3	Setosa
6.4	Virginica
7.1	Virginica
3.1	Versicolor
7.1	Versicolor
7.2	Virginica
3.5	Versicolor
5.7	Versicolor
6.0	Versicolor
3.3	Virginica
6.9	Versicolor
7.2	Setosa
4.0	Versicolor
2.5	Virginica
2.5	Versicolor
3.5	Setosa
6.0	Versicolor
5.3	Virginica
5.8	Versicolor
3.8	Versicolor
3.4	Versicolor
4.0	Setosa
6.7	Virginica
4.3	Setosa
3.9	Versicolor
7.0	Virginica
7.4	Setosa
3.2	Versicolor
5.2	Setosa
6.5	Versicolor
3.1	Setosa
7.3	Virginica
