petal.width	variety
3.9	Setosa
5.1	Versicolor
4.1	Virginica
4.8	Setosa
4.3	Virginica
4.4	Versicolor
3.8	Virginica
4.9	Versicolor
1.6	Setosa
1.8	Versicolor
1.5	Versicolor
4.5	Versicolor
1.2	Setosa
2.7	Virginica
3.2	Versicolor
5.4	Virginica
4.1	Virginica
3.3	Setosa
2.7	Setosa
4.1	Virginica
6.1	Versicolor
5.8	Virginica
5.0	Versicolor
0.7	Setosa
4.7	Setosa
5.8	Versicolor
5.1	Virginica
5.0	Versicolor
4.6	Setosa
1.2	Setosa
5.5	Versicolor
5.3	Versicolor
3.3	Versicolor
0.7	Setosa
1.2	Versicolor
3.9	Setosa
2.8	Versicolor
4.8	Versicolor
5.9	Virginica
2.3	Versicolor
4.7	Setosa
1.9	Versicolor
6.4	Virginica
4.2	Setosa
3.7	Setosa
5.0	Versicolor
3.0	Versicolor
3.2	Versicolor
4.8	Virginica
4.2	Setosa
5.3	Virginica
2.8	Versicolor
3.9	Virginica
3.0	Virginica
4.4	Setosa
1.2	Versicolor
6.7	Virginica
3.2	Setosa
3.0	Versicolor
4.7	Setosa
1.0	Versicolor
3.3	Virginica
1.1	Setosa
6.2	Virginica
7.0	Virginica
4.8	Setosa
0.7	Setosa
5.5	Virginica
3.0	Virginica
1.2	Setosa
5.0	Virginica
2.6	Versicolor
2.9	Versicolor
2.3	Versicolor
3.7	Versicolor
4.8	Setosa
5.5	Versicolor
1.3	Setosa
5.8	Versicolor
4.9	Versicolor
6.3	Virginica
4.4	Setosa
3.6	Setosa
3.0	Versicolor
1.0	Versicolor
2.3	Setosa
0.2	Setosa
0.2	Setosa
3.7	Setosa
5.7	Versicolor
2.2	Setosa
5.8	Versicolor
6.0	Virginica
5.9	Virginica
2.9	Virginica
4.5	Versicolor
1.4	Versicolor
4.5	Setosa
3.8	Virginica
5.1	Versicolor
4.5	Virginica
2.0	Versicolor
4.8	Versicolor
3.5	Virginica
5.5	Versicolor
