petal.width	variety
4.1	Versicolor
5.1	Setosa
1.8	Versicolor
4.9	Setosa
3.6	Setosa
4.8	Setosa
4.5	Versicolor
2.0	Versicolor
0.1	Setosa
2.7	Setosa
0.7	Setosa
4.8	Versicolor
3.8	Virginica
2.3	Versicolor
3.3	Versicolor
4.0	Versicolor
4.6	Setosa
7.0	Virginica
3.3	Setosa
4.6	Virginica
6.1	Virginica
5.6	Virginica
5.7	Versicolor
0.4	Setosa
3.9	Versicolor
5.5	Versicolor
4.6	Versicolor
0.7	Setosa
4.7	Setosa
4.6	Virginica
3.5	Virginica
3.3	Virginica
1.8	Setosa
2.4	Virginica
5.4	Versicolor
2.2	Setosa
3.8	Virginica
2.1	Virginica
6.0	Virginica
5.8	Versicolor
5.0	Virginica
2.3	Versicolor
2.8	Versicolor
3.3	Setosa
4.7	Setosa
3.1	Setosa
4.8	Versicolor
1.2	Setosa
1.7	Setosa
1.4	Versicolor
0.2	Setosa
5.0	Versicolor
2.5	Versicolor
3.0	Virginica
2.1	Versicolor
1.5	Versicolor
4.2	Setosa
6.3	Virginica
3.7	Setosa
3.3	Setosa
0.6	Setosa
5.4	Versicolor
5.3	Virginica
3.8	Virginica
2.2	Setosa
5.2	Versicolor
4.6	Virginica
6.5	Virginica
3.7	Setosa
5.4	Versicolor
3.2	Setosa
4.4	Setosa
4.9	Setosa
6.5	Virginica
3.0	Versicolor
3.7	Setosa
2.2	Setosa
4.4	Virginica
0.7	Setosa
2.5	Versicolor
5.0	Versicolor
1.9	Virginica
2.1	Versicolor
6.3	Virginica
1.9	Virginica
2.0	Setosa
4.7	Setosa
4.4	Versicolor
2.9	Virginica
4.2	Setosa
2.2	Versicolor
5.5	Versicolor
2.0	Versicolor
2.3	Virginica
5.8	Versicolor
1.8	Virginica
5.8	Versicolor
5.2	Versicolor
1.8	Virginica
3.1	Virginica
6.5	Virginica
3.4	Virginica
0.7	Setosa
0.4	Setosa
3.4	Virginica
