petal.width	variety
5.0	Virginica
1.7	Setosa
4.4	Versicolor
2.8	Versicolor
3.2	Versicolor
1.8	Versicolor
5.4	Virginica
5.8	Virginica
3.8	Virginica
4.3	Versicolor
4.0	Versicolor
3.6	Virginica
2.8	Setosa
3.9	Virginica
2.1	Versicolor
3.7	Setosa
4.1	Versicolor
1.5	Versicolor
3.0	Versicolor
0.9	Setosa
3.4	Versicolor
4.9	Setosa
0.3	Setosa
6.6	Virginica
2.8	Virginica
4.6	Virginica
4.3	Setosa
3.7	Setosa
2.1	Virginica
0.2	Setosa
6.3	Virginica
4.5	Versicolor
2.5	Versicolor
4.3	Versicolor
4.9	Virginica
4.0	Versicolor
2.8	Versicolor
4.4	Virginica
0.2	Setosa
6.3	Virginica
5.8	Virginica
0.7	Setosa
2.8	Virginica
3.9	Virginica
4.6	Versicolor
6.5	Virginica
4.8	Virginica
6.0	Virginica
3.7	Setosa
2.7	Versicolor
4.3	Virginica
2.6	Virginica
4.5	Virginica
3.0	Versicolor
1.1	Setosa
5.5	Versicolor
2.4	Setosa
3.0	Virginica
0.7	Setosa
3.5	Versicolor
4.2	Setosa
5.8	Virginica
5.9	Virginica
0.9	Setosa
1.8	Setosa
3.8	Virginica
5.3	Virginica
0.2	Setosa
3.7	Setosa
2.8	Versicolor
5.3	Virginica
4.3	Setosa
4.0	Virginica
0.6	Setosa
4.5	Setosa
4.7	Virginica
1.9	Versicolor
5.2	Versicolor
4.7	Setosa
1.3	Versicolor
4.4	Versicolor
1.3	Setosa
4.3	Virginica
2.3	Versicolor
3.2	Virginica
4.2	Setosa
6.4	Virginica
6.3	Virginica
1.7	Setosa
2.0	Virginica
4.2	Setosa
6.0	Versicolor
3.4	Virginica
4.0	Versicolor
3.0	Versicolor
3.8	Virginica
2.6	Setosa
0.6	Setosa
2.7	Setosa
3.7	Versicolor
3.2	Setosa
1.8	Versicolor
2.7	Setosa
0.6	Setosa
3.8	Virginica
