petal.width	variety
2.8	Setosa
2.2	Setosa
3.0	Versicolor
5.5	Versicolor
3.8	Virginica
6.8	Virginica
1.8	Virginica
6.4	Virginica
1.8	Virginica
4.0	Virginica
2.9	Virginica
4.8	Versicolor
1.8	Setosa
1.2	Setosa
3.8	Virginica
5.8	Versicolor
4.5	Versicolor
2.8	Versicolor
5.6	Virginica
5.0	Virginica
5.5	Versicolor
3.0	Virginica
1.6	Setosa
4.1	Virginica
4.5	Versicolor
3.7	Setosa
6.6	Virginica
3.7	Setosa
4.6	Virginica
1.8	Virginica
4.5	Versicolor
6.7	Virginica
3.5	Versicolor
1.2	Setosa
2.2	Setosa
4.5	Versicolor
0.2	Setosa
3.6	Versicolor
3.2	Setosa
6.3	Virginica
5.9	Versicolor
2.6	Virginica
0.3	Setosa
2.8	Setosa
2.7	Virginica
0.2	Setosa
4.6	Versicolor
1.2	Setosa
4.6	Setosa
2.8	Virginica
1.7	Versicolor
1.1	Setosa
4.4	Setosa
3.8	Versicolor
2.4	Versicolor
5.8	Versicolor
4.9	Setosa
1.2	Setosa
2.8	Virginica
5.1	Versicolor
1.3	Versicolor
4.4	Virginica
0.6	Setosa
1.1	Versicolor
1.9	Setosa
1.6	Setosa
1.4	Versicolor
2.8	Virginica
3.5	Versicolor
4.5	Versicolor
6.3	Virginica
2.8	Versicolor
1.0	Versicolor
4.7	Setosa
3.6	Setosa
4.5	Virginica
4.7	Setosa
3.2	Setosa
5.0	Virginica
4.2	Setosa
4.7	Setosa
6.0	Virginica
1.2	Versicolor
4.7	Versicolor
4.4	Virginica
3.2	Setosa
5.4	Virginica
4.2	Setosa
3.2	Virginica
3.3	Virginica
4.2	Setosa
3.0	Versicolor
1.6	Versicolor
3.5	Virginica
5.9	Versicolor
5.0	Virginica
0.2	Setosa
5.3	Virginica
5.1	Versicolor
4.9	Virginica
3.3	Versicolor
4.8	Virginica
4.8	Versicolor
1.3	Versicolor
4.2	Setosa
