petal.length	petal.width	variety
4.3	3.8	Versicolor
9.6	2.5	Virginica
5.9	3.2	Setosa
7.7	5.5	Versicolor
3.7	2.2	Setosa
1.9	2.2	Setosa
6.6	3.0	Virginica
6.3	3.8	Versicolor
6.0	4.8	Virginica
3.6	3.3	Versicolor
5.0	2.2	Setosa
4.3	3.0	Versicolor
6.5	1.5	Versicolor
5.5	1.1	Setosa
7.7	2.3	Virginica
6.6	3.5	Versicolor
1.6	2.6	Setosa
6.6	5.9	Virginica
4.0	3.8	Versicolor
5.1	6.4	Virginica
4.0	0.9	Setosa
8.0	2.7	Versicolor
7.7	5.5	Versicolor
7.5	4.5	Virginica
6.8	4.8	Virginica
4.6	2.8	Versicolor
3.5	4.0	Versicolor
9.7	6.5	Virginica
9.8	5.3	Virginica
9.3	2.4	Versicolor
8.9	1.8	Versicolor
1.3	4.4	Setosa
7.8	2.0	Versicolor
5.4	1.1	Setosa
5.6	3.6	Setosa
7.5	5.0	Versicolor
2.4	2.8	Setosa
10.4	2.3	Virginica
4.7	4.7	Setosa
1.8	3.3	Setosa
6.2	3.4	Versicolor
4.4	2.8	Setosa
8.1	5.1	Virginica
4.3	5.1	Versicolor
7.7	1.4	Versicolor
8.2	3.5	Versicolor
5.2	2.5	Virginica
6.2	5.1	Versicolor
8.1	2.8	Virginica
5.0	1.6	Setosa
9.1	2.4	Versicolor
9.9	5.3	Virginica
5.4	2.4	Setosa
10.9	4.0	Virginica
5.1	3.6	Versicolor
5.3	1.2	Setosa
6.1	4.9	Virginica
4.4	3.2	Setosa
7.4	4.5	Virginica
7.4	3.9	Versicolor
3.0	0.7	Setosa
5.6	4.7	Virginica
10.1	4.4	Virginica
3.0	1.3	Setosa
4.0	3.3	Versicolor
2.5	2.4	Setosa
8.0	2.0	Versicolor
6.4	0.7	Setosa
2.4	4.7	Setosa
6.1	3.9	Setosa
4.5	1.8	Versicolor
2.7	4.7	Setosa
9.7	3.2	Virginica
8.4	6.3	Virginica
2.0	4.7	Setosa
9.1	5.3	Virginica
7.5	1.8	Virginica
4.4	1.7	Setosa
5.5	3.0	Versicolor
2.1	2.7	Setosa
9.0	6.0	Virginica
8.6	1.9	Virginica
2.8	3.2	Setosa
3.9	3.9	Versicolor
6.8	2.7	Virginica
8.7	4.7	Versicolor
8.8	5.3	Virginica
4.9	2.8	Virginica
7.3	3.6	Virginica
5.8	0.7	Setosa
7.5	3.7	Versicolor
8.5	2.5	Versicolor
2.5	3.2	Setosa
4.9	3.0	Versicolor
6.5	1.9	Virginica
4.9	1.2	Versicolor
7.1	3.8	Versicolor
1.4	0.2	Setosa
10.4	4.1	Virginica
6.0	5.5	Virginica
5.7	1.0	Setosa
2.0	3.2	Setosa
5.1	1.3	Versicolor
7.7	2.5	Virginica
4.4	5.9	Versicolor
