sepal.length	sepal.width	variety
9.5	5.7	Setosa
9.0	6.9	Versicolor
5.5	5.0	Setosa
9.8	3.2	Virginica
7.0	5.2	Virginica
5.1	6.5	Setosa
7.8	4.3	Virginica
5.9	7.2	Versicolor
8.6	3.5	Setosa
6.9	3.1	Virginica
10.8	5.8	Virginica
7.1	4.3	Setosa
10.5	5.5	Virginica
8.6	6.0	Virginica
8.6	6.3	Setosa
10.1	6.5	Versicolor
7.2	4.5	Setosa
8.9	6.3	Virginica
10.9	7.3	Virginica
9.7	6.1	Virginica
6.5	4.5	Setosa
6.9	4.7	Virginica
6.2	3.3	Virginica
6.2	5.3	Versicolor
8.7	5.5	Virginica
10.1	4.3	Versicolor
8.3	7.0	Setosa
6.5	5.0	Setosa
7.7	6.6	Versicolor
9.5	4.0	Versicolor
6.7	6.5	Virginica
10.9	6.2	Versicolor
10.4	2.8	Virginica
12.2	7.3	Virginica
7.4	5.4	Setosa
6.6	5.6	Setosa
6.6	4.7	Versicolor
7.0	3.1	Versicolor
9.3	5.3	Versicolor
7.2	3.7	Setosa
5.7	3.0	Virginica
8.2	3.7	Virginica
9.4	4.2	Virginica
8.4	3.6	Setosa
8.3	2.5	Virginica
10.6	7.3	Versicolor
6.1	2.5	Versicolor
7.5	4.4	Versicolor
6.6	2.6	Virginica
9.5	7.0	Virginica
8.3	3.7	Virginica
7.3	3.5	Setosa
7.7	8.1	Setosa
10.1	3.4	Versicolor
5.7	5.9	Setosa
8.8	3.9	Virginica
10.2	5.3	Setosa
8.4	4.1	Virginica
11.4	5.6	Virginica
10.7	3.1	Virginica
9.7	3.0	Virginica
6.4	3.0	Setosa
6.1	3.5	Versicolor
8.2	4.8	Virginica
8.3	3.0	Setosa
7.9	4.4	Setosa
8.6	3.7	Setosa
7.4	3.9	Setosa
10.0	7.7	Virginica
6.1	3.8	Virginica
10.0	7.5	Virginica
7.8	6.1	Versicolor
7.3	4.8	Versicolor
10.4	4.1	Versicolor
7.0	3.3	Setosa
4.3	6.5	Setosa
7.5	5.9	Setosa
9.3	6.0	Versicolor
5.6	4.4	Setosa
9.2	3.8	Virginica
8.7	6.6	Versicolor
8.9	5.5	Versicolor
9.8	3.4	Virginica
7.6	4.5	Virginica
5.0	6.9	Setosa
10.5	5.4	Versicolor
12.2	3.1	Virginica
8.2	5.6	Versicolor
8.7	6.5	Virginica
10.8	5.3	Versicolor
5.1	8.3	Setosa
4.6	5.9	Setosa
6.3	5.8	Virginica
7.5	5.8	Setosa
7.0	8.1	Setosa
9.5	5.9	Versicolor
9.7	3.9	Versicolor
6.9	7.0	Setosa
5.8	6.2	Setosa
7.8	7.4	Setosa
7.2	4.2	Versicolor
8.3	5.1	Setosa
10.3	6.2	Versicolor
9.3	6.2	Virginica
6.8	5.0	Virginica
