petal.length	petal.width	variety
4.2	3.2	Versicolor
7.0	5.1	Virginica
8.7	6.1	Virginica
3.5	0.6	Setosa
2.3	2.7	Setosa
8.0	2.3	Virginica
7.4	5.5	Versicolor
5.8	2.9	Virginica
2.2	3.2	Setosa
5.5	2.2	Setosa
5.3	4.8	Virginica
7.0	6.3	Virginica
6.9	4.5	Virginica
9.2	2.2	Versicolor
7.4	5.8	Virginica
5.2	5.9	Versicolor
2.2	2.0	Setosa
6.6	3.0	Virginica
3.9	0.2	Setosa
9.8	4.3	Virginica
7.9	2.6	Versicolor
6.1	1.4	Virginica
3.5	3.4	Setosa
8.3	1.6	Virginica
6.9	5.7	Versicolor
2.5	3.3	Setosa
8.1	3.0	Virginica
6.0	3.7	Setosa
5.4	2.8	Setosa
6.5	4.8	Versicolor
7.9	6.1	Virginica
6.0	2.2	Virginica
6.0	4.5	Versicolor
5.9	1.7	Setosa
3.5	5.5	Versicolor
10.1	4.2	Virginica
4.7	4.4	Setosa
7.2	5.8	Virginica
5.0	1.3	Versicolor
1.9	4.9	Setosa
4.6	3.3	Versicolor
9.0	3.3	Versicolor
5.5	2.4	Setosa
4.0	1.6	Versicolor
7.5	2.2	Versicolor
5.9	1.6	Setosa
1.0	1.7	Setosa
6.6	2.4	Virginica
3.3	4.2	Setosa
1.8	0.8	Setosa
7.6	3.1	Versicolor
8.4	4.8	Virginica
5.0	2.7	Setosa
8.0	3.3	Versicolor
8.6	1.9	Versicolor
4.3	1.5	Versicolor
2.3	1.2	Setosa
6.2	4.5	Virginica
7.5	4.8	Virginica
9.1	2.3	Virginica
7.7	5.9	Versicolor
7.0	5.5	Virginica
7.5	4.0	Versicolor
6.1	3.7	Setosa
8.6	2.3	Versicolor
10.7	3.2	Virginica
6.9	3.8	Versicolor
5.9	2.9	Versicolor
3.5	0.4	Setosa
8.7	6.1	Versicolor
10.1	3.3	Virginica
5.9	2.2	Setosa
5.9	4.7	Setosa
5.6	2.9	Virginica
2.5	2.2	Setosa
5.9	1.2	Versicolor
1.7	0.7	Setosa
4.6	2.0	Versicolor
7.1	2.3	Virginica
6.7	1.5	Versicolor
3.2	0.8	Setosa
7.4	2.5	Virginica
7.5	4.5	Virginica
5.6	6.0	Versicolor
4.7	1.0	Versicolor
4.3	2.4	Setosa
3.6	0.2	Setosa
8.6	5.1	Virginica
2.4	4.2	Setosa
10.1	4.6	Virginica
2.5	1.7	Setosa
6.0	3.5	Versicolor
6.0	0.7	Setosa
4.5	1.5	Versicolor
4.9	1.9	Versicolor
5.3	1.9	Versicolor
6.5	4.9	Virginica
3.1	0.7	Setosa
5.6	2.8	Versicolor
5.3	2.3	Setosa
5.9	6.3	Virginica
9.1	5.0	Virginica
4.3	4.2	Setosa
6.4	6.0	Versicolor
6.1	1.9	Virginica
