sepal.length	sepal.width	variety
7.3	6.2	Versicolor
11.7	3.6	Virginica
8.2	6.0	Versicolor
9.2	3.8	Virginica
9.5	3.2	Versicolor
9.6	4.7	Versicolor
7.4	5.3	Virginica
11.1	5.9	Versicolor
8.7	6.7	Versicolor
9.8	5.8	Virginica
8.6	4.0	Versicolor
7.1	5.0	Versicolor
8.7	6.0	Virginica
10.3	2.7	Virginica
8.4	3.0	Setosa
9.1	4.2	Setosa
8.5	6.1	Setosa
6.4	5.2	Virginica
11.8	6.4	Virginica
10.6	5.5	Virginica
9.4	5.0	Virginica
6.2	7.1	Setosa
7.3	8.5	Setosa
12.2	5.3	Virginica
7.5	7.0	Versicolor
7.0	7.2	Setosa
9.3	3.9	Setosa
8.0	3.3	Versicolor
9.8	3.0	Virginica
11.1	5.5	Virginica
7.9	3.7	Versicolor
5.7	7.0	Virginica
5.7	7.7	Setosa
8.1	7.7	Setosa
9.0	5.5	Virginica
6.4	4.4	Versicolor
5.8	2.6	Versicolor
9.5	3.5	Virginica
8.2	4.5	Setosa
7.4	4.4	Setosa
7.9	4.6	Virginica
9.4	6.3	Virginica
6.2	3.2	Versicolor
9.8	6.7	Virginica
7.2	3.0	Virginica
8.2	6.4	Versicolor
7.4	5.7	Virginica
7.9	7.6	Setosa
6.8	4.0	Versicolor
8.5	5.9	Setosa
9.6	5.3	Setosa
8.5	7.1	Versicolor
9.9	3.6	Virginica
6.8	6.0	Setosa
11.4	4.6	Virginica
8.0	5.5	Virginica
8.6	5.4	Versicolor
9.0	7.2	Setosa
6.7	3.1	Versicolor
6.8	4.9	Setosa
6.6	7.3	Setosa
5.2	6.4	Setosa
9.3	4.7	Versicolor
4.6	3.9	Setosa
7.7	4.8	Versicolor
7.0	6.5	Setosa
7.0	5.7	Versicolor
8.8	6.8	Virginica
10.4	7.0	Versicolor
7.6	3.0	Versicolor
9.0	2.2	Virginica
6.6	4.8	Versicolor
7.9	3.0	Virginica
5.9	7.9	Setosa
7.0	4.2	Versicolor
9.3	5.7	Virginica
6.3	2.8	Versicolor
4.5	4.8	Setosa
6.4	5.2	Virginica
6.1	5.4	Versicolor
8.4	5.4	Versicolor
5.4	4.9	Setosa
8.5	7.2	Virginica
7.7	3.1	Versicolor
6.6	6.5	Versicolor
8.2	5.6	Virginica
10.2	7.4	Versicolor
10.0	2.9	Versicolor
7.7	7.3	Versicolor
7.3	6.1	Setosa
9.2	6.5	Virginica
5.7	5.4	Setosa
6.7	5.3	Virginica
8.5	6.9	Versicolor
8.5	6.9	Versicolor
5.3	7.0	Setosa
8.3	6.0	Virginica
6.1	5.5	Versicolor
8.2	7.7	Setosa
6.9	5.9	Setosa
8.9	7.2	Versicolor
9.4	3.6	Setosa
5.6	5.3	Virginica
5.6	7.8	Setosa
6.7	4.8	Setosa
