sepal.width	petal.length	petal.width	variety
6.4	4.0	2.7	Setosa
3.0	5.4	2.9	Versicolor
7.5	6.1	1.7	Setosa
2.2	9.5	2.5	Virginica
6.2	8.2	5.8	Virginica
3.5	2.8	1.7	Setosa
3.7	8.8	3.9	Virginica
6.7	5.4	2.2	Setosa
7.5	6.9	3.3	Virginica
6.4	6.6	1.8	Versicolor
5.8	5.8	4.9	Versicolor
7.6	9.4	5.0	Versicolor
2.8	7.1	6.0	Virginica
4.9	8.0	5.1	Versicolor
5.5	8.9	6.6	Virginica
5.2	5.0	2.5	Versicolor
7.4	8.1	3.4	Virginica
4.0	5.2	2.5	Versicolor
5.6	3.5	2.2	Setosa
6.2	6.8	2.3	Versicolor
4.9	8.3	1.3	Versicolor
5.3	6.6	2.9	Virginica
7.3	10.7	5.2	Virginica
4.1	8.7	3.0	Versicolor
5.1	7.4	3.8	Virginica
3.3	8.9	5.8	Versicolor
4.4	4.5	1.2	Setosa
8.0	2.9	0.7	Setosa
5.1	8.9	2.6	Virginica
3.7	4.5	2.4	Setosa
7.4	9.9	6.3	Virginica
6.1	8.5	3.3	Virginica
6.5	8.6	2.6	Virginica
4.3	5.7	3.8	Setosa
4.0	4.9	2.6	Setosa
5.9	8.7	3.8	Versicolor
5.6	6.1	4.4	Virginica
2.7	7.0	3.5	Versicolor
6.1	2.5	2.2	Setosa
4.2	9.6	2.5	Virginica
4.0	8.7	4.5	Virginica
5.1	4.5	4.6	Setosa
5.0	3.4	3.2	Setosa
6.8	5.3	3.5	Versicolor
4.3	7.6	3.4	Virginica
6.3	9.1	4.5	Versicolor
6.8	5.3	4.8	Setosa
6.5	5.8	3.8	Virginica
7.3	4.5	2.8	Versicolor
8.2	3.4	4.7	Setosa
4.2	6.6	5.4	Virginica
7.1	4.9	1.6	Setosa
4.6	3.5	4.2	Setosa
4.5	4.1	3.6	Setosa
6.5	6.4	5.0	Versicolor
4.6	3.4	0.7	Setosa
4.1	5.1	4.7	Setosa
3.7	6.1	5.4	Virginica
4.5	7.6	1.8	Versicolor
7.4	4.4	2.2	Setosa
6.0	3.2	4.2	Setosa
6.0	4.4	2.6	Versicolor
5.4	7.7	1.4	Versicolor
6.5	9.8	5.3	Virginica
5.3	2.1	0.7	Setosa
7.1	8.9	3.7	Versicolor
5.6	6.0	2.2	Versicolor
5.5	7.1	3.9	Versicolor
7.3	8.2	5.1	Virginica
3.3	8.2	3.2	Versicolor
6.0	6.5	1.8	Versicolor
6.5	9.0	1.7	Versicolor
3.7	3.3	1.2	Setosa
7.0	10.3	6.7	Virginica
7.8	6.9	6.5	Virginica
2.8	4.5	3.3	Versicolor
4.0	6.1	5.3	Virginica
6.0	2.9	2.8	Setosa
2.9	5.3	4.1	Versicolor
7.7	3.2	2.7	Setosa
4.2	10.0	2.3	Virginica
2.4	5.8	5.0	Versicolor
6.5	1.3	2.7	Setosa
6.8	8.6	3.8	Versicolor
6.6	9.6	4.5	Virginica
6.5	10.3	3.1	Virginica
4.7	8.4	3.8	Virginica
3.8	2.9	4.9	Setosa
5.5	10.6	4.8	Virginica
7.0	7.0	4.0	Versicolor
6.6	8.1	3.3	Virginica
4.9	3.7	0.2	Setosa
5.3	7.4	2.0	Virginica
2.8	8.6	5.2	Virginica
3.9	6.1	4.9	Setosa
2.9	6.0	1.5	Versicolor
3.4	2.6	0.7	Setosa
3.9	6.1	5.8	Virginica
4.7	5.9	2.8	Virginica
4.2	5.9	3.7	Versicolor
3.4	3.4	3.2	Setosa
4.7	4.9	4.4	Versicolor
5.1	4.4	4.9	Versicolor
5.0	7.0	1.8	Virginica
3.4	5.2	2.0	Versicolor
