sepal.length	variety
11.2	Virginica
5.4	Setosa
8.9	Setosa
8.8	Setosa
5.9	Versicolor
8.2	Versicolor
5.4	Setosa
10.9	Virginica
7.5	Versicolor
8.0	Virginica
7.4	Versicolor
5.8	Virginica
10.6	Virginica
9.6	Setosa
6.3	Versicolor
10.5	Versicolor
8.2	Versicolor
6.6	Setosa
6.4	Setosa
8.8	Versicolor
7.7	Virginica
7.7	Virginica
6.2	Setosa
8.3	Virginica
9.5	Virginica
8.7	Setosa
7.4	Virginica
5.5	Setosa
6.4	Setosa
9.1	Versicolor
7.7	Versicolor
6.0	Setosa
8.2	Setosa
8.1	Virginica
8.6	Versicolor
9.0	Versicolor
12.2	Virginica
6.6	Setosa
9.4	Setosa
10.9	Versicolor
6.4	Versicolor
10.7	Virginica
4.9	Setosa
9.1	Setosa
6.6	Setosa
5.9	Setosa
10.0	Virginica
8.8	Virginica
7.5	Setosa
6.0	Versicolor
7.8	Versicolor
7.8	Virginica
11.1	Versicolor
11.2	Versicolor
7.9	Virginica
9.2	Virginica
7.5	Virginica
10.3	Virginica
9.2	Versicolor
6.1	Versicolor
7.4	Virginica
9.3	Virginica
8.5	Versicolor
9.5	Setosa
8.8	Setosa
7.2	Virginica
5.1	Setosa
10.3	Versicolor
6.8	Versicolor
7.0	Setosa
5.4	Setosa
7.7	Versicolor
6.7	Virginica
9.0	Virginica
10.4	Virginica
10.6	Virginica
10.2	Virginica
8.4	Virginica
8.5	Versicolor
7.0	Setosa
7.9	Setosa
11.2	Virginica
6.7	Versicolor
7.8	Virginica
6.8	Versicolor
10.8	Virginica
9.0	Versicolor
9.5	Versicolor
6.5	Setosa
9.7	Virginica
6.7	Versicolor
5.2	Setosa
4.9	Setosa
7.4	Virginica
7.3	Setosa
6.0	Versicolor
9.1	Versicolor
10.2	Versicolor
8.1	Versicolor
9.1	Setosa
10.2	Virginica
9.5	Setosa
6.0	Versicolor
8.6	Versicolor
8.7	Virginica
