sepal.width	petal.length	variety
3.5	7.5	Virginica
7.0	4.4	Setosa
4.2	2.9	Setosa
2.7	4.9	Virginica
3.7	5.9	Versicolor
4.7	4.0	Setosa
5.5	5.1	Virginica
5.1	5.0	Versicolor
5.1	8.9	Versicolor
6.9	7.3	Versicolor
2.8	7.1	Versicolor
5.4	5.5	Setosa
5.3	3.9	Setosa
7.4	1.5	Setosa
6.2	7.6	Virginica
3.5	4.1	Setosa
6.6	4.4	Setosa
5.7	5.8	Versicolor
4.5	3.5	Versicolor
4.5	4.6	Setosa
6.5	4.9	Versicolor
3.5	7.5	Virginica
8.3	8.7	Virginica
5.5	9.8	Virginica
6.0	8.5	Versicolor
3.4	5.6	Setosa
7.2	5.9	Setosa
4.2	8.1	Versicolor
3.4	3.4	Setosa
7.5	5.0	Versicolor
5.3	8.3	Virginica
5.9	5.4	Virginica
6.4	8.2	Versicolor
3.5	3.0	Setosa
7.8	6.2	Setosa
6.8	6.2	Virginica
6.1	7.0	Versicolor
3.5	8.2	Virginica
3.7	8.1	Versicolor
3.3	3.3	Setosa
4.3	9.1	Virginica
6.6	4.6	Setosa
6.3	6.7	Versicolor
5.0	6.5	Versicolor
5.2	4.3	Setosa
4.4	5.5	Versicolor
6.5	8.4	Virginica
6.7	4.6	Setosa
6.3	6.6	Virginica
5.5	4.4	Setosa
6.4	2.9	Setosa
7.2	6.0	Virginica
5.8	2.0	Setosa
4.0	7.4	Versicolor
5.1	9.9	Virginica
3.2	7.6	Virginica
5.7	4.2	Versicolor
2.2	5.0	Virginica
7.3	8.1	Versicolor
6.0	7.2	Versicolor
6.8	5.6	Setosa
7.2	8.8	Virginica
4.9	10.8	Virginica
7.4	5.2	Versicolor
4.2	2.0	Setosa
2.8	6.0	Versicolor
3.5	6.6	Virginica
5.7	9.1	Virginica
5.8	6.5	Versicolor
4.6	3.0	Setosa
7.6	8.6	Virginica
7.1	4.9	Versicolor
3.0	8.4	Virginica
4.0	5.3	Setosa
6.0	5.9	Setosa
6.7	4.9	Versicolor
7.9	5.2	Setosa
7.5	10.3	Virginica
4.7	8.5	Versicolor
7.4	5.3	Versicolor
2.8	8.2	Virginica
3.4	6.3	Versicolor
4.4	8.1	Virginica
6.6	9.6	Virginica
2.9	8.2	Versicolor
7.0	6.9	Versicolor
7.3	10.4	Virginica
6.8	8.2	Versicolor
5.4	3.5	Setosa
5.9	1.6	Setosa
7.5	7.6	Virginica
6.6	8.9	Versicolor
5.7	6.7	Versicolor
6.7	6.0	Versicolor
6.8	5.9	Versicolor
7.6	8.2	Versicolor
7.1	1.5	Setosa
3.0	6.6	Versicolor
6.0	8.1	Versicolor
5.7	6.8	Virginica
6.5	9.5	Virginica
4.4	9.6	Virginica
6.9	6.2	Setosa
5.8	9.7	Virginica
4.2	5.7	Virginica
