petal.length	variety
3.4	Setosa
4.9	Versicolor
3.5	Setosa
5.5	Setosa
8.4	Versicolor
8.5	Virginica
4.5	Versicolor
4.3	Versicolor
3.8	Setosa
8.1	Virginica
7.2	Virginica
6.1	Setosa
10.1	Virginica
6.1	Versicolor
3.9	Setosa
8.0	Virginica
3.4	Setosa
5.0	Versicolor
2.1	Setosa
1.3	Setosa
1.7	Setosa
4.4	Setosa
6.2	Virginica
8.4	Virginica
6.5	Virginica
5.1	Virginica
6.6	Virginica
8.5	Virginica
7.1	Versicolor
8.1	Virginica
7.4	Versicolor
8.3	Virginica
1.9	Setosa
6.0	Setosa
8.6	Virginica
5.6	Versicolor
7.7	Versicolor
2.6	Setosa
6.8	Virginica
4.0	Versicolor
5.0	Versicolor
7.4	Versicolor
7.9	Virginica
1.1	Setosa
3.9	Setosa
8.7	Versicolor
8.9	Virginica
5.2	Versicolor
4.3	Setosa
7.7	Versicolor
3.9	Versicolor
4.6	Versicolor
5.9	Setosa
7.5	Versicolor
6.4	Versicolor
8.3	Virginica
5.7	Versicolor
6.6	Virginica
1.0	Setosa
8.2	Virginica
3.5	Versicolor
3.7	Setosa
4.5	Versicolor
9.5	Virginica
6.2	Virginica
3.0	Setosa
1.9	Setosa
3.9	Setosa
6.3	Virginica
4.9	Virginica
7.6	Versicolor
6.1	Virginica
7.1	Virginica
6.0	Versicolor
6.8	Versicolor
7.6	Versicolor
2.0	Setosa
8.0	Virginica
6.2	Setosa
1.5	Setosa
8.5	Versicolor
6.2	Versicolor
7.1	Virginica
8.7	Versicolor
5.9	Setosa
7.9	Virginica
5.1	Versicolor
8.4	Virginica
8.9	Virginica
1.9	Setosa
8.2	Versicolor
4.9	Setosa
9.6	Virginica
1.5	Setosa
5.9	Virginica
6.7	Virginica
5.7	Setosa
5.3	Setosa
4.9	Setosa
5.5	Versicolor
9.6	Virginica
6.0	Virginica
5.5	Virginica
1.5	Setosa
3.0	Setosa
