sepal.width	variety
2.8	Virginica
6.5	Virginica
2.6	Versicolor
4.3	Setosa
6.5	Versicolor
8.3	Setosa
2.9	Versicolor
3.7	Virginica
7.2	Setosa
6.0	Virginica
6.1	Versicolor
6.4	Virginica
3.3	Virginica
4.5	Versicolor
7.1	Setosa
4.1	Virginica
3.5	Virginica
6.9	Versicolor
5.8	Versicolor
4.9	Versicolor
6.0	Setosa
6.9	Versicolor
5.5	Versicolor
2.5	Virginica
4.3	Virginica
3.4	Versicolor
5.1	Virginica
5.3	Versicolor
6.6	Setosa
8.3	Setosa
3.9	Virginica
4.0	Versicolor
6.3	Virginica
3.7	Virginica
5.6	Setosa
6.6	Virginica
3.9	Versicolor
3.3	Versicolor
5.9	Setosa
5.9	Setosa
7.5	Virginica
6.2	Versicolor
5.9	Setosa
4.5	Versicolor
7.6	Virginica
3.7	Versicolor
3.0	Virginica
2.7	Versicolor
3.0	Versicolor
7.4	Setosa
7.5	Versicolor
6.7	Virginica
5.2	Setosa
3.8	Virginica
7.8	Virginica
6.0	Versicolor
7.7	Virginica
7.0	Setosa
5.5	Setosa
6.5	Versicolor
5.1	Versicolor
6.8	Versicolor
6.5	Versicolor
6.9	Virginica
5.7	Versicolor
3.0	Virginica
6.9	Virginica
7.0	Setosa
6.0	Virginica
6.0	Virginica
3.8	Versicolor
3.5	Versicolor
3.1	Virginica
7.0	Versicolor
7.0	Virginica
3.5	Setosa
6.8	Virginica
2.6	Versicolor
3.7	Versicolor
5.5	Setosa
5.5	Virginica
7.5	Virginica
4.7	Versicolor
7.6	Setosa
2.9	Versicolor
7.6	Virginica
5.7	Virginica
4.8	Virginica
6.7	Setosa
7.9	Setosa
5.7	Setosa
5.6	Versicolor
6.9	Setosa
6.6	Versicolor
2.9	Versicolor
4.3	Versicolor
7.6	Setosa
6.3	Virginica
7.2	Versicolor
7.5	Setosa
5.4	Setosa
5.6	Setosa
3.3	Versicolor
3.8	Setosa
7.2	Setosa
