petal.length	petal.width	variety
1.4	4.8	Setosa
6.5	2.5	Versicolor
5.6	3.8	Versicolor
9.3	4.3	Virginica
6.0	1.6	Setosa
8.5	3.2	Versicolor
1.9	2.8	Setosa
5.4	4.7	Setosa
3.8	5.0	Versicolor
6.5	4.5	Versicolor
4.5	2.3	Versicolor
4.5	2.5	Versicolor
7.1	2.6	Versicolor
5.2	4.9	Versicolor
5.4	2.4	Versicolor
6.4	2.8	Virginica
7.8	4.9	Virginica
9.0	6.0	Virginica
1.9	3.7	Setosa
7.2	5.7	Versicolor
7.3	4.3	Virginica
6.0	3.7	Setosa
7.7	4.5	Virginica
3.0	0.7	Setosa
8.2	2.6	Virginica
5.4	0.2	Setosa
5.2	2.1	Versicolor
5.4	0.7	Setosa
6.6	2.4	Virginica
7.0	4.5	Versicolor
7.7	4.8	Virginica
6.1	2.3	Virginica
10.6	3.8	Virginica
9.4	4.8	Virginica
10.1	5.9	Virginica
1.2	4.7	Setosa
4.8	1.3	Setosa
5.7	1.8	Versicolor
5.5	2.2	Setosa
9.6	1.8	Virginica
10.1	6.2	Virginica
5.1	3.4	Setosa
8.7	1.4	Versicolor
2.0	2.7	Setosa
5.6	3.9	Virginica
5.9	2.2	Versicolor
10.0	5.8	Virginica
4.9	0.7	Setosa
1.6	1.6	Setosa
3.1	0.2	Setosa
6.5	5.3	Virginica
8.6	2.4	Virginica
4.7	4.8	Setosa
6.3	1.3	Versicolor
6.2	6.0	Virginica
7.1	6.4	Virginica
9.5	2.2	Versicolor
6.3	3.1	Versicolor
2.4	2.1	Setosa
6.8	3.7	Virginica
8.5	1.9	Virginica
6.4	1.5	Versicolor
4.1	3.3	Versicolor
5.1	4.2	Setosa
6.0	4.3	Virginica
5.3	1.4	Versicolor
1.9	3.7	Setosa
8.3	2.3	Virginica
2.4	2.6	Setosa
8.7	2.8	Virginica
4.0	3.0	Versicolor
3.4	3.7	Setosa
6.2	4.5	Virginica
6.6	6.1	Virginica
6.1	3.6	Virginica
4.4	4.2	Versicolor
6.1	3.9	Virginica
6.0	2.0	Versicolor
6.9	3.6	Virginica
3.9	4.1	Versicolor
5.9	4.3	Versicolor
4.8	3.7	Setosa
3.8	4.9	Setosa
7.6	7.0	Virginica
9.6	2.8	Virginica
6.2	6.0	Versicolor
2.5	1.2	Setosa
5.0	4.9	Setosa
8.2	2.7	Versicolor
4.9	5.0	Virginica
5.0	3.5	Versicolor
2.9	4.2	Setosa
4.5	3.2	Setosa
5.5	5.8	Versicolor
3.0	0.9	Setosa
8.0	3.3	Versicolor
5.0	3.0	Versicolor
5.4	2.8	Virginica
6.1	3.9	Versicolor
4.7	6.0	Versicolor
6.4	5.9	Versicolor
3.3	0.2	Setosa
8.4	4.4	Versicolor
8.2	6.2	Virginica
1.5	0.7	Setosa
