sepal.length	sepal.width	petal.length	petal.width	variety
8.4	6.4	2.4	0.7	Setosa
10.8	5.8	4.4	5.3	Versicolor
11.2	4.6	4.9	4.4	Versicolor
8.5	5.8	2.4	4.7	Setosa
11.2	6.3	11.2	3.0	Virginica
7.3	4.9	5.6	1.8	Virginica
8.2	3.5	5.8	5.6	Virginica
4.8	6.0	2.4	4.1	Setosa
10.1	3.4	6.6	5.3	Versicolor
6.2	3.8	3.2	4.3	Setosa
8.1	3.7	8.7	1.8	Versicolor
10.5	4.4	6.0	3.6	Versicolor
7.3	4.3	7.2	3.6	Versicolor
7.7	8.9	3.0	0.9	Setosa
6.9	6.7	6.3	4.4	Virginica
9.3	7.9	5.6	2.2	Setosa
6.5	4.6	7.4	4.2	Versicolor
6.6	7.5	9.1	2.4	Versicolor
12.2	4.1	10.4	2.8	Virginica
10.2	6.8	7.0	2.8	Versicolor
5.2	5.0	1.5	1.7	Setosa
7.7	8.1	7.6	3.0	Virginica
5.1	5.8	6.4	1.9	Setosa
10.6	6.0	6.6	2.1	Virginica
10.0	2.9	6.0	6.0	Versicolor
7.7	3.3	9.2	2.1	Virginica
6.7	7.4	8.3	5.8	Versicolor
6.9	5.4	2.3	2.4	Setosa
11.3	6.2	9.9	6.3	Virginica
8.8	6.0	7.4	3.5	Versicolor
8.5	6.5	8.5	1.3	Versicolor
10.3	5.7	7.6	3.5	Versicolor
6.9	6.2	5.0	3.7	Setosa
6.3	2.7	6.9	4.8	Virginica
10.0	2.7	4.5	4.5	Versicolor
9.0	4.8	6.6	4.0	Versicolor
10.4	5.8	5.6	5.2	Virginica
6.0	3.9	6.1	2.9	Setosa
5.0	4.0	5.8	3.8	Setosa
9.2	3.8	9.3	2.3	Virginica
7.5	7.7	5.2	4.4	Versicolor
10.0	3.9	6.8	4.1	Versicolor
7.4	3.5	7.1	1.8	Virginica
8.7	6.4	2.9	2.2	Setosa
6.9	7.9	6.2	2.2	Setosa
7.8	7.2	7.6	3.4	Virginica
10.6	3.3	6.0	1.8	Versicolor
6.5	3.0	6.1	3.2	Setosa
8.8	6.4	2.4	4.7	Setosa
8.3	5.2	4.4	3.7	Versicolor
6.2	7.1	6.5	1.0	Versicolor
5.4	7.1	3.5	1.6	Setosa
7.2	7.0	7.8	1.8	Virginica
9.3	2.8	6.1	6.0	Virginica
5.0	5.3	2.8	3.3	Setosa
7.9	6.5	4.5	1.5	Versicolor
4.7	4.2	4.8	0.7	Setosa
8.4	3.6	4.9	3.5	Versicolor
5.0	6.8	7.8	3.0	Versicolor
7.3	3.4	6.3	5.3	Virginica
11.9	4.8	7.1	2.4	Virginica
8.1	3.0	9.9	4.1	Virginica
5.1	6.3	2.2	0.5	Setosa
10.7	7.8	10.2	2.2	Virginica
9.9	5.8	7.4	4.5	Virginica
6.2	3.8	8.6	4.3	Versicolor
8.1	4.3	9.2	3.7	Versicolor
5.6	6.0	4.4	1.3	Setosa
7.7	6.3	7.7	6.5	Virginica
9.1	4.3	6.4	2.0	Virginica
9.2	6.0	8.1	5.8	Virginica
10.4	4.9	6.8	3.3	Versicolor
8.9	6.2	6.8	3.8	Virginica
6.9	4.9	7.3	2.0	Versicolor
8.7	5.1	7.6	5.9	Virginica
9.5	6.5	6.0	2.5	Versicolor
6.3	4.5	9.0	5.9	Virginica
5.1	5.1	3.0	1.2	Setosa
9.1	3.0	8.4	2.6	Versicolor
8.7	7.7	10.0	3.3	Virginica
4.7	5.7	6.1	2.7	Setosa
10.5	7.2	6.6	2.6	Versicolor
4.9	7.0	1.9	4.7	Setosa
7.1	4.2	3.5	4.9	Setosa
7.5	4.8	7.5	2.8	Versicolor
10.2	4.5	7.7	6.3	Virginica
10.6	3.0	6.4	1.8	Virginica
6.8	4.0	9.0	3.6	Virginica
7.5	4.5	9.3	2.8	Virginica
6.2	3.0	8.0	4.5	Virginica
8.9	3.6	5.5	2.3	Virginica
10.6	3.9	7.7	1.4	Versicolor
8.6	7.8	3.1	2.2	Setosa
9.4	5.1	7.4	4.6	Virginica
10.1	4.0	5.0	3.5	Versicolor
7.4	3.9	5.0	0.4	Setosa
8.5	2.9	6.7	1.5	Versicolor
6.8	4.2	9.6	3.9	Virginica
5.9	4.6	2.4	3.6	Setosa
7.6	4.9	5.1	5.8	Versicolor
7.6	4.0	8.1	3.3	Versicolor
6.2	5.6	3.0	2.6	Setosa
8.9	4.6	4.5	4.2	Setosa
5.1	6.5	1.4	3.7	Setosa
8.1	5.3	5.5	1.3	Setosa
