sepal.length	variety
10.3	Versicolor
7.9	Virginica
6.6	Virginica
8.9	Setosa
6.0	Virginica
10.5	Virginica
7.2	Setosa
7.0	Setosa
9.3	Virginica
10.1	Versicolor
7.2	Virginica
10.3	Virginica
9.0	Virginica
5.6	Setosa
10.3	Versicolor
7.7	Setosa
6.6	Setosa
6.9	Setosa
4.8	Setosa
7.4	Versicolor
8.1	Versicolor
7.8	Virginica
11.2	Versicolor
9.8	Setosa
10.8	Virginica
9.7	Virginica
8.1	Setosa
5.6	Setosa
9.8	Virginica
10.5	Virginica
8.1	Setosa
8.0	Setosa
9.4	Virginica
9.4	Versicolor
9.9	Virginica
7.3	Setosa
7.4	Virginica
7.3	Virginica
7.3	Virginica
7.5	Versicolor
8.2	Setosa
7.7	Virginica
8.1	Versicolor
5.7	Versicolor
6.5	Setosa
10.2	Versicolor
4.4	Setosa
7.6	Setosa
8.5	Setosa
5.5	Setosa
9.4	Setosa
8.3	Versicolor
4.6	Setosa
7.6	Versicolor
10.3	Virginica
9.4	Virginica
8.8	Virginica
9.7	Virginica
8.2	Virginica
5.4	Setosa
8.4	Setosa
9.6	Versicolor
7.2	Versicolor
7.7	Versicolor
7.5	Versicolor
6.1	Virginica
6.5	Versicolor
8.3	Versicolor
11.2	Virginica
10.2	Versicolor
9.0	Versicolor
8.0	Virginica
6.0	Setosa
8.0	Setosa
7.4	Virginica
9.1	Setosa
6.4	Virginica
5.7	Versicolor
7.5	Virginica
7.7	Setosa
7.7	Virginica
10.1	Versicolor
8.1	Setosa
11.4	Virginica
7.9	Setosa
10.1	Versicolor
7.4	Virginica
5.6	Versicolor
5.5	Versicolor
10.1	Virginica
8.4	Versicolor
8.7	Setosa
11.4	Versicolor
8.3	Versicolor
7.2	Setosa
5.1	Versicolor
4.4	Setosa
10.6	Versicolor
10.2	Virginica
10.0	Versicolor
7.4	Setosa
5.4	Setosa
9.5	Versicolor
11.7	Virginica
6.8	Setosa
