sepal.width	petal.length	petal.width	variety
4.6	8.9	2.3	Virginica
7.6	2.5	0.6	Setosa
4.7	8.2	2.8	Versicolor
3.2	9.1	1.9	Virginica
2.8	8.4	2.3	Versicolor
3.4	6.4	1.7	Setosa
7.0	9.5	6.5	Virginica
7.7	10.5	3.8	Virginica
4.8	5.4	2.0	Virginica
5.1	6.6	2.4	Virginica
7.6	2.0	2.1	Setosa
6.1	5.7	1.5	Versicolor
6.9	5.5	0.9	Setosa
4.0	6.0	2.0	Versicolor
5.4	6.2	2.4	Versicolor
7.4	4.9	1.2	Setosa
3.7	6.0	3.7	Setosa
6.0	1.2	4.2	Setosa
6.7	9.3	2.9	Virginica
6.1	8.1	2.8	Virginica
6.5	7.6	4.6	Virginica
3.2	3.9	2.7	Versicolor
6.0	2.9	4.2	Setosa
6.0	9.4	2.5	Versicolor
3.2	6.2	1.9	Versicolor
4.0	5.4	3.3	Virginica
6.0	2.9	1.6	Setosa
4.8	4.0	1.8	Setosa
5.1	8.0	2.0	Versicolor
7.2	6.7	6.8	Virginica
5.0	5.5	5.7	Virginica
3.3	4.7	2.1	Versicolor
4.3	7.0	4.8	Versicolor
6.1	2.6	3.7	Setosa
3.3	5.8	1.9	Versicolor
5.7	3.4	1.2	Setosa
5.5	6.7	4.7	Versicolor
4.9	6.8	3.8	Virginica
3.9	6.0	1.9	Setosa
6.4	10.1	5.9	Virginica
4.6	2.4	0.2	Setosa
5.3	10.6	4.4	Virginica
5.8	5.1	3.5	Versicolor
5.3	5.5	5.8	Versicolor
4.2	3.5	0.2	Setosa
5.5	1.6	3.7	Setosa
3.8	7.1	1.5	Virginica
5.7	9.0	4.0	Versicolor
5.5	5.5	3.1	Virginica
2.8	8.1	6.4	Virginica
5.4	6.7	5.0	Versicolor
2.7	5.6	5.4	Virginica
2.9	8.3	4.8	Versicolor
6.9	2.5	0.7	Setosa
7.3	6.2	4.5	Virginica
5.1	9.4	5.0	Versicolor
4.2	5.9	6.3	Virginica
6.3	2.8	2.3	Setosa
4.8	6.1	3.3	Versicolor
5.8	10.4	5.0	Virginica
4.3	7.5	4.3	Versicolor
6.3	10.1	6.2	Virginica
5.3	8.6	4.1	Virginica
8.3	4.6	0.7	Setosa
7.8	5.7	1.0	Setosa
5.0	7.0	1.9	Virginica
5.9	7.1	2.3	Virginica
4.4	3.4	1.2	Setosa
3.7	9.6	4.0	Virginica
4.4	7.7	5.8	Versicolor
7.4	4.8	1.3	Versicolor
3.6	5.4	2.9	Versicolor
8.2	3.0	1.4	Setosa
4.6	3.5	0.2	Setosa
7.3	8.2	3.7	Versicolor
5.2	9.0	6.0	Virginica
2.8	10.7	5.5	Virginica
2.4	5.8	5.0	Versicolor
4.5	4.1	2.1	Setosa
2.0	4.5	5.0	Versicolor
7.1	10.1	3.9	Virginica
6.2	5.3	2.7	Setosa
4.2	1.4	4.2	Setosa
5.5	6.1	5.8	Virginica
3.9	7.0	1.5	Versicolor
3.1	2.5	2.7	Setosa
5.3	4.4	1.4	Setosa
4.8	9.3	6.3	Virginica
5.1	7.5	5.3	Virginica
5.2	1.8	0.2	Setosa
6.4	5.7	1.2	Setosa
3.4	1.6	2.4	Setosa
4.0	3.0	5.6	Versicolor
5.5	5.5	5.5	Versicolor
7.0	8.8	4.3	Virginica
4.2	1.2	4.7	Setosa
3.1	6.5	4.2	Versicolor
4.2	8.4	1.9	Versicolor
4.4	7.1	5.3	Versicolor
5.2	4.0	2.5	Versicolor
7.5	3.8	3.8	Setosa
4.7	4.9	2.3	Virginica
6.6	8.6	3.0	Virginica
7.5	9.8	5.7	Virginica
7.0	2.4	4.7	Setosa
