sepal.length	variety
7.0	Versicolor
6.9	Setosa
10.2	Setosa
7.2	Versicolor
8.6	Versicolor
6.2	Versicolor
6.1	Setosa
11.2	Virginica
8.6	Virginica
11.4	Virginica
7.8	Virginica
9.2	Versicolor
6.6	Setosa
10.5	Virginica
5.9	Versicolor
8.7	Virginica
5.3	Setosa
8.2	Versicolor
8.6	Versicolor
8.3	Virginica
6.5	Versicolor
7.4	Setosa
8.2	Virginica
5.1	Setosa
10.1	Virginica
9.5	Setosa
7.3	Versicolor
8.2	Virginica
6.6	Setosa
5.8	Virginica
7.3	Setosa
7.3	Virginica
6.9	Virginica
6.5	Setosa
7.5	Versicolor
9.1	Versicolor
4.7	Setosa
6.0	Setosa
9.1	Setosa
6.8	Virginica
7.2	Virginica
7.3	Setosa
5.6	Virginica
8.9	Versicolor
5.0	Setosa
10.3	Versicolor
11.2	Versicolor
5.3	Setosa
9.3	Virginica
6.0	Versicolor
9.6	Setosa
8.2	Versicolor
10.8	Virginica
5.5	Versicolor
7.6	Virginica
6.7	Versicolor
6.8	Versicolor
6.9	Setosa
9.7	Virginica
8.2	Versicolor
8.4	Versicolor
7.3	Virginica
7.4	Virginica
11.7	Virginica
9.1	Versicolor
10.2	Virginica
10.8	Versicolor
6.5	Setosa
8.2	Virginica
7.1	Setosa
7.7	Virginica
9.0	Virginica
7.6	Versicolor
6.0	Versicolor
8.4	Versicolor
10.0	Versicolor
10.3	Versicolor
10.3	Virginica
5.9	Setosa
8.5	Setosa
7.4	Virginica
5.5	Setosa
9.4	Setosa
8.9	Virginica
6.7	Virginica
10.7	Virginica
6.8	Setosa
10.6	Virginica
6.9	Virginica
5.3	Setosa
8.0	Setosa
7.1	Versicolor
7.6	Setosa
7.3	Versicolor
5.7	Setosa
9.6	Versicolor
8.3	Versicolor
7.9	Versicolor
8.0	Versicolor
6.3	Setosa
10.9	Virginica
7.6	Setosa
11.2	Virginica
6.7	Setosa
9.4	Virginica
