sepal.length	variety
8.3	Setosa
8.2	Virginica
7.9	Versicolor
7.3	Virginica
6.9	Versicolor
10.0	Versicolor
5.6	Setosa
6.1	Virginica
8.6	Setosa
7.4	Setosa
8.7	Virginica
9.5	Virginica
4.9	Versicolor
8.9	Setosa
10.8	Virginica
6.9	Setosa
7.4	Setosa
5.2	Setosa
8.1	Versicolor
5.7	Versicolor
7.7	Setosa
10.0	Versicolor
9.3	Versicolor
7.4	Versicolor
12.2	Virginica
6.1	Setosa
8.6	Versicolor
9.6	Versicolor
9.4	Setosa
8.4	Setosa
7.3	Setosa
10.2	Versicolor
8.3	Setosa
8.1	Versicolor
7.2	Versicolor
8.1	Versicolor
4.4	Setosa
8.3	Setosa
7.7	Setosa
8.7	Versicolor
5.7	Setosa
8.6	Virginica
10.3	Setosa
10.3	Virginica
6.8	Virginica
10.6	Versicolor
5.0	Setosa
7.5	Virginica
7.4	Virginica
9.7	Versicolor
10.2	Virginica
8.5	Versicolor
9.6	Setosa
6.7	Virginica
7.4	Virginica
9.9	Virginica
8.7	Virginica
8.2	Virginica
10.9	Versicolor
7.4	Setosa
5.1	Setosa
10.9	Virginica
10.7	Virginica
8.6	Setosa
5.7	Virginica
8.9	Virginica
7.5	Setosa
4.9	Setosa
7.2	Versicolor
6.0	Versicolor
6.5	Setosa
9.2	Versicolor
10.2	Virginica
8.0	Setosa
8.6	Setosa
7.1	Virginica
9.9	Setosa
8.7	Setosa
8.4	Versicolor
9.0	Versicolor
6.8	Versicolor
8.1	Versicolor
9.8	Versicolor
10.3	Virginica
12.4	Virginica
7.3	Virginica
9.5	Versicolor
8.6	Setosa
5.6	Versicolor
7.5	Virginica
7.8	Versicolor
7.6	Versicolor
9.5	Versicolor
6.2	Versicolor
4.8	Setosa
8.0	Setosa
10.0	Versicolor
7.3	Virginica
9.6	Virginica
9.1	Setosa
9.3	Versicolor
8.3	Virginica
8.9	Setosa
6.9	Virginica
10.0	Versicolor
