sepal.length	sepal.width	petal.length	variety
5.0	5.6	4.9	Setosa
9.0	7.4	5.5	Setosa
6.9	6.0	4.5	Virginica
9.0	5.9	6.5	Versicolor
7.4	4.4	4.2	Setosa
8.9	4.1	2.0	Setosa
9.0	7.0	5.3	Setosa
9.2	5.5	8.2	Virginica
10.5	3.3	7.1	Versicolor
8.7	7.5	6.1	Virginica
6.0	4.5	5.0	Versicolor
7.4	4.0	5.8	Setosa
6.6	3.8	3.9	Setosa
7.9	4.6	6.0	Virginica
6.9	5.7	3.8	Setosa
7.6	6.4	5.6	Versicolor
5.4	4.1	1.4	Setosa
6.0	3.1	4.9	Versicolor
11.7	7.0	8.3	Virginica
7.8	6.3	7.9	Versicolor
7.8	7.9	5.6	Setosa
11.0	6.5	7.3	Virginica
10.6	4.8	7.5	Versicolor
10.7	4.1	8.4	Versicolor
8.1	6.5	9.0	Versicolor
4.9	3.6	5.5	Setosa
10.8	5.2	7.9	Virginica
6.1	3.0	4.1	Versicolor
7.6	6.0	5.4	Virginica
7.0	7.5	5.6	Setosa
9.1	7.8	5.6	Setosa
6.1	5.5	7.4	Versicolor
8.7	4.3	5.7	Virginica
11.4	5.8	8.4	Virginica
9.7	7.1	10.1	Virginica
7.9	6.7	5.5	Versicolor
7.9	7.0	7.0	Versicolor
10.8	6.4	7.3	Virginica
6.2	7.5	5.2	Versicolor
7.5	3.8	4.5	Versicolor
9.7	4.1	6.7	Versicolor
10.7	2.5	9.8	Virginica
8.7	5.2	3.8	Setosa
7.1	4.1	3.0	Setosa
10.7	5.5	6.5	Versicolor
10.8	2.7	9.4	Virginica
7.6	3.7	5.7	Versicolor
7.8	4.4	8.1	Virginica
10.5	7.5	6.8	Virginica
7.6	4.4	5.2	Versicolor
7.6	4.5	1.9	Setosa
9.1	3.1	6.0	Setosa
8.2	4.2	4.5	Versicolor
5.3	4.9	1.9	Setosa
8.5	3.2	8.7	Versicolor
9.3	3.2	7.1	Virginica
7.9	4.1	5.6	Virginica
4.8	3.0	5.1	Setosa
8.2	4.9	5.9	Virginica
8.6	5.4	3.0	Setosa
9.9	3.6	9.4	Virginica
6.6	5.5	5.9	Versicolor
5.0	4.4	4.6	Setosa
6.2	3.7	4.1	Setosa
7.3	3.7	4.9	Versicolor
7.8	3.5	9.0	Virginica
9.6	3.0	6.6	Virginica
7.6	4.0	7.0	Versicolor
5.4	6.9	3.7	Setosa
7.2	6.2	8.0	Virginica
11.9	6.8	10.6	Virginica
7.1	4.0	9.4	Virginica
9.2	4.3	7.2	Virginica
6.1	2.6	6.6	Virginica
9.5	7.2	5.4	Setosa
7.7	4.4	6.0	Setosa
9.2	7.4	5.8	Versicolor
10.4	3.8	7.1	Virginica
5.5	2.8	4.3	Setosa
7.0	5.9	8.5	Versicolor
10.3	4.2	7.6	Versicolor
6.8	3.8	5.8	Versicolor
9.4	4.9	4.0	Setosa
10.2	5.6	6.5	Versicolor
5.4	5.5	2.4	Setosa
9.8	3.0	7.5	Virginica
8.9	7.4	1.9	Setosa
5.6	7.2	5.4	Setosa
7.5	3.5	4.3	Setosa
6.4	5.4	5.8	Setosa
7.0	5.7	9.0	Virginica
9.3	7.0	5.4	Setosa
6.4	4.2	6.8	Virginica
10.3	3.2	8.6	Virginica
6.5	3.7	4.7	Setosa
11.2	3.1	10.4	Virginica
8.9	5.9	6.3	Versicolor
7.2	3.7	6.9	Versicolor
6.7	7.4	5.4	Setosa
6.5	2.9	5.7	Versicolor
9.9	7.5	8.2	Versicolor
6.1	6.5	7.1	Versicolor
10.0	4.7	8.5	Versicolor
7.3	7.1	3.1	Setosa
9.6	7.3	5.7	Versicolor
