petal.length	variety
4.0	Setosa
7.0	Versicolor
4.0	Setosa
8.7	Versicolor
4.7	Setosa
5.8	Virginica
3.7	Versicolor
7.7	Versicolor
5.6	Virginica
4.0	Setosa
4.9	Versicolor
9.5	Virginica
5.3	Setosa
8.3	Versicolor
4.7	Setosa
8.1	Virginica
8.5	Versicolor
5.3	Virginica
11.2	Virginica
8.1	Virginica
3.6	Setosa
3.9	Setosa
5.0	Versicolor
3.9	Setosa
4.1	Versicolor
7.2	Virginica
5.4	Setosa
3.3	Setosa
8.9	Versicolor
4.9	Setosa
5.1	Versicolor
1.8	Setosa
6.5	Versicolor
5.5	Versicolor
5.5	Virginica
8.4	Versicolor
7.3	Versicolor
6.5	Versicolor
4.9	Versicolor
1.5	Setosa
5.4	Virginica
2.5	Setosa
2.9	Setosa
8.6	Versicolor
7.1	Versicolor
6.3	Virginica
6.9	Virginica
2.1	Setosa
7.4	Versicolor
8.0	Virginica
9.1	Virginica
3.4	Setosa
6.1	Virginica
6.0	Versicolor
8.3	Virginica
5.5	Setosa
5.5	Versicolor
7.7	Virginica
10.2	Virginica
6.5	Virginica
5.3	Versicolor
2.0	Setosa
7.5	Versicolor
3.5	Setosa
4.8	Versicolor
5.6	Setosa
4.5	Setosa
5.4	Virginica
9.5	Virginica
9.1	Virginica
2.7	Setosa
3.5	Setosa
3.1	Setosa
3.2	Setosa
7.4	Virginica
6.8	Versicolor
9.0	Versicolor
4.9	Setosa
2.7	Setosa
8.0	Virginica
9.8	Virginica
3.9	Setosa
7.4	Versicolor
3.8	Setosa
10.6	Virginica
9.6	Virginica
5.5	Versicolor
10.1	Virginica
6.9	Virginica
2.5	Setosa
5.6	Virginica
4.6	Setosa
5.0	Setosa
7.7	Versicolor
8.6	Versicolor
10.9	Virginica
5.8	Virginica
5.9	Setosa
7.9	Virginica
5.1	Setosa
4.9	Setosa
8.1	Virginica
7.8	Virginica
6.4	Versicolor
5.0	Versicolor
