sepal.length	sepal.width	variety
8.7	4.9	Setosa
8.3	5.4	Virginica
9.4	5.2	Versicolor
7.2	3.8	Setosa
7.4	3.1	Versicolor
6.4	6.6	Setosa
9.2	3.3	Virginica
5.6	7.3	Setosa
6.3	3.4	Setosa
6.1	5.0	Versicolor
6.8	3.5	Virginica
4.8	4.5	Setosa
9.4	5.9	Setosa
6.8	2.6	Versicolor
7.3	3.1	Setosa
6.1	4.6	Setosa
7.7	7.2	Versicolor
5.9	3.9	Setosa
7.6	5.6	Setosa
5.4	7.0	Setosa
9.5	6.5	Setosa
6.1	4.4	Versicolor
10.7	4.0	Virginica
9.0	4.7	Versicolor
9.5	6.8	Versicolor
7.9	7.7	Virginica
6.1	6.2	Setosa
10.3	7.5	Setosa
6.6	7.2	Setosa
8.8	6.9	Virginica
6.6	4.4	Setosa
9.9	2.8	Virginica
5.7	6.2	Setosa
7.7	2.6	Versicolor
10.3	4.7	Versicolor
7.4	3.6	Setosa
7.0	5.3	Versicolor
8.1	3.0	Versicolor
8.3	7.3	Virginica
8.4	7.1	Virginica
10.1	7.0	Virginica
6.9	3.5	Versicolor
9.1	4.8	Setosa
11.6	6.5	Virginica
9.1	6.0	Setosa
5.4	4.9	Versicolor
8.7	6.6	Versicolor
8.4	6.6	Virginica
12.2	3.3	Virginica
8.8	3.4	Setosa
6.8	4.3	Versicolor
8.3	5.9	Virginica
8.2	7.6	Versicolor
7.6	3.6	Virginica
10.6	3.0	Virginica
5.9	5.5	Virginica
10.7	5.3	Virginica
8.3	6.7	Versicolor
8.5	6.4	Versicolor
8.5	2.5	Versicolor
7.6	3.7	Versicolor
5.0	4.5	Setosa
8.1	5.5	Versicolor
10.7	5.1	Virginica
6.7	2.5	Virginica
5.1	4.3	Setosa
5.7	4.8	Versicolor
7.5	7.4	Setosa
7.0	4.3	Setosa
8.2	5.5	Versicolor
9.9	4.6	Virginica
10.8	3.8	Versicolor
5.3	7.5	Setosa
7.6	6.0	Versicolor
9.7	5.8	Virginica
8.7	4.9	Setosa
9.3	4.5	Virginica
12.2	7.5	Virginica
6.3	5.0	Versicolor
7.4	3.5	Versicolor
6.8	5.3	Virginica
5.7	3.7	Setosa
7.1	3.8	Versicolor
7.1	6.4	Versicolor
5.7	7.5	Setosa
6.6	6.3	Virginica
9.4	3.9	Versicolor
8.0	3.0	Virginica
9.1	5.4	Versicolor
8.8	5.2	Setosa
5.8	2.8	Virginica
7.5	2.8	Versicolor
8.2	4.6	Virginica
10.0	6.5	Virginica
9.0	5.1	Versicolor
9.5	3.7	Setosa
7.4	7.0	Virginica
10.2	3.7	Virginica
6.1	6.5	Versicolor
7.1	6.3	Setosa
7.3	4.0	Setosa
8.9	4.2	Virginica
9.5	4.5	Virginica
8.4	3.3	Virginica
6.4	6.6	Setosa
