petal.length	variety
7.7	Virginica
7.1	Virginica
6.6	Virginica
3.9	Setosa
9.3	Virginica
7.4	Virginica
7.4	Virginica
4.6	Versicolor
10.1	Virginica
10.3	Virginica
6.8	Virginica
6.4	Setosa
8.9	Virginica
4.7	Setosa
8.2	Versicolor
5.0	Virginica
5.5	Setosa
5.7	Setosa
6.1	Versicolor
8.6	Versicolor
10.1	Virginica
2.1	Setosa
8.2	Versicolor
6.1	Setosa
9.0	Versicolor
2.4	Setosa
5.6	Virginica
6.1	Versicolor
6.0	Setosa
8.6	Virginica
4.0	Setosa
4.9	Versicolor
9.4	Virginica
4.0	Versicolor
4.6	Setosa
4.8	Versicolor
8.1	Virginica
6.5	Versicolor
9.0	Versicolor
6.0	Setosa
6.1	Virginica
5.7	Versicolor
4.9	Setosa
3.8	Setosa
7.0	Virginica
9.5	Virginica
4.9	Setosa
6.3	Versicolor
1.6	Setosa
2.2	Setosa
4.5	Versicolor
5.9	Virginica
4.9	Setosa
1.8	Setosa
5.3	Virginica
3.7	Setosa
6.2	Setosa
1.9	Setosa
7.4	Virginica
5.5	Setosa
8.8	Virginica
1.7	Setosa
7.0	Versicolor
6.1	Setosa
9.2	Virginica
5.5	Setosa
5.4	Versicolor
6.3	Versicolor
1.9	Setosa
6.2	Virginica
7.6	Virginica
5.2	Versicolor
4.6	Setosa
8.6	Virginica
7.1	Versicolor
9.0	Versicolor
2.0	Setosa
4.3	Setosa
6.7	Virginica
7.2	Versicolor
4.4	Versicolor
7.8	Versicolor
10.5	Virginica
5.6	Setosa
8.7	Versicolor
6.6	Versicolor
3.9	Versicolor
6.4	Versicolor
3.8	Setosa
7.2	Versicolor
6.6	Versicolor
1.8	Setosa
8.6	Virginica
1.9	Setosa
9.0	Versicolor
2.4	Setosa
4.9	Versicolor
8.0	Virginica
7.6	Virginica
10.3	Virginica
7.6	Virginica
10.0	Virginica
5.8	Versicolor
5.1	Virginica
9.1	Virginica
