sepal.length	sepal.width	variety
6.7	7.2	Versicolor
7.6	7.3	Virginica
9.4	6.5	Setosa
10.4	4.5	Virginica
7.9	3.9	Setosa
9.8	3.6	Versicolor
9.9	4.7	Setosa
11.0	5.7	Virginica
5.7	5.3	Versicolor
8.6	3.0	Versicolor
6.0	6.0	Setosa
7.3	5.3	Virginica
11.7	7.0	Virginica
9.4	5.3	Virginica
8.9	4.8	Virginica
5.1	6.1	Setosa
5.8	6.5	Setosa
8.3	5.6	Setosa
7.2	2.9	Versicolor
5.1	3.0	Versicolor
6.1	6.4	Setosa
10.0	4.2	Versicolor
7.6	3.5	Virginica
9.4	5.8	Virginica
6.1	4.6	Setosa
10.3	7.0	Virginica
7.8	5.4	Virginica
9.8	7.4	Virginica
9.6	4.7	Versicolor
12.2	4.6	Virginica
6.2	6.9	Setosa
9.5	4.7	Setosa
7.3	6.4	Virginica
10.4	7.6	Virginica
5.0	4.4	Setosa
7.0	6.0	Virginica
8.6	5.4	Versicolor
6.7	5.5	Virginica
5.8	5.5	Setosa
10.6	4.0	Versicolor
6.5	5.0	Virginica
9.7	4.8	Virginica
5.9	5.9	Setosa
6.1	5.1	Virginica
9.3	4.2	Versicolor
5.1	3.7	Setosa
9.6	7.3	Setosa
9.4	5.0	Versicolor
11.2	5.3	Virginica
7.7	7.5	Virginica
9.4	5.9	Versicolor
5.7	6.1	Setosa
8.1	3.0	Virginica
11.2	3.3	Virginica
5.2	5.5	Setosa
10.4	6.4	Versicolor
8.5	7.0	Setosa
6.3	5.3	Virginica
6.3	7.8	Versicolor
8.5	3.8	Setosa
7.4	6.7	Virginica
6.1	3.3	Versicolor
10.7	4.0	Virginica
7.3	7.0	Setosa
10.0	6.0	Virginica
8.7	6.3	Virginica
8.1	5.5	Virginica
6.7	3.4	Versicolor
9.6	5.0	Versicolor
8.5	2.7	Virginica
8.9	3.6	Setosa
8.6	5.4	Versicolor
6.7	3.1	Virginica
7.2	2.8	Versicolor
10.3	7.7	Virginica
5.8	6.7	Setosa
8.1	2.9	Versicolor
9.5	4.4	Versicolor
9.5	3.4	Versicolor
9.7	3.2	Versicolor
10.3	3.0	Virginica
6.3	5.7	Versicolor
5.1	6.0	Setosa
6.9	5.7	Versicolor
8.2	4.3	Virginica
6.8	7.0	Setosa
8.9	4.6	Setosa
8.7	5.7	Setosa
7.4	3.1	Virginica
8.9	6.9	Setosa
6.6	5.5	Versicolor
9.4	6.2	Virginica
7.7	6.2	Setosa
6.0	3.3	Versicolor
9.3	5.9	Setosa
6.9	7.9	Setosa
8.2	4.6	Versicolor
9.0	7.0	Virginica
5.9	7.0	Versicolor
8.0	4.0	Versicolor
5.7	3.1	Versicolor
7.5	7.5	Setosa
8.0	4.0	Versicolor
7.7	5.3	Setosa
5.6	6.5	Setosa
