sepal.width	petal.length	variety
5.5	5.0	Virginica
7.0	5.8	Virginica
5.5	8.4	Versicolor
6.5	4.9	Versicolor
3.2	6.9	Virginica
5.2	6.2	Virginica
8.1	5.4	Setosa
6.3	6.9	Virginica
5.8	7.1	Virginica
3.3	6.1	Virginica
6.7	5.0	Virginica
7.4	7.3	Versicolor
5.7	7.2	Versicolor
6.0	1.6	Setosa
3.4	1.7	Setosa
3.2	1.9	Setosa
3.2	5.0	Versicolor
2.4	7.8	Versicolor
5.1	7.0	Versicolor
3.0	7.6	Versicolor
6.8	10.1	Virginica
4.8	6.1	Setosa
3.4	6.3	Virginica
2.7	7.1	Virginica
7.4	7.6	Virginica
4.2	6.0	Setosa
6.5	5.9	Setosa
5.4	2.3	Setosa
4.5	8.6	Virginica
7.1	2.6	Setosa
5.0	7.4	Virginica
6.4	9.0	Versicolor
6.5	6.5	Versicolor
5.6	8.6	Virginica
6.0	4.1	Setosa
3.0	3.9	Versicolor
7.1	8.0	Versicolor
6.0	9.2	Virginica
2.7	5.8	Virginica
4.9	4.8	Versicolor
4.2	1.5	Setosa
4.5	7.9	Virginica
3.5	8.1	Virginica
7.6	9.0	Virginica
5.1	5.4	Versicolor
2.9	4.5	Versicolor
3.9	8.2	Versicolor
5.8	9.2	Virginica
5.2	4.5	Setosa
7.6	6.4	Versicolor
7.1	5.5	Setosa
5.0	7.5	Versicolor
5.4	2.9	Setosa
7.0	8.7	Versicolor
7.7	5.7	Setosa
6.5	6.0	Virginica
7.7	6.1	Virginica
2.5	9.3	Virginica
7.2	7.3	Virginica
6.7	3.8	Setosa
4.7	6.0	Virginica
4.8	8.1	Versicolor
6.9	2.4	Setosa
6.3	8.5	Versicolor
7.7	2.9	Setosa
6.3	7.9	Virginica
4.8	7.3	Versicolor
7.8	8.0	Virginica
3.6	6.6	Virginica
3.8	4.2	Setosa
3.2	2.1	Setosa
7.3	6.6	Versicolor
7.4	5.9	Setosa
6.9	6.3	Versicolor
6.5	5.8	Setosa
5.1	1.5	Setosa
5.1	1.5	Setosa
2.5	5.5	Virginica
5.7	6.2	Versicolor
5.0	9.3	Virginica
4.8	6.0	Versicolor
4.0	6.7	Versicolor
7.8	7.7	Versicolor
6.9	5.0	Setosa
5.6	3.0	Setosa
5.9	5.9	Setosa
2.8	6.0	Versicolor
3.2	8.1	Versicolor
3.4	2.5	Setosa
4.6	1.9	Setosa
3.0	6.5	Virginica
3.0	6.8	Virginica
6.0	5.6	Virginica
3.5	4.4	Setosa
3.4	1.6	Setosa
6.1	7.9	Virginica
7.0	9.0	Versicolor
6.7	4.1	Versicolor
5.2	5.0	Versicolor
4.3	5.9	Setosa
4.6	5.5	Setosa
7.0	5.7	Setosa
6.5	5.6	Versicolor
4.1	6.1	Virginica
6.3	5.3	Virginica
