petal.length	variety
1.9	Setosa
7.8	Virginica
5.1	Versicolor
6.9	Virginica
5.6	Versicolor
1.3	Setosa
5.1	Setosa
8.7	Virginica
2.9	Setosa
9.6	Virginica
5.8	Versicolor
6.2	Virginica
4.0	Setosa
6.1	Setosa
7.1	Versicolor
11.4	Virginica
5.1	Setosa
1.3	Setosa
6.5	Virginica
7.2	Versicolor
6.7	Versicolor
7.0	Virginica
8.4	Versicolor
6.4	Setosa
4.3	Versicolor
8.9	Versicolor
2.4	Setosa
9.4	Versicolor
4.0	Setosa
2.0	Setosa
3.8	Versicolor
5.5	Versicolor
4.1	Setosa
4.2	Versicolor
6.7	Virginica
9.5	Virginica
4.7	Versicolor
2.3	Setosa
8.2	Virginica
8.5	Versicolor
4.2	Setosa
1.4	Setosa
5.1	Virginica
7.5	Virginica
5.5	Setosa
9.1	Virginica
2.3	Setosa
6.2	Virginica
4.9	Versicolor
1.9	Setosa
5.9	Virginica
9.1	Virginica
7.1	Virginica
6.3	Virginica
8.0	Versicolor
6.7	Versicolor
3.7	Setosa
7.0	Virginica
6.5	Versicolor
9.4	Virginica
7.6	Virginica
6.5	Versicolor
6.8	Virginica
3.0	Setosa
9.4	Virginica
4.6	Setosa
1.5	Setosa
10.4	Virginica
7.9	Versicolor
9.1	Virginica
2.5	Setosa
7.0	Versicolor
5.0	Versicolor
9.5	Virginica
8.9	Versicolor
9.6	Virginica
3.0	Setosa
6.2	Versicolor
2.5	Setosa
1.5	Setosa
8.2	Versicolor
5.1	Virginica
7.5	Versicolor
8.9	Virginica
5.6	Versicolor
5.1	Virginica
9.6	Virginica
5.8	Virginica
1.9	Setosa
3.2	Setosa
4.9	Setosa
7.6	Virginica
5.9	Setosa
2.2	Setosa
3.0	Setosa
4.9	Setosa
1.3	Setosa
5.1	Setosa
6.5	Versicolor
6.1	Versicolor
6.5	Versicolor
7.0	Versicolor
6.0	Versicolor
8.4	Versicolor
8.2	Virginica
