sepal.length	sepal.width	variety
8.2	6.0	Versicolor
7.9	3.4	Setosa
6.6	3.9	Setosa
10.2	3.8	Virginica
7.7	3.7	Setosa
7.2	3.5	Virginica
6.9	4.4	Versicolor
6.6	6.0	Setosa
9.7	5.1	Setosa
8.0	7.0	Virginica
7.7	5.3	Virginica
5.8	2.6	Versicolor
6.3	2.7	Versicolor
10.6	3.8	Versicolor
9.0	4.4	Versicolor
7.1	4.0	Versicolor
7.5	3.5	Virginica
4.6	7.6	Setosa
6.1	6.1	Virginica
9.4	6.4	Setosa
7.4	7.1	Setosa
10.7	5.0	Virginica
6.0	5.7	Setosa
8.3	4.3	Virginica
8.7	3.4	Virginica
7.2	3.7	Versicolor
7.4	3.4	Versicolor
11.2	6.1	Virginica
9.5	2.5	Versicolor
7.6	7.0	Virginica
8.6	2.5	Versicolor
7.9	6.6	Setosa
8.3	5.3	Virginica
6.2	4.5	Virginica
6.9	5.2	Virginica
8.3	6.5	Setosa
5.1	6.8	Setosa
7.5	7.7	Virginica
6.7	7.5	Versicolor
8.1	3.9	Versicolor
9.5	4.0	Setosa
8.8	5.7	Setosa
9.1	3.4	Versicolor
6.2	2.8	Versicolor
8.7	4.4	Setosa
9.2	3.4	Versicolor
8.1	5.5	Versicolor
5.9	6.5	Virginica
7.7	4.6	Versicolor
6.5	4.5	Virginica
7.9	6.2	Versicolor
8.4	5.4	Setosa
8.5	4.7	Versicolor
6.8	2.8	Versicolor
11.2	5.1	Virginica
8.5	8.7	Setosa
9.9	6.6	Versicolor
8.2	5.4	Setosa
11.4	5.2	Virginica
6.0	8.1	Setosa
8.9	3.6	Virginica
5.8	2.7	Virginica
8.0	3.8	Versicolor
11.7	5.5	Virginica
4.9	6.5	Setosa
6.9	5.2	Setosa
6.5	5.4	Setosa
5.3	6.9	Setosa
10.8	3.2	Virginica
8.1	3.5	Virginica
6.1	4.7	Versicolor
8.3	6.8	Virginica
6.0	4.4	Versicolor
7.4	7.6	Virginica
6.8	7.0	Setosa
8.7	3.7	Virginica
8.9	5.3	Virginica
7.9	4.2	Virginica
5.9	4.4	Setosa
10.9	6.3	Virginica
6.5	6.9	Versicolor
9.7	6.8	Versicolor
9.7	3.6	Versicolor
6.3	6.5	Virginica
8.6	4.5	Versicolor
8.2	6.3	Virginica
9.3	7.6	Setosa
9.6	4.0	Versicolor
7.6	8.3	Setosa
11.1	4.0	Virginica
7.8	7.2	Virginica
6.9	6.9	Setosa
9.3	4.5	Setosa
5.1	8.2	Setosa
9.3	7.4	Virginica
11.3	5.5	Virginica
8.1	7.0	Versicolor
5.1	7.9	Setosa
6.1	4.2	Setosa
5.8	5.7	Versicolor
9.7	5.9	Versicolor
6.5	6.6	Versicolor
7.9	5.5	Versicolor
8.2	2.5	Virginica
8.9	5.0	Setosa
