sepal.length	variety
5.5	Versicolor
6.2	Virginica
8.7	Setosa
7.2	Virginica
8.9	Virginica
7.3	Setosa
8.8	Virginica
6.5	Versicolor
6.3	Versicolor
7.1	Setosa
9.3	Virginica
7.7	Virginica
10.3	Virginica
8.9	Setosa
10.9	Versicolor
8.5	Versicolor
8.1	Versicolor
9.2	Setosa
7.7	Versicolor
7.5	Versicolor
11.2	Virginica
8.2	Versicolor
7.4	Virginica
9.8	Virginica
7.7	Setosa
8.7	Setosa
9.0	Virginica
8.5	Versicolor
8.6	Versicolor
4.9	Setosa
5.9	Setosa
9.8	Virginica
9.9	Setosa
9.1	Versicolor
10.2	Virginica
5.0	Setosa
8.0	Versicolor
6.6	Virginica
8.1	Virginica
7.1	Setosa
9.3	Virginica
5.8	Setosa
9.3	Versicolor
9.9	Virginica
11.1	Virginica
9.6	Versicolor
5.4	Setosa
10.3	Versicolor
6.2	Virginica
4.4	Setosa
8.5	Versicolor
5.3	Setosa
8.7	Virginica
9.3	Setosa
10.0	Versicolor
7.8	Virginica
8.5	Versicolor
10.8	Virginica
6.5	Setosa
9.1	Versicolor
5.0	Setosa
5.4	Versicolor
8.6	Versicolor
9.4	Setosa
10.1	Versicolor
10.9	Virginica
11.1	Virginica
7.6	Setosa
7.4	Setosa
7.9	Virginica
8.9	Versicolor
7.4	Virginica
7.7	Virginica
10.6	Versicolor
5.3	Setosa
5.5	Setosa
6.9	Virginica
10.7	Virginica
9.5	Virginica
9.0	Setosa
9.4	Virginica
8.9	Versicolor
7.0	Versicolor
6.6	Versicolor
10.0	Virginica
12.2	Virginica
7.2	Versicolor
5.9	Virginica
8.1	Setosa
8.0	Setosa
9.2	Setosa
7.5	Virginica
8.3	Versicolor
6.8	Setosa
4.8	Setosa
8.3	Virginica
7.4	Setosa
9.8	Versicolor
7.4	Virginica
7.7	Versicolor
8.1	Setosa
8.3	Virginica
10.1	Versicolor
8.2	Setosa
6.0	Setosa
