sepal.width	variety
3.9	Setosa
3.7	Versicolor
7.5	Versicolor
5.2	Setosa
3.5	Versicolor
7.0	Setosa
7.0	Virginica
3.7	Setosa
6.6	Versicolor
4.8	Setosa
5.4	Setosa
2.7	Virginica
7.1	Versicolor
7.1	Setosa
3.4	Virginica
6.0	Virginica
4.5	Setosa
3.4	Virginica
8.0	Setosa
3.4	Versicolor
5.4	Versicolor
5.3	Virginica
7.2	Versicolor
4.8	Versicolor
5.8	Versicolor
5.1	Virginica
7.7	Versicolor
7.9	Versicolor
6.0	Virginica
3.4	Versicolor
7.1	Versicolor
6.4	Setosa
7.1	Virginica
6.5	Virginica
7.0	Virginica
5.7	Virginica
6.3	Versicolor
4.6	Versicolor
6.0	Versicolor
6.1	Virginica
3.9	Virginica
3.8	Virginica
6.0	Virginica
4.5	Versicolor
4.0	Setosa
3.5	Setosa
7.0	Versicolor
5.8	Versicolor
5.8	Virginica
3.7	Setosa
5.0	Versicolor
7.2	Virginica
7.3	Setosa
5.9	Setosa
5.0	Setosa
6.2	Versicolor
6.7	Setosa
2.8	Virginica
4.5	Virginica
4.4	Setosa
7.5	Setosa
2.8	Versicolor
5.6	Setosa
2.8	Virginica
6.0	Setosa
7.7	Setosa
6.3	Versicolor
4.2	Versicolor
3.0	Versicolor
4.4	Setosa
7.0	Versicolor
5.4	Versicolor
4.0	Virginica
5.6	Setosa
7.5	Versicolor
6.3	Virginica
3.6	Virginica
5.6	Versicolor
6.0	Virginica
4.2	Virginica
4.1	Setosa
4.6	Setosa
3.8	Setosa
7.0	Versicolor
2.9	Versicolor
4.2	Versicolor
7.0	Virginica
7.6	Virginica
4.1	Setosa
5.4	Setosa
4.7	Versicolor
6.1	Virginica
7.8	Setosa
6.8	Virginica
6.8	Setosa
6.9	Versicolor
6.7	Versicolor
4.9	Setosa
3.7	Setosa
6.0	Virginica
7.2	Virginica
3.5	Virginica
3.4	Setosa
3.8	Setosa
5.0	Versicolor
