petal.width	variety
4.3	Virginica
5.8	Virginica
2.5	Virginica
1.7	Setosa
4.7	Versicolor
4.0	Versicolor
3.7	Setosa
4.1	Versicolor
0.4	Setosa
6.4	Virginica
4.1	Setosa
5.0	Versicolor
4.8	Virginica
4.3	Virginica
2.3	Setosa
4.0	Virginica
4.4	Virginica
2.1	Setosa
3.2	Virginica
3.3	Versicolor
2.5	Virginica
1.3	Setosa
2.7	Virginica
4.0	Virginica
2.2	Versicolor
6.3	Virginica
6.0	Versicolor
4.0	Virginica
2.5	Versicolor
4.7	Setosa
1.7	Versicolor
0.4	Setosa
2.0	Versicolor
5.4	Versicolor
0.2	Setosa
0.7	Setosa
5.5	Versicolor
4.7	Versicolor
5.3	Versicolor
3.9	Virginica
2.8	Setosa
2.6	Virginica
5.0	Versicolor
4.2	Setosa
2.1	Virginica
3.8	Virginica
4.3	Virginica
3.3	Virginica
4.3	Virginica
4.7	Setosa
3.7	Versicolor
3.8	Versicolor
4.4	Virginica
4.9	Setosa
2.2	Setosa
2.8	Virginica
2.7	Setosa
6.0	Versicolor
5.3	Virginica
1.6	Setosa
5.5	Virginica
0.7	Setosa
0.2	Setosa
2.3	Versicolor
4.4	Versicolor
2.1	Virginica
2.0	Virginica
4.7	Setosa
3.3	Versicolor
4.7	Setosa
2.7	Setosa
6.1	Versicolor
1.9	Setosa
5.0	Versicolor
1.9	Virginica
4.4	Setosa
4.1	Setosa
3.6	Versicolor
2.5	Virginica
1.8	Versicolor
1.2	Setosa
4.9	Virginica
2.3	Versicolor
1.7	Setosa
1.9	Versicolor
2.2	Setosa
0.2	Setosa
1.8	Versicolor
4.2	Setosa
2.1	Setosa
1.0	Setosa
0.3	Setosa
6.6	Virginica
2.8	Virginica
1.6	Versicolor
2.5	Virginica
2.7	Setosa
1.7	Setosa
4.8	Virginica
2.8	Versicolor
3.2	Virginica
5.8	Virginica
6.5	Virginica
2.5	Versicolor
5.2	Virginica
