petal.length	variety
5.9	Virginica
10.0	Virginica
3.8	Setosa
7.3	Virginica
9.2	Virginica
8.6	Versicolor
6.8	Virginica
9.5	Virginica
5.4	Virginica
3.4	Setosa
5.7	Versicolor
8.2	Versicolor
9.0	Versicolor
6.1	Setosa
9.3	Virginica
7.5	Versicolor
6.1	Versicolor
7.1	Virginica
8.0	Virginica
8.7	Virginica
7.0	Versicolor
7.2	Versicolor
6.6	Virginica
7.2	Versicolor
5.6	Setosa
2.5	Setosa
8.0	Versicolor
8.2	Versicolor
5.0	Virginica
5.0	Setosa
3.3	Setosa
5.9	Setosa
3.8	Setosa
7.9	Virginica
4.9	Versicolor
10.3	Virginica
5.8	Virginica
6.8	Virginica
2.8	Setosa
3.0	Setosa
7.7	Virginica
3.3	Versicolor
6.3	Versicolor
6.1	Versicolor
4.6	Setosa
5.4	Setosa
5.2	Setosa
4.4	Setosa
8.1	Virginica
4.4	Setosa
3.5	Versicolor
6.0	Setosa
4.9	Versicolor
4.7	Versicolor
6.1	Virginica
2.2	Setosa
4.6	Versicolor
6.0	Versicolor
8.9	Versicolor
5.6	Virginica
5.4	Versicolor
8.8	Versicolor
7.6	Virginica
9.1	Virginica
2.8	Setosa
1.6	Setosa
5.0	Setosa
6.0	Versicolor
5.5	Versicolor
6.1	Virginica
9.0	Versicolor
6.0	Setosa
5.7	Versicolor
1.5	Setosa
4.4	Versicolor
8.9	Virginica
7.1	Versicolor
6.1	Virginica
2.0	Setosa
7.5	Virginica
7.7	Virginica
9.4	Virginica
9.5	Virginica
3.0	Setosa
4.8	Versicolor
10.1	Virginica
9.4	Virginica
8.0	Versicolor
6.5	Versicolor
1.7	Setosa
5.9	Virginica
5.8	Versicolor
10.1	Virginica
5.1	Versicolor
6.1	Setosa
6.0	Setosa
8.4	Versicolor
8.1	Virginica
9.0	Versicolor
9.2	Virginica
5.0	Versicolor
4.7	Setosa
4.8	Setosa
3.5	Setosa
4.1	Versicolor
