sepal.length	sepal.width	petal.length	variety
6.7	5.0	4.5	Setosa
10.2	4.9	8.4	Virginica
7.2	6.5	9.8	Virginica
7.4	6.4	6.2	Setosa
8.2	8.3	4.2	Setosa
9.2	5.5	7.7	Versicolor
9.2	3.3	6.1	Versicolor
6.9	4.2	9.3	Virginica
10.7	3.0	7.1	Virginica
10.9	5.6	6.9	Versicolor
7.9	3.0	1.4	Setosa
9.6	3.4	5.0	Setosa
7.1	6.5	7.9	Virginica
8.9	5.5	7.2	Versicolor
6.8	4.8	4.9	Versicolor
6.3	7.5	4.1	Setosa
10.4	7.6	7.5	Virginica
6.5	4.8	8.5	Versicolor
9.7	2.8	6.3	Virginica
6.6	4.1	3.5	Setosa
5.5	8.1	4.9	Setosa
10.2	6.8	10.2	Virginica
7.0	4.9	4.3	Versicolor
8.5	4.2	4.2	Setosa
9.4	5.2	3.5	Setosa
8.4	5.9	4.3	Setosa
7.5	6.2	5.6	Versicolor
5.6	5.0	7.5	Versicolor
9.1	7.3	4.0	Versicolor
8.6	7.0	4.9	Versicolor
6.0	2.8	4.3	Setosa
6.2	7.0	5.0	Virginica
5.1	5.9	2.4	Setosa
8.3	7.2	7.6	Virginica
7.2	7.2	3.8	Setosa
9.4	6.7	7.3	Virginica
7.7	5.1	6.1	Virginica
9.8	5.8	5.3	Versicolor
7.1	6.3	6.4	Setosa
6.8	2.9	5.6	Virginica
6.7	4.4	4.9	Setosa
10.7	6.5	6.8	Virginica
10.8	6.7	7.4	Virginica
5.8	6.0	2.7	Setosa
7.5	3.4	3.0	Setosa
8.7	6.7	5.6	Setosa
10.5	3.0	5.7	Virginica
7.5	5.8	3.4	Setosa
8.0	5.3	7.8	Versicolor
8.0	4.5	8.0	Virginica
7.9	6.4	7.8	Versicolor
6.7	6.3	9.2	Virginica
8.9	7.5	8.5	Versicolor
6.8	4.8	10.5	Virginica
10.5	5.5	5.8	Virginica
9.1	3.8	6.4	Virginica
10.7	6.1	9.6	Virginica
9.8	5.2	6.4	Virginica
8.4	7.0	6.5	Virginica
8.4	6.6	3.5	Setosa
10.1	3.5	7.0	Versicolor
10.3	7.3	8.1	Virginica
5.5	7.1	7.9	Versicolor
10.0	6.9	7.0	Versicolor
7.1	7.0	4.4	Setosa
7.6	5.0	2.4	Setosa
9.6	4.4	9.1	Versicolor
9.0	5.7	1.4	Setosa
6.7	6.7	7.9	Versicolor
9.3	7.6	6.1	Setosa
6.0	3.5	5.3	Setosa
8.7	5.7	8.0	Versicolor
8.5	5.9	8.0	Versicolor
10.4	4.7	6.7	Virginica
9.0	7.0	4.1	Setosa
9.6	3.8	1.5	Setosa
5.8	6.2	3.0	Setosa
9.3	5.0	2.9	Setosa
9.2	7.0	9.0	Versicolor
7.9	3.3	7.1	Virginica
9.3	5.6	4.0	Versicolor
10.2	7.1	6.4	Versicolor
9.7	6.1	6.7	Versicolor
9.9	6.8	5.6	Virginica
6.9	6.2	6.5	Versicolor
6.4	7.5	5.8	Setosa
9.3	6.4	5.6	Setosa
5.5	6.0	1.3	Setosa
9.8	3.3	6.6	Virginica
8.8	6.8	5.2	Versicolor
7.9	4.1	4.0	Setosa
9.2	8.1	5.0	Setosa
7.9	6.9	4.8	Versicolor
10.5	7.5	9.3	Virginica
6.7	3.8	9.0	Versicolor
9.4	5.8	10.6	Virginica
7.8	6.9	8.6	Virginica
10.9	5.8	7.4	Virginica
8.1	2.6	10.1	Virginica
7.9	4.1	9.1	Virginica
11.2	5.6	11.4	Virginica
7.3	6.4	6.8	Virginica
10.5	6.7	7.0	Virginica
10.3	5.5	8.9	Versicolor
10.2	4.3	8.7	Virginica
