sepal.width	petal.length	variety
8.2	3.5	Setosa
6.6	7.4	Versicolor
4.0	4.5	Versicolor
5.7	3.3	Setosa
6.9	4.3	Versicolor
4.0	7.4	Versicolor
4.0	8.6	Versicolor
7.9	5.8	Setosa
4.5	5.5	Versicolor
5.4	5.4	Setosa
4.9	7.8	Virginica
4.8	4.4	Setosa
6.3	2.7	Setosa
4.0	6.7	Virginica
2.8	4.7	Versicolor
4.0	6.1	Versicolor
6.3	4.9	Versicolor
4.4	4.3	Versicolor
6.2	10.5	Virginica
3.2	7.9	Virginica
5.0	5.4	Setosa
3.2	3.4	Setosa
5.9	5.5	Setosa
8.3	3.9	Setosa
2.8	6.6	Virginica
6.9	4.2	Setosa
7.5	1.7	Setosa
4.3	8.6	Virginica
4.2	9.3	Versicolor
6.6	9.0	Virginica
6.6	4.0	Setosa
4.0	5.6	Setosa
6.1	7.7	Versicolor
4.2	5.6	Versicolor
4.2	6.3	Virginica
3.2	5.0	Versicolor
6.7	3.9	Setosa
4.5	7.8	Virginica
6.3	4.1	Versicolor
3.8	8.8	Versicolor
4.6	5.0	Versicolor
4.8	4.3	Setosa
5.2	5.9	Versicolor
6.1	8.9	Versicolor
6.5	2.9	Setosa
7.2	3.1	Setosa
2.2	9.0	Virginica
5.4	6.1	Setosa
7.2	5.6	Versicolor
4.7	6.3	Virginica
5.9	7.2	Versicolor
6.2	9.7	Virginica
7.3	8.5	Versicolor
5.0	3.6	Setosa
2.4	3.8	Versicolor
4.1	3.0	Setosa
4.1	2.6	Setosa
7.4	7.1	Versicolor
3.5	4.6	Setosa
4.8	9.6	Virginica
4.6	6.5	Versicolor
6.6	4.9	Versicolor
3.5	1.4	Setosa
7.9	6.2	Setosa
3.4	6.2	Versicolor
7.0	1.4	Setosa
6.0	4.0	Versicolor
6.4	4.9	Setosa
5.0	7.2	Versicolor
5.0	3.4	Setosa
3.4	9.0	Versicolor
3.5	7.5	Virginica
3.2	6.4	Virginica
4.7	8.1	Virginica
5.0	7.3	Virginica
5.0	3.5	Versicolor
2.9	8.0	Versicolor
4.8	1.7	Setosa
7.5	4.8	Virginica
7.7	4.3	Setosa
7.5	9.7	Virginica
3.4	5.0	Setosa
5.1	7.4	Virginica
6.2	8.0	Versicolor
4.3	8.7	Virginica
5.6	7.6	Virginica
3.9	5.9	Virginica
5.5	7.0	Virginica
3.7	2.5	Setosa
5.0	3.5	Setosa
7.3	5.6	Virginica
5.5	7.7	Versicolor
2.5	9.8	Virginica
6.2	4.5	Versicolor
6.8	7.0	Versicolor
3.7	5.7	Versicolor
3.3	8.6	Versicolor
4.3	7.1	Virginica
6.6	5.5	Setosa
4.6	3.9	Setosa
6.2	5.7	Setosa
6.0	1.3	Setosa
6.8	7.5	Versicolor
4.0	7.0	Versicolor
3.9	7.1	Versicolor
