sepal.width	petal.length	petal.width	variety
4.7	7.4	4.7	Versicolor
3.6	7.5	3.7	Versicolor
7.4	9.1	1.8	Virginica
4.7	7.1	5.5	Versicolor
3.0	3.6	2.1	Setosa
5.8	8.7	2.7	Virginica
5.4	2.5	0.7	Setosa
7.3	6.6	1.5	Versicolor
5.0	7.5	6.2	Virginica
6.2	9.3	4.3	Virginica
4.2	8.0	3.0	Virginica
7.0	7.0	4.0	Versicolor
6.2	7.1	1.9	Virginica
4.1	1.0	3.2	Setosa
6.7	8.6	6.4	Virginica
3.3	6.7	2.1	Virginica
3.6	4.0	0.7	Setosa
7.1	2.5	4.2	Setosa
5.0	3.4	2.6	Setosa
4.9	5.9	0.2	Setosa
5.2	8.5	2.5	Versicolor
7.7	8.1	5.0	Virginica
3.0	6.0	4.2	Versicolor
4.3	1.6	1.2	Setosa
4.5	8.0	1.0	Versicolor
6.3	7.6	1.5	Virginica
4.4	7.9	2.8	Virginica
5.6	1.5	0.6	Setosa
7.1	6.0	0.6	Setosa
3.2	4.9	0.7	Setosa
6.7	2.2	0.7	Setosa
5.2	2.0	4.7	Setosa
4.0	8.0	4.5	Versicolor
3.0	8.4	5.6	Virginica
6.6	5.5	1.0	Versicolor
5.3	8.2	4.6	Versicolor
7.3	8.5	4.3	Versicolor
4.2	5.3	2.9	Virginica
3.8	6.4	2.4	Setosa
5.3	9.6	6.4	Virginica
2.9	5.2	5.9	Versicolor
5.9	8.2	2.0	Versicolor
4.8	5.9	2.5	Virginica
6.1	8.5	2.3	Virginica
5.5	7.9	3.5	Versicolor
6.7	4.2	3.8	Versicolor
5.5	6.1	1.8	Versicolor
7.2	8.4	6.8	Virginica
6.5	5.2	2.0	Versicolor
4.5	9.5	6.1	Virginica
4.5	1.2	1.2	Setosa
2.8	7.6	6.6	Virginica
5.5	2.6	1.6	Setosa
3.5	7.0	2.8	Virginica
8.0	1.3	4.8	Setosa
3.0	7.4	5.9	Versicolor
7.6	8.9	6.0	Versicolor
7.4	5.9	0.8	Setosa
7.7	6.2	3.4	Versicolor
3.8	8.8	5.9	Versicolor
5.8	6.0	3.3	Versicolor
2.9	5.4	1.2	Setosa
4.6	4.9	3.2	Setosa
3.6	5.9	5.6	Virginica
4.9	7.8	1.8	Versicolor
3.7	4.8	5.8	Versicolor
3.8	6.0	3.3	Versicolor
4.9	3.9	4.2	Setosa
4.5	3.0	4.2	Setosa
4.3	10.9	2.0	Virginica
5.0	11.1	4.1	Virginica
7.3	3.7	0.3	Setosa
5.4	7.6	4.9	Virginica
4.0	6.7	3.7	Versicolor
4.9	6.5	4.1	Versicolor
7.6	6.6	5.0	Virginica
3.4	3.0	2.9	Setosa
3.3	9.6	1.9	Virginica
4.8	3.8	2.5	Versicolor
6.1	5.1	2.8	Virginica
3.3	3.3	3.8	Setosa
5.5	5.0	2.8	Versicolor
6.6	1.9	3.1	Setosa
4.9	4.5	4.0	Versicolor
6.7	8.4	4.9	Versicolor
4.2	6.0	4.2	Setosa
4.7	2.1	3.2	Setosa
4.9	2.0	2.7	Setosa
7.4	6.8	3.8	Virginica
3.5	5.1	2.9	Versicolor
4.5	7.0	2.6	Versicolor
7.4	5.3	2.3	Versicolor
5.5	9.2	3.8	Virginica
6.2	8.2	3.8	Virginica
7.6	2.6	2.7	Setosa
7.5	5.4	4.8	Setosa
4.8	8.6	1.8	Versicolor
5.5	8.6	5.8	Virginica
7.7	4.5	1.5	Versicolor
5.7	7.6	5.1	Versicolor
2.2	8.0	4.5	Versicolor
7.7	8.5	6.3	Virginica
5.3	9.7	3.0	Virginica
7.0	2.8	4.2	Setosa
7.0	7.8	3.7	Virginica
