petal.width	variety
1.6	Setosa
5.4	Virginica
1.2	Setosa
1.2	Setosa
4.4	Virginica
0.2	Setosa
0.7	Setosa
3.9	Setosa
4.7	Setosa
1.2	Setosa
4.4	Setosa
3.2	Setosa
2.2	Setosa
1.8	Versicolor
2.2	Setosa
1.7	Versicolor
5.8	Virginica
5.3	Virginica
3.5	Virginica
3.5	Versicolor
6.8	Virginica
0.2	Setosa
3.1	Virginica
4.5	Versicolor
4.0	Versicolor
3.4	Versicolor
4.2	Virginica
4.5	Versicolor
2.8	Virginica
5.4	Versicolor
6.3	Virginica
3.9	Virginica
5.8	Virginica
4.1	Virginica
4.3	Virginica
1.7	Setosa
3.2	Setosa
1.9	Versicolor
0.7	Setosa
3.8	Virginica
3.4	Virginica
3.0	Versicolor
1.7	Setosa
3.2	Setosa
3.0	Virginica
2.3	Virginica
7.0	Virginica
4.9	Versicolor
2.7	Setosa
3.8	Setosa
6.1	Virginica
2.2	Setosa
2.8	Setosa
1.6	Versicolor
2.3	Virginica
2.3	Virginica
2.2	Setosa
5.0	Versicolor
0.2	Setosa
4.7	Virginica
3.1	Setosa
5.8	Virginica
4.7	Setosa
4.9	Setosa
2.8	Versicolor
1.7	Setosa
4.1	Setosa
5.5	Virginica
4.3	Virginica
5.5	Versicolor
1.8	Virginica
4.2	Setosa
4.2	Setosa
6.0	Versicolor
1.6	Setosa
6.4	Virginica
5.3	Versicolor
3.6	Versicolor
4.3	Virginica
2.7	Versicolor
2.7	Setosa
0.4	Setosa
5.5	Versicolor
5.4	Versicolor
2.9	Virginica
6.4	Virginica
5.1	Virginica
0.3	Setosa
5.7	Virginica
1.6	Versicolor
5.0	Versicolor
2.3	Versicolor
4.8	Versicolor
5.0	Versicolor
4.4	Virginica
2.0	Versicolor
6.0	Virginica
3.2	Setosa
5.5	Virginica
3.8	Setosa
1.5	Virginica
4.8	Versicolor
5.1	Virginica
0.5	Setosa
0.9	Setosa
