sepal.width	petal.length	variety
5.1	7.4	Versicolor
3.5	6.0	Virginica
7.0	7.7	Virginica
6.3	6.0	Setosa
5.3	5.2	Versicolor
7.1	9.1	Virginica
2.4	5.8	Versicolor
6.7	7.9	Virginica
6.4	8.3	Versicolor
2.7	9.1	Virginica
3.6	7.9	Versicolor
7.6	3.0	Setosa
3.7	8.0	Virginica
5.8	6.2	Virginica
5.5	6.5	Versicolor
2.3	5.3	Versicolor
3.5	5.9	Versicolor
7.9	5.0	Setosa
5.3	6.1	Virginica
6.6	6.0	Setosa
6.3	4.5	Versicolor
6.5	9.8	Virginica
5.2	7.9	Versicolor
5.1	9.2	Versicolor
7.7	9.7	Virginica
6.5	2.9	Setosa
8.5	5.2	Setosa
4.5	1.9	Setosa
4.5	9.5	Virginica
6.0	4.5	Versicolor
4.0	6.9	Virginica
3.5	5.5	Versicolor
6.9	5.5	Versicolor
2.8	4.6	Versicolor
6.1	6.9	Versicolor
5.1	10.1	Virginica
2.5	5.9	Versicolor
3.0	3.9	Setosa
5.5	8.9	Virginica
3.5	2.1	Setosa
5.7	5.1	Versicolor
7.7	2.9	Setosa
6.4	4.1	Versicolor
7.8	5.2	Setosa
7.7	2.2	Setosa
5.4	4.7	Versicolor
6.7	9.1	Versicolor
7.5	9.7	Virginica
7.3	3.6	Setosa
7.9	5.2	Setosa
3.6	3.5	Setosa
4.1	7.5	Versicolor
3.3	7.6	Virginica
3.5	8.1	Versicolor
4.3	2.3	Setosa
6.1	2.0	Setosa
2.9	8.1	Virginica
6.5	7.0	Virginica
4.1	9.6	Virginica
5.1	3.4	Setosa
4.9	5.5	Setosa
2.8	6.9	Virginica
3.3	4.9	Setosa
4.3	5.0	Versicolor
7.0	8.7	Versicolor
3.7	9.1	Virginica
4.5	4.6	Versicolor
3.0	8.0	Versicolor
5.5	9.1	Virginica
3.4	3.4	Setosa
4.7	8.9	Virginica
5.8	9.1	Virginica
6.2	8.7	Versicolor
5.0	7.0	Virginica
5.9	7.8	Versicolor
5.4	4.2	Setosa
6.8	7.6	Virginica
2.9	5.2	Versicolor
3.9	3.0	Setosa
8.2	5.0	Setosa
2.2	7.0	Versicolor
5.5	8.5	Versicolor
6.8	9.2	Virginica
6.7	6.3	Virginica
3.2	5.5	Virginica
5.0	8.6	Virginica
7.5	5.6	Setosa
5.9	5.9	Setosa
6.4	7.2	Versicolor
7.9	5.4	Virginica
3.9	6.3	Virginica
8.2	4.5	Setosa
7.4	5.1	Versicolor
6.7	3.9	Setosa
6.5	7.3	Virginica
6.8	7.5	Virginica
6.0	2.9	Setosa
4.8	8.1	Virginica
4.6	2.9	Setosa
7.9	3.4	Setosa
5.0	7.3	Virginica
6.1	5.6	Virginica
6.2	9.8	Virginica
6.3	5.8	Versicolor
2.5	5.9	Versicolor
