sepal.length	sepal.width	petal.length	variety
10.8	6.3	8.6	Virginica
9.7	8.4	2.0	Setosa
8.7	5.4	4.7	Versicolor
8.4	7.0	7.5	Versicolor
7.5	5.4	5.7	Versicolor
9.5	4.7	6.6	Virginica
8.3	4.0	5.0	Virginica
7.5	5.6	1.4	Setosa
10.9	6.3	6.6	Virginica
9.9	6.7	5.5	Versicolor
8.2	4.6	8.1	Virginica
9.9	5.6	5.5	Virginica
8.5	7.4	2.6	Setosa
6.4	7.5	5.4	Setosa
6.8	4.5	7.0	Virginica
7.5	4.2	5.1	Versicolor
10.4	4.1	7.4	Versicolor
9.2	5.5	8.2	Virginica
9.2	4.2	7.0	Virginica
11.2	3.8	9.2	Virginica
9.0	2.2	6.5	Versicolor
8.3	3.2	4.9	Versicolor
8.5	5.0	3.8	Setosa
10.2	5.3	5.7	Virginica
6.5	3.3	8.1	Versicolor
7.3	4.3	6.0	Virginica
5.4	5.5	7.0	Virginica
9.0	7.9	5.0	Setosa
8.1	4.1	3.5	Setosa
7.8	6.5	1.4	Setosa
8.1	3.6	3.5	Setosa
9.6	3.5	6.5	Versicolor
7.4	5.6	8.6	Virginica
6.6	2.6	6.1	Virginica
6.9	5.2	5.3	Versicolor
7.7	7.2	4.3	Setosa
9.7	7.8	8.7	Virginica
6.9	6.7	6.8	Virginica
7.2	6.0	2.0	Setosa
9.2	6.6	9.1	Virginica
6.7	4.5	8.8	Virginica
9.5	4.9	8.5	Versicolor
5.7	3.2	4.6	Setosa
6.6	5.0	6.6	Versicolor
6.8	3.7	8.6	Versicolor
10.1	5.3	6.9	Virginica
8.8	6.9	2.6	Setosa
7.7	6.1	2.5	Setosa
6.8	6.2	5.9	Virginica
7.5	5.2	6.0	Virginica
8.4	5.0	3.8	Setosa
7.6	3.0	8.1	Versicolor
7.6	3.9	5.2	Versicolor
8.7	3.0	7.0	Virginica
8.2	3.0	7.3	Virginica
9.0	2.0	4.5	Versicolor
10.0	3.5	7.5	Versicolor
9.5	6.3	2.9	Setosa
8.0	3.5	7.3	Virginica
6.2	2.7	7.0	Versicolor
6.8	3.9	8.1	Virginica
9.0	4.8	6.5	Versicolor
11.1	6.4	9.1	Versicolor
7.4	4.7	5.3	Virginica
7.3	4.4	5.9	Setosa
6.6	5.5	7.9	Virginica
5.7	5.8	8.1	Versicolor
9.0	5.8	3.3	Setosa
8.9	5.2	2.5	Setosa
8.5	6.3	3.3	Versicolor
6.7	6.6	4.7	Versicolor
9.7	2.8	6.3	Virginica
8.1	4.5	6.4	Versicolor
9.5	6.2	5.9	Setosa
5.6	7.9	4.9	Setosa
7.2	3.1	4.0	Versicolor
8.7	4.9	1.9	Setosa
9.7	7.0	8.6	Virginica
5.8	7.6	5.6	Setosa
9.5	3.2	5.2	Versicolor
6.1	5.8	5.0	Setosa
8.1	7.5	3.4	Setosa
7.1	6.2	6.2	Versicolor
6.5	8.0	5.3	Setosa
5.4	5.6	2.4	Setosa
9.6	3.5	6.6	Virginica
8.3	5.2	5.0	Setosa
8.9	6.8	10.9	Virginica
6.8	2.3	5.4	Versicolor
9.5	3.9	8.5	Versicolor
8.4	5.9	5.4	Setosa
8.9	7.3	8.1	Virginica
5.5	4.5	5.1	Setosa
7.3	3.8	5.1	Virginica
10.3	6.5	7.9	Versicolor
5.9	3.6	5.0	Setosa
9.6	3.0	6.9	Virginica
9.8	3.2	7.1	Virginica
6.6	6.3	4.6	Setosa
7.9	6.6	1.5	Setosa
5.7	5.3	5.5	Versicolor
7.1	7.3	4.5	Versicolor
9.4	6.9	1.5	Setosa
10.9	5.1	9.4	Virginica
8.3	7.3	5.3	Versicolor
