sepal.width	petal.length	variety
3.8	6.2	Setosa
7.4	5.0	Setosa
5.7	4.2	Setosa
5.5	7.5	Versicolor
3.3	6.6	Virginica
7.0	8.1	Virginica
4.1	2.1	Setosa
7.7	3.5	Setosa
2.0	5.5	Versicolor
7.9	6.6	Virginica
6.0	7.7	Virginica
6.3	5.5	Versicolor
7.0	6.0	Versicolor
6.3	6.3	Virginica
6.7	5.9	Setosa
7.0	9.5	Virginica
3.3	7.8	Versicolor
8.6	5.5	Setosa
7.4	4.9	Setosa
6.7	6.3	Virginica
6.1	4.5	Setosa
5.9	8.7	Versicolor
7.0	6.6	Versicolor
7.2	1.6	Setosa
3.8	7.2	Virginica
4.0	3.3	Setosa
7.5	7.9	Virginica
5.8	3.4	Setosa
5.0	10.3	Virginica
7.8	5.1	Setosa
6.9	5.7	Setosa
4.9	5.6	Versicolor
6.4	1.4	Setosa
7.0	5.0	Versicolor
5.7	7.7	Virginica
6.4	4.6	Setosa
5.1	7.1	Virginica
3.0	5.2	Versicolor
4.8	6.8	Versicolor
5.0	8.6	Versicolor
7.1	9.9	Virginica
6.0	3.9	Setosa
4.5	8.0	Virginica
4.5	5.0	Versicolor
3.7	8.7	Versicolor
2.5	7.5	Virginica
3.9	8.5	Versicolor
3.1	6.7	Versicolor
5.0	6.1	Virginica
6.1	4.4	Versicolor
6.7	5.5	Setosa
3.5	7.7	Versicolor
4.8	7.7	Virginica
5.9	6.3	Versicolor
3.1	5.6	Virginica
5.7	6.9	Versicolor
6.6	6.1	Virginica
3.2	5.1	Virginica
3.0	7.4	Versicolor
5.0	1.9	Setosa
5.3	6.7	Versicolor
7.0	5.7	Virginica
6.6	4.0	Setosa
5.3	8.5	Versicolor
7.6	1.4	Setosa
3.3	9.6	Virginica
6.2	7.6	Virginica
4.2	8.3	Versicolor
3.8	6.6	Virginica
6.0	6.0	Setosa
5.9	4.3	Versicolor
5.6	8.5	Virginica
7.4	4.4	Setosa
7.3	2.7	Setosa
4.2	7.9	Virginica
6.2	2.3	Setosa
5.7	6.8	Virginica
4.7	4.5	Setosa
4.0	3.9	Setosa
3.2	8.4	Virginica
4.9	9.4	Virginica
7.5	1.2	Setosa
6.5	4.9	Setosa
6.5	7.8	Virginica
5.6	8.9	Versicolor
2.4	3.8	Versicolor
4.4	3.5	Setosa
6.9	7.2	Versicolor
2.3	4.4	Versicolor
2.7	4.5	Versicolor
5.4	4.5	Setosa
6.9	7.7	Versicolor
6.2	7.6	Versicolor
7.5	7.8	Virginica
7.4	5.2	Setosa
3.1	5.0	Versicolor
4.8	10.7	Virginica
7.0	5.8	Virginica
5.3	9.2	Virginica
4.8	3.5	Setosa
3.6	6.9	Virginica
5.0	4.6	Setosa
4.2	10.5	Virginica
6.0	4.1	Setosa
2.7	5.4	Versicolor
