sepal.length	sepal.width	petal.length	variety
10.9	5.9	5.8	Versicolor
7.9	4.1	1.4	Setosa
9.0	5.9	8.0	Versicolor
9.8	6.2	6.1	Virginica
7.0	2.6	5.4	Versicolor
8.1	6.3	4.6	Setosa
6.4	7.6	6.5	Virginica
8.0	5.2	8.5	Virginica
8.5	6.0	8.7	Virginica
8.7	5.3	2.7	Setosa
7.4	7.0	3.9	Setosa
7.6	3.9	3.5	Setosa
8.4	4.6	8.1	Virginica
9.6	3.0	5.6	Versicolor
7.8	6.8	7.7	Versicolor
8.2	7.4	7.4	Virginica
8.3	6.7	7.4	Versicolor
5.1	4.0	5.0	Versicolor
7.6	7.2	7.2	Versicolor
6.1	7.5	6.0	Versicolor
10.7	5.1	8.7	Versicolor
11.2	3.0	7.6	Virginica
8.7	5.9	5.5	Setosa
8.3	5.7	8.9	Virginica
7.2	4.7	4.5	Versicolor
6.2	6.9	8.8	Versicolor
7.0	4.2	1.7	Setosa
8.3	4.5	1.9	Setosa
6.7	4.5	6.0	Virginica
6.0	4.5	8.0	Versicolor
6.7	5.0	4.5	Setosa
8.8	5.5	5.9	Versicolor
9.1	7.8	4.0	Setosa
9.4	4.8	6.6	Virginica
11.7	5.1	9.6	Virginica
5.0	4.5	2.6	Setosa
5.4	3.2	4.3	Setosa
11.4	7.2	5.7	Virginica
8.0	6.7	9.2	Versicolor
8.7	5.6	7.0	Versicolor
9.5	4.8	4.4	Setosa
7.1	4.0	4.9	Setosa
6.6	4.5	3.9	Setosa
9.7	5.6	6.6	Virginica
10.8	2.3	5.4	Versicolor
5.1	5.3	5.4	Setosa
5.4	4.0	2.3	Setosa
8.8	4.5	1.4	Setosa
10.1	6.5	6.6	Virginica
7.1	7.3	4.0	Versicolor
9.0	6.4	8.0	Versicolor
8.9	7.6	5.5	Setosa
7.4	3.7	5.8	Versicolor
7.8	6.3	6.1	Virginica
7.6	3.0	4.9	Versicolor
8.3	5.4	8.6	Virginica
10.0	4.3	6.5	Versicolor
6.9	2.9	4.9	Setosa
7.6	7.2	5.4	Setosa
10.3	7.2	8.1	Virginica
6.5	4.5	4.0	Versicolor
10.2	7.0	8.7	Versicolor
8.8	3.9	9.1	Virginica
7.3	3.9	6.1	Setosa
8.0	5.0	6.3	Virginica
9.3	7.7	4.0	Setosa
9.7	3.8	7.8	Virginica
7.9	4.6	4.5	Setosa
7.3	7.8	8.5	Virginica
5.1	6.4	5.4	Setosa
5.2	5.7	2.1	Setosa
8.0	7.2	8.6	Virginica
11.3	3.7	9.4	Virginica
9.3	5.0	5.5	Virginica
9.2	5.3	9.2	Virginica
8.8	6.5	10.0	Virginica
10.4	4.7	5.5	Versicolor
8.8	5.2	7.1	Versicolor
9.0	5.3	6.6	Versicolor
8.2	6.6	8.4	Versicolor
7.3	4.0	3.6	Setosa
6.7	4.5	7.5	Versicolor
6.0	7.2	5.4	Setosa
8.3	5.3	4.8	Versicolor
6.1	7.3	7.7	Versicolor
7.0	6.0	6.3	Virginica
9.3	7.1	6.0	Versicolor
9.6	7.1	5.6	Virginica
7.4	7.5	5.7	Versicolor
7.0	4.8	2.3	Setosa
6.9	4.5	4.5	Virginica
9.9	5.6	9.4	Virginica
5.4	4.4	5.7	Setosa
8.6	5.3	2.7	Setosa
5.8	6.9	3.9	Setosa
9.6	4.7	5.0	Setosa
7.2	4.9	4.7	Versicolor
5.6	5.0	5.1	Versicolor
6.5	5.0	1.8	Setosa
11.2	6.8	8.2	Virginica
8.6	3.3	5.9	Virginica
9.3	3.3	5.6	Virginica
7.4	3.2	6.3	Virginica
5.9	3.4	3.3	Versicolor
10.1	3.9	7.6	Versicolor
