sepal.width	variety
3.6	Setosa
7.0	Versicolor
3.5	Setosa
3.7	Versicolor
3.2	Versicolor
6.8	Virginica
4.7	Setosa
4.5	Setosa
5.2	Setosa
4.0	Virginica
4.0	Virginica
3.2	Virginica
4.3	Versicolor
6.9	Versicolor
7.9	Versicolor
8.0	Setosa
5.8	Setosa
6.7	Versicolor
7.7	Virginica
4.3	Setosa
7.3	Virginica
4.1	Virginica
4.1	Setosa
6.5	Virginica
3.7	Virginica
5.4	Setosa
3.2	Virginica
5.0	Virginica
6.3	Versicolor
5.0	Versicolor
5.8	Versicolor
6.4	Setosa
7.6	Versicolor
3.3	Versicolor
4.9	Versicolor
3.7	Virginica
4.9	Versicolor
5.5	Virginica
5.1	Versicolor
3.5	Versicolor
6.7	Versicolor
5.1	Setosa
4.4	Setosa
2.2	Versicolor
4.5	Versicolor
5.9	Virginica
6.1	Versicolor
4.3	Virginica
5.3	Setosa
8.3	Virginica
2.6	Versicolor
7.5	Versicolor
2.8	Virginica
3.0	Virginica
6.9	Setosa
5.0	Virginica
5.7	Virginica
3.0	Virginica
6.6	Setosa
6.2	Setosa
5.5	Virginica
4.4	Versicolor
4.5	Setosa
7.3	Virginica
4.5	Virginica
5.3	Setosa
5.3	Setosa
5.7	Setosa
3.5	Setosa
7.3	Versicolor
5.0	Versicolor
4.0	Versicolor
6.3	Setosa
6.0	Setosa
4.3	Setosa
7.5	Setosa
5.6	Virginica
7.7	Setosa
4.5	Setosa
7.9	Setosa
6.2	Virginica
5.0	Setosa
5.7	Virginica
6.0	Setosa
7.9	Setosa
4.5	Versicolor
5.5	Versicolor
4.3	Versicolor
3.1	Setosa
5.0	Virginica
4.4	Versicolor
6.2	Setosa
5.7	Setosa
3.4	Setosa
6.3	Virginica
3.5	Virginica
7.5	Virginica
4.7	Virginica
5.1	Virginica
3.8	Versicolor
2.6	Virginica
3.0	Versicolor
5.9	Setosa
3.3	Virginica
4.7	Virginica
