sepal.length	sepal.width	variety
7.1	7.0	Virginica
5.9	2.9	Versicolor
9.0	3.8	Versicolor
10.7	6.9	Versicolor
7.9	7.8	Virginica
6.7	5.5	Versicolor
10.0	3.9	Versicolor
8.8	7.4	Virginica
11.2	5.1	Virginica
9.1	3.5	Virginica
5.7	3.8	Setosa
5.0	6.8	Versicolor
7.7	4.3	Versicolor
5.9	6.6	Setosa
7.9	5.9	Setosa
9.1	5.0	Versicolor
8.8	3.7	Virginica
10.4	5.0	Versicolor
10.7	6.3	Virginica
8.8	7.4	Setosa
7.0	6.5	Virginica
9.8	6.2	Versicolor
11.7	6.3	Virginica
7.8	3.2	Virginica
5.1	6.6	Setosa
9.8	5.5	Virginica
7.3	7.2	Versicolor
6.0	2.9	Versicolor
10.4	4.3	Virginica
6.4	6.2	Versicolor
8.8	3.0	Setosa
5.5	7.0	Versicolor
10.5	5.2	Virginica
11.2	7.0	Virginica
7.3	6.7	Virginica
6.0	5.4	Setosa
8.6	5.7	Versicolor
8.0	2.5	Versicolor
9.3	5.7	Virginica
5.8	7.1	Setosa
10.0	4.5	Setosa
4.8	3.4	Setosa
8.9	4.2	Virginica
11.3	4.3	Versicolor
6.3	6.4	Virginica
8.6	4.0	Versicolor
7.4	5.7	Virginica
7.3	3.3	Versicolor
9.7	7.5	Virginica
8.9	4.1	Virginica
8.9	6.0	Setosa
10.2	3.7	Virginica
10.1	3.3	Virginica
10.2	3.8	Virginica
9.0	3.8	Setosa
10.7	5.0	Virginica
7.7	6.2	Setosa
8.9	7.6	Virginica
6.4	5.0	Virginica
6.2	3.5	Setosa
7.0	4.5	Setosa
7.7	5.4	Virginica
11.7	3.1	Virginica
7.5	5.0	Virginica
10.1	4.3	Versicolor
9.2	4.5	Virginica
9.0	3.8	Versicolor
8.9	4.6	Setosa
7.9	5.1	Virginica
6.5	2.2	Versicolor
9.6	4.5	Virginica
8.5	7.5	Virginica
10.4	3.3	Virginica
6.5	7.7	Virginica
8.5	5.1	Versicolor
6.7	2.2	Versicolor
9.4	6.7	Setosa
9.8	5.0	Versicolor
8.5	5.9	Versicolor
6.2	8.1	Setosa
8.5	5.0	Setosa
7.5	7.2	Versicolor
5.0	7.9	Setosa
6.9	4.5	Setosa
9.6	7.7	Setosa
7.0	5.1	Setosa
8.1	5.2	Setosa
10.0	3.9	Versicolor
4.9	6.6	Setosa
9.2	7.0	Versicolor
5.9	6.7	Versicolor
10.9	5.7	Virginica
6.9	4.0	Virginica
7.6	4.0	Setosa
8.8	3.5	Setosa
7.4	3.4	Setosa
7.5	8.0	Setosa
9.4	4.5	Versicolor
9.9	4.9	Setosa
6.7	6.7	Versicolor
7.3	4.9	Virginica
9.4	5.6	Versicolor
8.5	4.7	Setosa
7.4	6.3	Virginica
9.3	6.5	Virginica
