sepal.width	variety
2.8	Setosa
7.3	Versicolor
7.6	Setosa
4.9	Virginica
4.3	Versicolor
3.0	Virginica
7.2	Versicolor
3.6	Versicolor
3.0	Versicolor
5.4	Setosa
5.7	Virginica
7.2	Virginica
4.2	Versicolor
7.3	Setosa
2.8	Virginica
7.3	Virginica
4.8	Setosa
7.2	Virginica
5.9	Versicolor
6.7	Virginica
6.4	Versicolor
3.0	Virginica
8.4	Setosa
4.0	Setosa
5.8	Versicolor
2.9	Virginica
4.2	Setosa
4.5	Virginica
4.3	Virginica
6.6	Setosa
7.5	Versicolor
3.0	Virginica
8.1	Virginica
7.4	Setosa
3.9	Virginica
5.8	Virginica
7.9	Setosa
6.8	Virginica
3.6	Virginica
4.4	Versicolor
6.6	Setosa
2.5	Versicolor
4.0	Virginica
4.2	Setosa
6.9	Versicolor
4.7	Virginica
7.3	Setosa
4.9	Versicolor
2.7	Versicolor
7.7	Setosa
7.9	Setosa
7.0	Setosa
4.5	Setosa
7.2	Virginica
4.5	Virginica
5.3	Setosa
4.4	Versicolor
3.4	Versicolor
5.2	Virginica
4.0	Setosa
6.1	Setosa
3.6	Versicolor
2.8	Versicolor
3.0	Setosa
6.4	Setosa
5.8	Virginica
3.1	Versicolor
7.8	Virginica
6.4	Setosa
3.6	Setosa
3.9	Setosa
5.5	Virginica
4.5	Versicolor
3.3	Setosa
5.5	Virginica
5.0	Setosa
7.1	Setosa
7.8	Virginica
3.6	Versicolor
6.7	Versicolor
4.3	Versicolor
5.6	Virginica
5.5	Virginica
7.1	Versicolor
4.5	Setosa
7.2	Versicolor
7.4	Setosa
4.6	Virginica
3.6	Setosa
4.5	Virginica
7.7	Setosa
5.0	Virginica
6.1	Versicolor
3.9	Setosa
6.9	Setosa
5.0	Versicolor
4.7	Setosa
8.2	Setosa
6.7	Versicolor
5.3	Virginica
4.5	Versicolor
3.0	Versicolor
5.6	Virginica
6.7	Versicolor
7.3	Versicolor
