sepal.width	variety
5.4	Virginica
2.8	Versicolor
6.5	Versicolor
6.0	Virginica
6.8	Versicolor
7.2	Virginica
4.4	Setosa
5.8	Virginica
4.4	Virginica
4.9	Setosa
6.0	Virginica
2.5	Versicolor
3.3	Versicolor
5.6	Versicolor
3.5	Versicolor
3.6	Versicolor
4.6	Virginica
3.5	Setosa
3.2	Versicolor
4.5	Virginica
5.7	Virginica
3.4	Versicolor
8.4	Setosa
4.2	Versicolor
5.1	Virginica
4.2	Setosa
4.9	Versicolor
5.8	Setosa
3.9	Versicolor
7.6	Virginica
2.9	Virginica
5.9	Setosa
5.9	Setosa
6.7	Versicolor
3.7	Virginica
3.1	Setosa
2.9	Versicolor
5.4	Setosa
5.7	Setosa
4.1	Versicolor
6.1	Setosa
5.9	Versicolor
6.3	Setosa
7.1	Versicolor
2.7	Virginica
3.2	Setosa
3.8	Virginica
5.0	Virginica
5.3	Versicolor
7.2	Setosa
5.2	Virginica
8.0	Setosa
6.5	Versicolor
3.1	Virginica
5.0	Setosa
4.4	Versicolor
6.3	Virginica
6.5	Virginica
3.5	Versicolor
5.2	Versicolor
3.7	Setosa
6.5	Setosa
5.2	Setosa
3.3	Versicolor
4.0	Setosa
5.9	Versicolor
3.1	Setosa
3.5	Setosa
6.7	Virginica
4.0	Setosa
6.2	Virginica
4.5	Setosa
4.4	Versicolor
4.7	Versicolor
6.5	Virginica
7.5	Setosa
6.3	Virginica
4.3	Virginica
5.8	Setosa
3.6	Versicolor
7.9	Setosa
6.2	Versicolor
6.2	Versicolor
3.8	Virginica
6.3	Setosa
4.2	Virginica
6.7	Versicolor
7.1	Virginica
3.5	Setosa
4.3	Versicolor
3.5	Virginica
7.5	Virginica
7.3	Virginica
3.1	Virginica
4.7	Setosa
5.5	Versicolor
7.0	Virginica
4.8	Setosa
6.5	Versicolor
7.5	Virginica
5.0	Setosa
7.2	Versicolor
5.8	Virginica
6.8	Versicolor
5.1	Virginica
