sepal.width	petal.length	variety
6.7	8.6	Versicolor
5.0	3.0	Setosa
6.4	5.5	Setosa
6.4	4.8	Versicolor
4.6	8.2	Versicolor
7.0	4.5	Versicolor
8.3	3.6	Setosa
3.0	6.7	Virginica
4.5	2.8	Setosa
3.0	5.7	Versicolor
2.9	7.3	Virginica
3.4	5.9	Setosa
5.5	1.7	Setosa
2.5	5.5	Virginica
3.6	3.0	Setosa
4.6	3.5	Setosa
6.5	3.9	Versicolor
7.1	10.0	Virginica
4.2	5.0	Setosa
5.5	1.6	Setosa
3.3	1.7	Setosa
4.4	6.0	Setosa
7.0	6.5	Virginica
4.4	4.8	Versicolor
5.7	2.0	Setosa
4.5	5.9	Setosa
4.9	9.0	Versicolor
3.8	7.2	Virginica
3.5	2.4	Setosa
6.3	8.0	Versicolor
5.6	2.5	Setosa
6.4	2.1	Setosa
4.5	9.8	Virginica
7.1	11.4	Virginica
4.6	6.6	Virginica
7.5	5.4	Setosa
3.9	8.7	Versicolor
5.7	5.9	Virginica
5.5	9.7	Virginica
6.9	5.0	Setosa
3.2	3.9	Setosa
6.8	9.7	Virginica
7.0	9.8	Virginica
7.0	6.8	Virginica
5.6	5.9	Setosa
4.3	8.8	Virginica
7.9	3.2	Setosa
5.2	6.1	Setosa
6.2	7.3	Virginica
6.2	7.5	Versicolor
6.2	1.8	Setosa
4.2	6.9	Virginica
6.3	5.6	Versicolor
5.7	5.5	Versicolor
4.7	5.1	Virginica
5.2	8.8	Versicolor
4.0	5.2	Versicolor
6.8	6.8	Versicolor
6.3	8.1	Virginica
7.3	7.6	Virginica
4.7	8.1	Virginica
4.8	5.5	Versicolor
4.8	10.7	Virginica
7.1	9.6	Virginica
7.5	7.8	Virginica
7.2	7.5	Versicolor
4.6	5.5	Versicolor
3.0	11.1	Virginica
3.3	8.0	Virginica
6.0	9.1	Virginica
3.5	6.4	Virginica
7.3	9.1	Virginica
5.0	2.1	Setosa
4.6	5.4	Versicolor
4.4	4.2	Setosa
6.5	4.6	Versicolor
2.0	6.0	Versicolor
4.7	8.8	Virginica
3.6	9.9	Virginica
5.0	4.5	Versicolor
6.3	6.4	Virginica
3.5	7.5	Versicolor
5.6	7.1	Virginica
8.2	4.4	Setosa
3.5	8.1	Versicolor
7.8	6.7	Versicolor
4.4	6.1	Setosa
5.7	6.0	Virginica
5.0	9.6	Virginica
7.0	3.6	Setosa
7.0	5.0	Virginica
4.6	6.0	Setosa
5.9	7.6	Versicolor
3.8	1.4	Setosa
2.8	8.8	Versicolor
6.7	6.5	Virginica
6.3	8.9	Virginica
7.2	6.1	Versicolor
5.0	6.0	Versicolor
7.9	4.4	Setosa
3.5	9.5	Virginica
6.0	4.3	Setosa
3.5	7.5	Virginica
4.9	8.5	Versicolor
4.3	6.1	Versicolor
