sepal.width	petal.length	petal.width	variety
4.4	6.1	1.7	Setosa
6.9	2.4	1.7	Setosa
4.3	7.0	3.3	Versicolor
5.5	6.9	2.0	Versicolor
3.2	5.9	1.2	Setosa
2.2	7.0	3.5	Versicolor
4.3	7.9	3.5	Virginica
5.5	5.1	0.6	Setosa
4.8	9.1	3.4	Virginica
6.3	4.6	3.5	Versicolor
3.6	2.5	3.7	Setosa
4.1	2.0	2.1	Setosa
5.2	5.2	3.3	Versicolor
5.5	3.0	4.6	Versicolor
5.5	5.4	4.8	Setosa
3.9	4.8	2.4	Setosa
3.1	11.4	3.3	Virginica
4.2	2.7	1.7	Setosa
3.2	8.6	5.4	Virginica
2.6	7.1	4.9	Virginica
3.7	4.6	1.5	Versicolor
3.9	4.8	3.1	Versicolor
5.0	4.9	6.3	Virginica
5.3	8.2	3.7	Versicolor
7.3	6.2	4.8	Setosa
3.4	4.7	5.0	Versicolor
3.1	6.0	4.6	Setosa
5.5	2.5	0.2	Setosa
4.6	4.0	2.2	Versicolor
6.1	8.1	6.3	Virginica
5.0	9.0	1.5	Versicolor
3.6	9.1	2.5	Virginica
5.0	6.0	4.2	Versicolor
7.2	8.5	2.0	Versicolor
6.0	1.4	0.2	Setosa
5.7	5.9	1.7	Setosa
7.3	7.9	3.0	Virginica
3.9	2.2	4.9	Setosa
6.3	8.7	1.6	Versicolor
4.7	7.9	3.7	Versicolor
4.4	6.1	4.3	Versicolor
4.9	5.8	3.3	Versicolor
3.0	8.5	4.8	Versicolor
7.9	6.0	5.1	Versicolor
5.0	8.8	4.8	Virginica
2.9	4.7	1.8	Versicolor
4.5	9.0	5.2	Virginica
5.9	2.0	0.9	Setosa
5.7	7.4	4.4	Versicolor
7.5	5.1	4.4	Versicolor
7.7	1.3	1.7	Setosa
7.5	8.6	1.3	Versicolor
7.6	8.7	6.0	Versicolor
3.6	7.5	1.0	Versicolor
5.7	3.1	1.2	Setosa
5.8	6.3	3.5	Versicolor
3.7	6.7	2.8	Virginica
6.8	4.0	1.8	Versicolor
2.7	7.0	1.5	Virginica
7.1	6.9	4.6	Virginica
7.3	4.4	0.9	Setosa
5.3	5.7	4.5	Setosa
3.5	7.0	6.0	Versicolor
7.0	4.1	1.6	Setosa
6.5	5.9	4.7	Setosa
5.5	8.7	6.0	Versicolor
6.8	10.7	2.2	Virginica
3.8	5.6	5.5	Virginica
4.6	4.5	4.2	Setosa
4.0	7.1	2.8	Virginica
4.0	8.9	4.4	Versicolor
3.0	5.5	3.5	Virginica
6.4	5.5	3.2	Setosa
7.4	6.1	4.8	Virginica
7.0	2.2	3.2	Setosa
5.7	8.8	5.4	Virginica
7.3	4.0	1.8	Setosa
3.5	9.5	3.1	Virginica
3.7	8.6	5.5	Virginica
4.1	4.6	3.7	Setosa
4.3	5.1	5.3	Versicolor
5.0	5.8	2.2	Setosa
6.2	9.3	5.3	Versicolor
3.7	1.5	1.2	Setosa
6.8	1.8	0.3	Setosa
4.0	5.8	2.8	Virginica
6.2	6.9	5.3	Virginica
4.3	5.4	1.7	Setosa
3.8	7.2	6.6	Virginica
2.5	6.0	4.9	Virginica
7.0	1.6	0.7	Setosa
6.0	4.4	1.1	Versicolor
5.3	7.2	5.0	Virginica
5.6	4.9	4.1	Setosa
6.4	4.5	0.2	Setosa
7.7	8.0	5.8	Virginica
4.0	5.3	3.3	Setosa
7.6	5.4	5.9	Versicolor
4.9	8.3	2.8	Versicolor
3.4	5.1	3.3	Versicolor
5.1	8.1	6.4	Virginica
5.7	3.3	4.7	Setosa
5.8	8.8	4.9	Versicolor
7.5	6.2	2.7	Versicolor
4.7	8.6	5.9	Virginica
