sepal.length	sepal.width	petal.length	variety
6.6	6.0	2.4	Setosa
6.3	6.9	8.1	Virginica
9.2	4.9	5.0	Setosa
6.3	3.6	5.5	Versicolor
7.3	3.7	7.9	Versicolor
8.2	5.7	6.4	Versicolor
8.7	6.5	9.0	Versicolor
8.6	6.7	2.0	Setosa
7.8	4.9	7.8	Virginica
9.1	3.1	2.5	Setosa
7.9	4.6	5.5	Virginica
8.4	4.6	5.5	Setosa
6.7	5.3	6.7	Virginica
5.6	7.3	4.9	Setosa
8.3	6.5	4.4	Setosa
7.8	5.0	6.0	Virginica
6.2	6.8	8.0	Versicolor
6.1	5.5	7.4	Versicolor
8.3	4.6	4.6	Setosa
9.3	6.7	7.1	Virginica
6.9	2.9	6.3	Versicolor
12.4	6.8	6.4	Virginica
6.6	3.5	9.1	Versicolor
11.2	7.1	8.4	Versicolor
7.6	4.8	4.9	Virginica
7.7	3.2	10.5	Virginica
7.2	5.6	10.6	Virginica
8.6	7.5	1.9	Setosa
9.5	5.0	4.5	Versicolor
9.5	7.3	5.6	Versicolor
6.8	4.5	2.7	Setosa
9.1	3.4	5.6	Versicolor
7.0	4.0	3.1	Setosa
9.1	4.9	5.7	Versicolor
9.1	5.3	5.5	Setosa
8.3	4.7	8.1	Virginica
8.7	4.3	9.2	Virginica
9.2	7.1	7.0	Versicolor
9.2	6.4	4.9	Setosa
8.4	4.5	6.5	Versicolor
8.6	3.9	3.4	Setosa
8.3	4.4	1.6	Setosa
10.0	3.9	7.5	Versicolor
11.0	7.5	7.2	Virginica
9.1	4.1	10.1	Virginica
5.9	3.2	6.8	Versicolor
7.5	6.2	1.7	Setosa
9.7	3.2	7.5	Versicolor
8.7	7.5	8.2	Virginica
11.2	7.0	8.6	Virginica
8.0	7.5	2.3	Setosa
9.9	4.0	5.6	Virginica
10.1	6.5	5.4	Virginica
8.0	5.4	6.0	Setosa
7.2	5.9	6.2	Versicolor
7.8	3.0	1.4	Setosa
6.8	5.2	6.4	Virginica
8.4	4.7	5.3	Setosa
7.4	5.3	6.6	Virginica
9.5	6.0	10.3	Virginica
10.7	6.9	7.8	Versicolor
8.4	4.6	5.6	Virginica
8.3	7.8	10.5	Virginica
7.8	6.9	5.6	Virginica
6.5	3.2	9.6	Versicolor
5.2	6.0	2.5	Setosa
5.9	6.2	1.5	Setosa
7.4	6.8	9.1	Virginica
8.3	5.8	5.3	Versicolor
6.2	8.6	5.0	Setosa
8.1	5.9	3.5	Setosa
5.9	6.0	4.3	Setosa
8.4	3.0	5.5	Virginica
7.5	6.2	5.5	Versicolor
7.1	6.3	6.2	Versicolor
6.9	6.4	3.3	Versicolor
5.8	5.7	6.6	Versicolor
8.1	5.2	2.9	Setosa
9.1	5.0	4.5	Versicolor
9.1	6.8	8.5	Versicolor
6.9	4.4	2.2	Setosa
7.1	3.9	5.1	Versicolor
10.3	2.8	8.4	Versicolor
6.5	5.8	5.3	Setosa
10.0	2.9	5.5	Versicolor
9.7	4.8	6.2	Setosa
9.3	6.3	8.1	Virginica
10.4	5.6	8.4	Virginica
9.2	5.4	6.9	Virginica
7.7	3.8	5.3	Virginica
8.4	5.2	5.8	Virginica
9.2	2.5	7.3	Virginica
7.2	4.0	7.0	Virginica
7.5	4.0	7.0	Virginica
7.0	6.2	9.5	Virginica
8.5	5.0	6.1	Setosa
9.0	4.3	4.5	Versicolor
9.6	6.5	6.9	Virginica
9.5	5.4	5.8	Versicolor
6.9	4.7	6.7	Virginica
9.9	5.8	8.1	Virginica
7.4	4.5	4.7	Versicolor
6.4	5.7	5.3	Virginica
8.0	5.8	4.8	Versicolor
8.8	7.2	6.9	Virginica
