sepal.width	variety
5.2	Setosa
3.2	Versicolor
4.5	Versicolor
2.7	Virginica
6.3	Virginica
4.7	Setosa
7.3	Virginica
4.1	Versicolor
5.2	Virginica
3.8	Virginica
5.8	Versicolor
4.7	Virginica
6.9	Versicolor
5.0	Versicolor
3.3	Virginica
7.1	Setosa
6.4	Setosa
4.9	Setosa
7.9	Setosa
4.0	Setosa
3.4	Versicolor
7.2	Setosa
7.4	Setosa
5.9	Versicolor
7.3	Setosa
4.8	Versicolor
4.4	Virginica
7.1	Setosa
7.3	Setosa
4.2	Virginica
7.3	Setosa
6.7	Virginica
3.0	Setosa
2.7	Versicolor
3.1	Versicolor
6.7	Virginica
7.5	Setosa
3.8	Versicolor
5.2	Setosa
7.1	Virginica
4.0	Setosa
6.0	Virginica
3.0	Versicolor
4.9	Setosa
7.7	Versicolor
3.1	Setosa
4.7	Versicolor
5.6	Versicolor
4.7	Versicolor
4.8	Virginica
4.0	Virginica
6.0	Virginica
3.0	Virginica
6.3	Versicolor
5.5	Virginica
4.5	Versicolor
3.8	Virginica
6.2	Versicolor
7.0	Setosa
6.8	Versicolor
4.7	Setosa
5.8	Setosa
6.9	Versicolor
7.0	Setosa
7.5	Versicolor
7.5	Virginica
7.1	Versicolor
7.0	Virginica
6.4	Virginica
7.0	Virginica
6.2	Versicolor
3.4	Versicolor
6.7	Versicolor
5.9	Setosa
6.9	Versicolor
6.6	Setosa
4.0	Versicolor
5.1	Virginica
5.1	Setosa
5.0	Setosa
8.5	Setosa
7.5	Virginica
3.0	Virginica
8.0	Setosa
6.3	Virginica
4.4	Setosa
4.0	Setosa
7.9	Versicolor
6.8	Setosa
6.7	Setosa
4.2	Virginica
4.9	Setosa
5.2	Virginica
3.2	Virginica
4.8	Versicolor
3.8	Virginica
2.4	Versicolor
5.0	Setosa
5.9	Versicolor
4.4	Setosa
6.3	Virginica
5.0	Virginica
3.0	Virginica
5.0	Virginica
4.5	Versicolor
