sepal.width	petal.length	petal.width	variety
8.1	4.5	2.1	Setosa
7.1	8.7	6.0	Versicolor
7.3	8.1	5.4	Virginica
7.2	1.5	2.2	Setosa
3.6	6.4	4.6	Virginica
5.2	2.8	4.2	Setosa
4.8	6.3	4.8	Virginica
7.4	5.8	1.9	Setosa
5.4	6.5	2.1	Versicolor
3.3	5.7	6.6	Virginica
6.0	5.9	5.3	Virginica
5.4	6.7	1.0	Versicolor
6.0	5.8	1.3	Setosa
2.7	5.5	3.5	Versicolor
6.7	5.8	4.9	Virginica
7.9	6.0	0.2	Setosa
3.3	10.1	3.4	Virginica
4.8	8.5	3.3	Versicolor
6.0	7.5	6.4	Virginica
6.5	6.6	1.9	Versicolor
2.6	5.6	3.9	Virginica
4.9	6.7	3.3	Versicolor
6.7	3.0	0.9	Setosa
7.6	5.6	0.2	Setosa
4.3	8.1	3.1	Virginica
5.3	8.0	3.0	Virginica
5.2	4.0	4.7	Setosa
5.9	7.9	2.8	Virginica
3.2	8.2	4.3	Versicolor
4.0	6.4	5.9	Versicolor
3.5	7.6	3.8	Virginica
5.4	8.3	5.8	Versicolor
5.5	5.7	2.3	Virginica
5.5	4.5	2.5	Versicolor
5.0	2.9	1.6	Setosa
5.0	3.2	1.7	Setosa
7.0	1.4	4.7	Setosa
4.4	8.1	4.8	Versicolor
7.0	9.0	2.7	Versicolor
3.3	6.6	5.7	Virginica
6.6	4.5	5.2	Versicolor
2.9	3.9	2.7	Setosa
6.5	5.2	1.7	Versicolor
3.6	6.6	3.9	Virginica
5.0	2.9	4.3	Setosa
4.4	4.5	3.5	Versicolor
3.8	6.0	0.3	Setosa
5.3	6.6	5.5	Versicolor
7.6	5.9	0.2	Setosa
5.7	4.7	2.4	Versicolor
7.5	6.8	6.2	Virginica
5.2	8.1	4.9	Virginica
7.8	4.7	4.8	Setosa
5.2	6.4	6.3	Virginica
2.8	6.9	4.5	Virginica
6.3	8.5	5.3	Versicolor
5.7	5.5	5.0	Versicolor
5.6	4.0	3.2	Setosa
3.0	10.1	4.6	Virginica
3.6	5.0	3.7	Setosa
7.3	9.2	5.0	Virginica
6.1	7.9	2.0	Versicolor
3.2	6.1	3.5	Virginica
3.0	7.5	5.5	Versicolor
3.0	7.9	3.6	Virginica
5.9	4.6	3.7	Setosa
3.5	6.5	4.0	Virginica
3.9	4.8	4.0	Versicolor
7.6	4.5	4.1	Setosa
4.4	6.3	3.6	Versicolor
4.0	6.8	3.6	Virginica
6.0	1.5	2.2	Setosa
3.3	8.7	6.0	Virginica
6.4	6.4	2.7	Setosa
4.3	7.1	1.3	Versicolor
5.9	7.6	4.4	Virginica
6.2	5.9	2.7	Setosa
5.7	8.1	2.5	Versicolor
4.5	5.6	1.6	Setosa
5.2	5.7	3.3	Virginica
6.4	6.2	5.4	Versicolor
3.9	3.9	1.8	Setosa
5.0	7.0	3.8	Virginica
6.0	9.3	5.8	Virginica
7.3	5.1	4.7	Setosa
4.2	9.1	2.9	Virginica
5.6	5.4	5.4	Versicolor
7.6	5.1	4.3	Virginica
3.2	6.4	2.4	Versicolor
7.7	5.8	3.3	Versicolor
5.3	11.2	2.2	Virginica
6.7	3.1	1.7	Setosa
5.8	6.6	6.0	Virginica
4.0	1.6	3.1	Setosa
6.9	6.8	2.8	Versicolor
5.0	5.4	4.5	Versicolor
2.3	7.4	3.3	Versicolor
3.5	4.4	4.2	Setosa
5.4	4.0	3.9	Setosa
4.2	3.2	2.2	Setosa
3.5	7.1	4.8	Virginica
7.0	7.5	3.1	Versicolor
8.1	1.9	1.6	Setosa
5.0	4.0	2.0	Versicolor
3.8	10.4	5.0	Virginica
