sepal.width	variety
6.9	Setosa
5.9	Versicolor
3.6	Setosa
4.4	Versicolor
5.7	Virginica
7.0	Virginica
3.7	Versicolor
5.0	Setosa
6.1	Virginica
3.6	Versicolor
3.3	Versicolor
3.4	Setosa
7.0	Virginica
4.5	Virginica
7.5	Virginica
7.9	Setosa
7.4	Virginica
5.2	Virginica
4.8	Setosa
4.0	Virginica
6.4	Versicolor
6.0	Virginica
7.2	Setosa
3.7	Setosa
3.4	Versicolor
6.4	Virginica
3.2	Setosa
6.6	Setosa
7.0	Setosa
7.0	Setosa
4.1	Versicolor
6.1	Versicolor
6.5	Versicolor
3.9	Versicolor
4.1	Virginica
2.8	Virginica
5.0	Virginica
3.6	Virginica
4.5	Versicolor
6.5	Virginica
3.8	Versicolor
7.3	Versicolor
4.6	Virginica
3.3	Setosa
6.8	Versicolor
5.7	Versicolor
4.0	Versicolor
4.8	Versicolor
4.6	Versicolor
3.0	Virginica
5.7	Versicolor
6.6	Versicolor
5.0	Versicolor
5.8	Versicolor
6.5	Versicolor
2.8	Versicolor
3.9	Versicolor
5.3	Setosa
4.2	Virginica
4.5	Setosa
3.5	Virginica
3.8	Virginica
4.4	Versicolor
5.2	Versicolor
4.4	Setosa
5.8	Setosa
6.2	Virginica
4.5	Versicolor
7.5	Versicolor
4.0	Versicolor
5.5	Setosa
3.4	Setosa
5.1	Setosa
3.0	Virginica
3.2	Versicolor
3.9	Setosa
6.0	Versicolor
6.0	Setosa
2.3	Versicolor
7.5	Virginica
5.2	Setosa
2.7	Versicolor
5.0	Versicolor
4.3	Versicolor
4.9	Setosa
5.8	Virginica
6.7	Virginica
5.3	Virginica
7.9	Setosa
3.2	Versicolor
6.5	Versicolor
3.3	Virginica
3.3	Virginica
6.1	Versicolor
4.5	Setosa
6.8	Virginica
4.8	Virginica
4.0	Setosa
6.4	Setosa
5.5	Setosa
4.2	Virginica
7.4	Setosa
7.6	Virginica
4.3	Setosa
4.3	Virginica
