sepal.length	sepal.width	variety
10.8	6.8	Versicolor
8.7	7.0	Virginica
8.5	6.0	Setosa
8.0	8.0	Setosa
7.0	3.9	Versicolor
8.9	3.0	Versicolor
7.6	6.0	Versicolor
10.8	5.3	Virginica
9.2	6.1	Setosa
6.8	6.3	Versicolor
10.9	5.2	Virginica
8.4	3.6	Virginica
5.6	2.8	Virginica
10.2	5.6	Versicolor
7.9	4.0	Setosa
9.9	4.4	Setosa
11.7	5.3	Virginica
8.1	3.4	Versicolor
9.3	3.2	Virginica
10.5	3.7	Versicolor
8.9	5.4	Setosa
8.9	7.5	Virginica
8.7	5.0	Virginica
8.7	7.0	Virginica
7.4	7.2	Versicolor
7.1	5.9	Versicolor
7.2	6.3	Virginica
8.9	7.4	Setosa
8.8	4.9	Virginica
9.4	7.6	Setosa
7.2	7.0	Versicolor
7.3	4.2	Virginica
10.4	6.2	Virginica
9.2	4.5	Setosa
9.7	7.4	Virginica
6.3	4.8	Virginica
6.3	2.5	Virginica
6.8	4.7	Virginica
10.1	6.0	Virginica
9.0	5.5	Versicolor
8.8	8.2	Setosa
6.5	5.0	Setosa
8.4	3.9	Versicolor
7.0	5.9	Versicolor
9.5	2.5	Versicolor
6.6	2.5	Versicolor
7.5	3.0	Virginica
10.4	2.8	Virginica
5.0	4.7	Setosa
7.1	6.3	Setosa
8.7	5.3	Versicolor
7.8	4.4	Virginica
9.1	6.5	Virginica
4.9	6.2	Setosa
6.7	7.1	Versicolor
9.7	8.3	Virginica
8.5	3.2	Versicolor
8.5	7.7	Setosa
9.3	7.9	Setosa
8.3	7.9	Setosa
10.8	2.5	Versicolor
8.5	7.5	Virginica
7.9	5.5	Setosa
6.0	6.1	Versicolor
8.4	4.6	Setosa
11.7	2.6	Virginica
10.7	7.3	Virginica
7.7	3.7	Virginica
10.3	6.0	Setosa
10.1	4.9	Versicolor
11.6	6.0	Virginica
9.8	6.7	Versicolor
8.6	4.0	Setosa
9.1	7.3	Versicolor
8.4	6.6	Setosa
4.7	7.7	Setosa
5.8	3.7	Virginica
9.5	8.1	Setosa
7.9	7.4	Setosa
6.1	7.2	Versicolor
7.3	5.5	Virginica
11.2	4.5	Virginica
7.0	7.7	Virginica
8.6	6.2	Setosa
10.0	3.3	Versicolor
7.6	7.5	Versicolor
8.0	4.9	Setosa
8.8	4.7	Versicolor
7.8	4.8	Virginica
7.0	6.3	Setosa
6.8	3.5	Setosa
7.4	7.2	Setosa
6.0	4.5	Setosa
7.1	3.6	Setosa
11.2	3.0	Virginica
7.4	6.3	Virginica
9.6	7.3	Setosa
9.9	6.2	Virginica
8.7	5.8	Versicolor
9.1	6.6	Virginica
6.9	4.9	Setosa
8.1	6.5	Versicolor
8.1	4.5	Setosa
5.4	5.4	Versicolor
6.1	4.9	Setosa
