sepal.length	sepal.width	variety
7.4	7.0	Virginica
7.4	6.9	Versicolor
11.4	5.6	Versicolor
8.6	6.0	Virginica
5.5	5.2	Setosa
9.5	2.7	Virginica
6.4	4.5	Setosa
6.9	3.0	Virginica
7.5	7.5	Setosa
9.4	7.5	Setosa
11.1	4.4	Versicolor
6.3	5.8	Versicolor
10.6	6.8	Versicolor
5.8	6.5	Setosa
5.7	2.8	Versicolor
6.0	5.6	Versicolor
5.6	7.5	Setosa
8.8	5.7	Versicolor
9.2	5.0	Versicolor
7.1	5.8	Setosa
8.6	4.5	Versicolor
9.5	4.8	Versicolor
7.8	6.0	Virginica
7.9	3.8	Virginica
8.1	5.4	Versicolor
8.7	6.6	Versicolor
8.2	2.9	Versicolor
6.1	5.8	Setosa
8.4	5.0	Versicolor
11.4	6.3	Virginica
4.8	5.9	Setosa
6.0	5.9	Versicolor
6.4	5.9	Setosa
9.7	7.5	Setosa
9.0	5.9	Versicolor
7.4	6.2	Setosa
8.6	7.2	Setosa
9.2	4.5	Virginica
9.0	7.0	Setosa
8.9	4.9	Setosa
8.1	3.6	Setosa
9.8	4.1	Versicolor
9.8	3.3	Virginica
9.0	2.8	Versicolor
6.1	5.0	Versicolor
8.4	5.2	Setosa
9.8	4.7	Versicolor
7.7	4.0	Virginica
9.7	3.8	Virginica
6.5	6.5	Virginica
7.0	4.4	Setosa
6.5	8.1	Setosa
8.6	8.0	Setosa
6.5	4.9	Versicolor
6.3	6.6	Setosa
10.0	5.0	Virginica
8.5	5.0	Versicolor
6.8	3.9	Setosa
6.6	4.2	Setosa
6.7	4.1	Versicolor
5.2	5.7	Setosa
9.8	6.5	Setosa
10.8	6.8	Versicolor
5.9	7.0	Versicolor
7.3	5.8	Versicolor
9.9	3.2	Versicolor
5.8	6.0	Setosa
7.9	3.9	Setosa
6.4	7.2	Virginica
9.0	5.5	Setosa
9.2	6.3	Versicolor
8.0	5.8	Setosa
5.6	3.9	Setosa
6.9	4.4	Setosa
6.6	4.3	Setosa
10.3	5.5	Versicolor
8.5	4.2	Versicolor
10.3	6.3	Virginica
11.0	4.5	Virginica
10.4	7.1	Virginica
11.2	4.7	Virginica
5.4	3.6	Setosa
11.1	5.5	Virginica
5.2	6.9	Setosa
9.9	4.8	Virginica
5.5	3.8	Setosa
6.2	5.7	Versicolor
10.8	4.3	Virginica
6.5	4.0	Versicolor
6.9	6.2	Versicolor
7.6	4.5	Versicolor
9.4	7.6	Virginica
12.2	3.8	Virginica
9.8	3.4	Virginica
7.0	5.7	Virginica
8.8	4.9	Virginica
8.9	6.2	Virginica
8.8	6.2	Virginica
7.7	3.6	Virginica
7.7	6.4	Setosa
8.2	5.8	Virginica
4.7	4.7	Setosa
8.7	4.5	Virginica
11.7	7.5	Virginica
10.5	6.0	Virginica
