sepal.width	petal.length	petal.width	variety
7.5	1.8	1.8	Setosa
4.6	2.4	1.6	Setosa
4.1	7.9	4.8	Virginica
4.4	7.1	3.3	Virginica
6.0	4.9	5.6	Versicolor
5.1	1.5	1.6	Setosa
6.0	4.8	5.8	Virginica
4.5	6.5	3.5	Versicolor
7.5	10.6	2.6	Virginica
7.3	5.7	2.7	Versicolor
7.7	6.4	4.3	Virginica
4.8	5.6	5.6	Virginica
7.2	3.9	4.7	Versicolor
6.5	7.9	6.6	Virginica
5.2	7.3	2.4	Virginica
7.1	8.0	1.2	Versicolor
4.4	7.4	6.3	Virginica
4.5	4.2	1.2	Setosa
5.5	5.2	3.0	Virginica
4.5	7.5	5.4	Virginica
5.2	10.0	2.3	Virginica
2.9	5.7	5.4	Versicolor
2.9	8.1	3.8	Versicolor
4.7	6.5	5.0	Versicolor
5.6	8.9	4.4	Versicolor
5.9	1.7	4.4	Setosa
7.0	5.9	4.5	Versicolor
4.1	5.0	2.6	Setosa
6.1	10.1	4.4	Virginica
5.9	2.7	2.7	Setosa
6.6	5.4	2.5	Versicolor
6.3	5.6	4.5	Virginica
2.0	4.5	4.5	Versicolor
5.2	7.1	3.1	Versicolor
7.9	2.1	0.9	Setosa
6.5	8.7	6.3	Virginica
3.5	6.5	3.2	Versicolor
5.8	8.8	5.9	Versicolor
4.2	2.2	1.2	Setosa
2.9	5.2	5.0	Versicolor
4.8	4.6	2.8	Versicolor
6.2	7.5	4.0	Versicolor
7.3	10.0	6.0	Virginica
5.5	9.8	2.2	Virginica
6.7	6.6	2.9	Virginica
3.8	3.1	0.7	Setosa
4.2	5.1	2.0	Versicolor
6.8	9.1	6.7	Virginica
5.1	5.5	1.2	Setosa
4.4	7.8	2.0	Versicolor
7.6	6.2	2.0	Versicolor
5.8	8.5	3.3	Versicolor
6.0	4.6	4.6	Setosa
4.6	7.5	5.0	Versicolor
3.7	7.5	4.0	Virginica
3.8	5.2	1.3	Setosa
4.9	9.0	3.5	Versicolor
2.9	8.7	5.8	Versicolor
4.7	7.9	2.3	Virginica
6.6	6.1	3.5	Virginica
7.5	8.7	4.2	Versicolor
5.4	5.8	1.8	Versicolor
3.5	7.0	3.6	Versicolor
5.2	6.2	2.8	Virginica
5.2	6.2	4.9	Versicolor
5.8	8.9	5.5	Virginica
6.5	1.9	1.2	Setosa
5.1	6.0	2.3	Virginica
3.3	10.2	4.5	Virginica
6.7	8.1	4.5	Virginica
3.7	5.1	3.2	Setosa
4.2	2.0	0.2	Setosa
5.4	5.6	1.7	Setosa
6.2	2.4	4.7	Setosa
8.0	1.3	2.2	Setosa
7.5	5.1	4.3	Virginica
5.9	7.3	5.8	Versicolor
2.8	8.7	3.0	Virginica
5.3	10.6	3.4	Virginica
4.5	4.4	4.6	Setosa
6.2	4.8	3.7	Setosa
7.7	6.0	0.9	Setosa
7.7	8.8	6.3	Versicolor
3.2	5.1	4.4	Virginica
4.5	8.0	2.1	Virginica
5.3	6.3	3.0	Versicolor
7.0	2.6	3.1	Setosa
5.0	7.9	4.3	Virginica
7.0	6.5	5.3	Virginica
4.5	9.1	4.3	Virginica
6.3	9.6	5.9	Virginica
5.7	8.8	5.3	Virginica
7.6	5.4	2.6	Virginica
5.8	8.1	5.5	Versicolor
5.8	8.0	4.3	Versicolor
6.8	4.4	3.3	Versicolor
3.8	3.2	2.5	Setosa
3.2	5.5	4.5	Versicolor
4.0	4.5	3.7	Virginica
4.2	2.8	3.7	Setosa
5.1	6.0	2.7	Setosa
5.8	7.3	3.3	Virginica
5.4	2.5	2.2	Setosa
4.0	6.3	6.3	Virginica
4.0	2.9	4.2	Setosa
