petal.width	variety
2.3	Versicolor
5.8	Virginica
1.6	Setosa
6.0	Versicolor
0.8	Setosa
5.8	Virginica
2.5	Virginica
1.6	Versicolor
1.9	Setosa
5.9	Virginica
2.8	Virginica
2.7	Setosa
1.3	Versicolor
4.9	Virginica
2.4	Setosa
2.7	Versicolor
3.6	Setosa
5.0	Virginica
3.8	Virginica
3.7	Virginica
2.3	Versicolor
4.3	Virginica
3.8	Virginica
1.8	Virginica
2.3	Virginica
4.5	Versicolor
0.2	Setosa
4.8	Setosa
2.0	Versicolor
3.2	Setosa
3.1	Setosa
5.4	Virginica
2.5	Setosa
2.3	Versicolor
5.9	Versicolor
1.3	Versicolor
3.6	Virginica
6.0	Virginica
2.0	Virginica
0.2	Setosa
3.6	Virginica
1.4	Versicolor
4.2	Setosa
1.4	Setosa
0.7	Setosa
1.7	Setosa
2.7	Setosa
6.1	Versicolor
3.9	Virginica
6.8	Virginica
1.7	Setosa
3.2	Setosa
4.0	Versicolor
3.2	Setosa
4.4	Setosa
5.0	Versicolor
6.4	Virginica
1.2	Setosa
3.3	Versicolor
4.9	Setosa
6.6	Virginica
4.5	Versicolor
4.6	Virginica
2.9	Virginica
4.6	Setosa
0.4	Setosa
4.0	Virginica
4.7	Setosa
2.3	Virginica
2.8	Setosa
1.2	Setosa
2.0	Versicolor
0.2	Setosa
5.0	Versicolor
1.5	Versicolor
1.2	Setosa
3.3	Setosa
2.7	Versicolor
4.1	Virginica
5.3	Virginica
0.2	Setosa
0.2	Setosa
2.3	Versicolor
3.5	Versicolor
6.3	Versicolor
0.2	Setosa
3.6	Versicolor
1.9	Virginica
2.8	Versicolor
2.3	Versicolor
2.5	Virginica
4.8	Virginica
2.2	Setosa
2.1	Virginica
0.6	Setosa
1.7	Setosa
1.9	Versicolor
3.0	Versicolor
3.5	Virginica
4.7	Versicolor
3.7	Versicolor
6.3	Virginica
3.7	Setosa
1.2	Setosa
4.4	Virginica
