sepal.length	variety
7.0	Versicolor
11.6	Virginica
9.0	Setosa
8.7	Virginica
6.2	Setosa
7.1	Versicolor
8.1	Versicolor
9.4	Virginica
7.2	Virginica
7.3	Versicolor
5.2	Setosa
9.5	Versicolor
6.4	Versicolor
6.3	Setosa
8.4	Versicolor
7.0	Virginica
9.8	Versicolor
7.1	Versicolor
8.7	Versicolor
10.9	Versicolor
8.2	Versicolor
7.7	Virginica
6.8	Setosa
10.7	Virginica
5.6	Setosa
7.1	Setosa
6.2	Setosa
9.2	Setosa
7.9	Setosa
9.4	Virginica
10.8	Virginica
9.5	Setosa
10.7	Virginica
7.4	Setosa
7.7	Virginica
9.2	Virginica
7.0	Versicolor
8.8	Virginica
6.1	Virginica
8.7	Virginica
9.9	Versicolor
9.0	Versicolor
5.5	Setosa
6.0	Versicolor
9.2	Setosa
8.1	Versicolor
7.0	Setosa
10.1	Virginica
4.9	Setosa
7.7	Versicolor
8.1	Versicolor
7.3	Setosa
5.9	Setosa
8.1	Setosa
5.8	Setosa
7.9	Virginica
6.3	Virginica
9.8	Virginica
5.4	Setosa
9.3	Virginica
5.3	Setosa
8.3	Versicolor
11.1	Versicolor
6.8	Virginica
9.4	Virginica
8.5	Setosa
9.7	Versicolor
11.2	Virginica
7.3	Versicolor
7.5	Virginica
7.0	Virginica
9.5	Virginica
8.2	Virginica
8.2	Virginica
9.4	Setosa
5.9	Virginica
8.8	Virginica
9.3	Setosa
7.7	Versicolor
8.5	Versicolor
6.0	Setosa
9.0	Setosa
4.8	Setosa
8.3	Virginica
7.7	Versicolor
9.5	Versicolor
8.4	Versicolor
7.4	Setosa
8.2	Versicolor
7.4	Virginica
7.1	Versicolor
7.6	Versicolor
10.7	Virginica
5.4	Setosa
7.1	Setosa
6.8	Virginica
6.0	Setosa
11.2	Versicolor
8.8	Versicolor
7.1	Setosa
11.9	Virginica
6.1	Setosa
10.1	Versicolor
7.9	Versicolor
6.5	Setosa
