sepal.width	petal.length	variety
7.0	3.8	Setosa
7.0	5.6	Virginica
4.0	5.8	Virginica
3.5	3.4	Setosa
3.3	4.5	Versicolor
6.0	8.8	Virginica
6.9	8.6	Versicolor
6.3	6.6	Virginica
3.8	8.0	Versicolor
6.8	2.2	Setosa
4.9	7.5	Versicolor
5.8	7.7	Virginica
4.0	7.0	Virginica
2.9	9.6	Virginica
6.8	8.8	Virginica
5.9	10.1	Virginica
3.0	7.0	Versicolor
7.5	5.0	Versicolor
7.7	6.3	Versicolor
8.6	3.0	Setosa
6.0	1.6	Setosa
2.9	6.7	Versicolor
4.7	4.0	Versicolor
4.2	7.3	Virginica
3.0	4.4	Setosa
4.3	4.5	Setosa
3.5	5.1	Setosa
4.0	9.4	Versicolor
6.4	1.4	Setosa
5.6	2.5	Setosa
5.9	4.2	Versicolor
7.7	5.4	Setosa
7.7	7.2	Versicolor
6.2	6.4	Virginica
6.5	6.2	Virginica
2.7	6.5	Versicolor
3.7	4.5	Setosa
2.8	9.1	Virginica
6.3	3.8	Setosa
2.7	6.1	Versicolor
7.4	6.8	Virginica
6.1	2.9	Setosa
4.0	8.5	Versicolor
3.8	10.2	Virginica
6.5	4.4	Versicolor
8.4	5.3	Setosa
5.3	3.3	Versicolor
4.1	1.4	Setosa
4.5	5.7	Virginica
4.3	7.2	Versicolor
4.3	3.1	Setosa
3.9	1.6	Setosa
4.5	5.3	Setosa
3.7	6.0	Virginica
5.9	5.7	Versicolor
4.0	8.0	Virginica
6.8	8.6	Versicolor
3.7	5.4	Versicolor
5.7	6.1	Setosa
6.4	2.0	Setosa
6.9	7.3	Versicolor
6.8	9.1	Virginica
2.6	6.9	Versicolor
4.7	6.9	Virginica
6.9	4.3	Versicolor
8.3	2.7	Setosa
4.7	5.6	Versicolor
6.0	1.9	Setosa
5.7	5.8	Setosa
3.8	8.0	Virginica
4.5	5.5	Virginica
7.3	7.1	Virginica
5.3	3.9	Setosa
3.5	7.9	Virginica
7.7	4.9	Setosa
6.1	7.6	Virginica
6.0	7.8	Virginica
6.7	3.5	Setosa
6.8	7.2	Virginica
6.3	5.9	Setosa
7.1	6.5	Virginica
3.0	8.6	Virginica
7.4	5.9	Setosa
4.6	5.5	Setosa
7.0	4.9	Versicolor
3.2	5.7	Versicolor
5.7	8.0	Virginica
4.9	4.9	Setosa
4.3	9.1	Versicolor
6.4	2.2	Setosa
5.0	6.1	Versicolor
6.0	7.5	Versicolor
6.1	3.5	Setosa
5.1	4.1	Setosa
4.7	9.6	Virginica
3.6	7.1	Virginica
3.4	1.9	Setosa
7.7	6.8	Virginica
6.8	9.3	Versicolor
5.1	9.6	Virginica
7.0	8.2	Versicolor
3.8	8.9	Virginica
8.9	3.5	Setosa
4.5	1.3	Setosa
4.3	7.4	Virginica
