petal.width	variety
1.3	Versicolor
2.3	Virginica
0.7	Setosa
4.8	Virginica
4.2	Setosa
3.5	Virginica
5.3	Versicolor
6.3	Virginica
4.2	Setosa
4.0	Versicolor
0.9	Setosa
2.8	Virginica
2.6	Virginica
1.6	Virginica
6.0	Virginica
6.3	Virginica
5.0	Versicolor
3.7	Virginica
1.7	Setosa
3.9	Virginica
1.2	Setosa
1.6	Versicolor
1.8	Versicolor
5.0	Versicolor
2.8	Versicolor
2.9	Versicolor
1.3	Setosa
4.0	Virginica
3.3	Versicolor
5.1	Virginica
5.2	Versicolor
3.9	Virginica
5.9	Virginica
2.0	Versicolor
1.2	Setosa
2.0	Versicolor
4.7	Setosa
1.2	Setosa
4.7	Setosa
2.2	Setosa
3.6	Virginica
6.3	Virginica
3.6	Versicolor
4.4	Versicolor
5.0	Versicolor
1.8	Setosa
5.4	Versicolor
0.1	Setosa
2.4	Versicolor
2.8	Setosa
2.9	Versicolor
2.2	Versicolor
2.6	Setosa
2.6	Setosa
3.4	Setosa
1.8	Virginica
3.2	Setosa
1.7	Setosa
6.4	Virginica
3.4	Versicolor
2.0	Virginica
4.0	Versicolor
5.3	Versicolor
6.0	Virginica
2.8	Setosa
2.8	Virginica
5.3	Virginica
6.8	Virginica
5.8	Virginica
2.4	Virginica
2.2	Versicolor
1.5	Versicolor
3.2	Setosa
1.7	Setosa
2.7	Setosa
4.0	Versicolor
0.8	Setosa
6.3	Versicolor
2.5	Setosa
3.8	Virginica
5.8	Versicolor
2.6	Setosa
4.3	Virginica
3.7	Setosa
5.6	Versicolor
0.4	Setosa
2.6	Virginica
3.6	Setosa
3.1	Versicolor
4.4	Setosa
2.1	Virginica
4.7	Setosa
0.7	Setosa
1.2	Setosa
3.9	Virginica
6.1	Versicolor
4.8	Virginica
1.5	Versicolor
4.7	Versicolor
2.3	Setosa
3.3	Virginica
0.8	Setosa
5.9	Versicolor
6.2	Virginica
4.0	Virginica
