sepal.length	sepal.width	petal.length	petal.width	variety
9.7	4.5	5.8	5.3	Virginica
7.1	6.6	8.1	1.9	Virginica
10.2	4.0	9.8	3.6	Virginica
6.0	5.4	6.8	4.6	Versicolor
8.8	6.5	2.4	4.3	Setosa
4.6	4.9	5.4	4.8	Setosa
5.5	8.0	5.1	4.6	Setosa
9.0	6.0	4.3	4.7	Setosa
7.9	4.0	8.5	5.2	Virginica
5.1	4.2	2.5	3.4	Setosa
6.1	7.4	7.6	4.8	Versicolor
9.3	6.0	3.9	0.6	Setosa
8.8	2.8	5.1	6.0	Virginica
9.3	3.0	9.0	6.6	Virginica
5.8	6.1	8.0	1.2	Versicolor
6.6	2.8	4.0	5.3	Versicolor
9.7	6.0	8.2	1.2	Versicolor
5.2	4.2	3.3	2.7	Setosa
10.0	7.7	8.7	4.9	Versicolor
8.3	2.9	6.6	2.8	Virginica
8.0	4.0	5.8	6.3	Virginica
7.9	7.5	9.1	6.3	Virginica
11.9	4.3	9.1	5.4	Virginica
6.5	6.2	5.1	5.6	Versicolor
6.3	2.7	5.6	2.4	Virginica
9.6	4.5	7.4	3.4	Versicolor
10.7	7.0	7.2	2.3	Virginica
9.5	6.0	8.7	2.5	Virginica
7.7	5.9	4.3	2.8	Versicolor
5.7	6.2	6.9	4.4	Versicolor
6.7	4.6	7.1	5.9	Virginica
7.8	5.2	7.4	2.8	Virginica
8.7	4.8	2.7	2.8	Setosa
6.8	4.7	5.4	4.7	Versicolor
9.6	6.5	5.6	5.8	Versicolor
8.6	3.8	5.2	5.2	Versicolor
5.2	6.5	4.5	0.7	Setosa
9.6	5.9	5.5	0.7	Setosa
8.8	3.3	8.5	5.5	Virginica
7.4	4.7	9.2	6.8	Virginica
6.0	6.2	7.5	3.0	Virginica
6.1	7.5	5.9	4.2	Setosa
9.2	5.3	4.1	1.8	Versicolor
8.4	3.3	6.6	6.7	Virginica
9.0	3.4	2.0	1.7	Setosa
7.1	7.3	5.2	4.5	Setosa
7.5	5.8	4.4	1.2	Setosa
5.8	6.0	5.1	2.1	Setosa
6.3	5.8	4.7	5.1	Versicolor
11.2	6.0	8.6	6.3	Virginica
8.4	6.2	8.0	2.0	Versicolor
8.5	3.1	6.9	3.2	Versicolor
7.0	7.5	5.8	5.2	Virginica
7.4	3.1	6.5	4.8	Virginica
5.4	2.9	4.8	1.0	Versicolor
6.9	3.9	3.4	3.2	Setosa
7.2	5.2	2.1	2.2	Setosa
8.3	7.0	2.7	2.2	Setosa
12.2	5.8	7.7	3.5	Virginica
7.0	5.8	3.8	1.8	Setosa
8.1	3.4	6.7	5.4	Versicolor
10.7	7.5	6.5	3.7	Versicolor
8.9	3.0	2.9	2.7	Setosa
9.1	7.3	3.6	3.2	Setosa
9.5	6.3	5.1	1.5	Versicolor
7.9	4.0	8.5	5.5	Versicolor
7.0	4.5	2.8	4.8	Setosa
6.1	6.5	7.9	3.8	Virginica
5.0	5.5	6.5	2.5	Versicolor
11.7	3.6	7.1	3.0	Virginica
6.0	4.0	8.0	4.8	Versicolor
7.9	7.4	4.2	1.7	Setosa
4.9	5.2	2.8	1.2	Setosa
9.8	5.2	2.0	1.7	Setosa
8.1	4.5	8.4	2.1	Versicolor
10.3	7.2	6.1	4.0	Versicolor
7.5	6.5	6.1	1.7	Setosa
8.8	5.1	5.6	0.2	Setosa
9.4	4.5	4.7	2.0	Versicolor
10.3	5.9	6.8	4.8	Virginica
9.2	5.8	10.2	5.6	Virginica
9.0	4.5	10.0	3.3	Virginica
6.2	6.8	5.8	1.8	Virginica
9.9	7.4	4.0	1.9	Setosa
5.7	6.9	1.5	3.4	Setosa
9.3	4.4	8.1	6.4	Virginica
7.4	4.6	1.5	3.1	Setosa
6.6	5.0	6.5	3.5	Versicolor
7.0	6.4	5.7	3.5	Versicolor
10.7	3.1	9.9	3.8	Virginica
7.4	6.3	5.6	6.1	Virginica
8.1	6.4	9.1	4.3	Versicolor
7.2	7.9	1.9	1.7	Setosa
9.0	2.8	5.5	2.3	Versicolor
7.1	5.2	6.2	1.3	Versicolor
6.2	5.4	6.9	6.8	Virginica
5.1	7.5	1.9	2.8	Setosa
6.9	4.6	2.5	2.7	Setosa
11.9	3.8	7.4	5.0	Virginica
7.3	5.3	8.3	2.9	Versicolor
10.9	4.6	8.6	3.3	Virginica
7.9	6.9	8.8	4.8	Versicolor
6.1	6.7	4.4	1.2	Setosa
10.3	7.2	7.6	3.4	Virginica
5.5	4.1	4.9	1.2	Setosa
