petal.width	variety
3.9	Setosa
3.8	Virginica
2.2	Setosa
4.8	Versicolor
4.9	Setosa
2.8	Versicolor
5.3	Virginica
3.8	Versicolor
1.6	Setosa
6.0	Versicolor
1.8	Versicolor
4.5	Versicolor
1.9	Virginica
1.9	Versicolor
4.3	Virginica
5.0	Virginica
5.5	Virginica
2.2	Setosa
4.0	Virginica
2.8	Versicolor
3.1	Versicolor
1.8	Setosa
1.2	Setosa
3.6	Virginica
3.8	Setosa
6.3	Virginica
3.5	Virginica
3.8	Virginica
4.8	Virginica
2.8	Virginica
3.7	Setosa
5.3	Versicolor
0.3	Setosa
1.2	Setosa
3.3	Versicolor
0.2	Setosa
3.1	Versicolor
3.3	Virginica
4.2	Versicolor
2.2	Setosa
1.7	Versicolor
1.8	Virginica
0.7	Setosa
2.0	Versicolor
2.3	Virginica
5.9	Versicolor
6.3	Versicolor
4.3	Versicolor
4.2	Setosa
2.0	Versicolor
2.1	Virginica
2.2	Setosa
6.8	Virginica
4.8	Versicolor
2.6	Setosa
4.7	Setosa
1.0	Versicolor
2.8	Virginica
2.7	Setosa
5.7	Virginica
2.4	Setosa
4.8	Setosa
5.8	Versicolor
0.7	Setosa
2.8	Versicolor
5.3	Virginica
4.3	Versicolor
3.6	Virginica
0.7	Setosa
3.6	Versicolor
3.6	Setosa
3.0	Versicolor
2.0	Versicolor
6.2	Virginica
3.1	Setosa
4.2	Versicolor
6.8	Virginica
0.2	Setosa
1.7	Setosa
6.5	Virginica
5.5	Versicolor
4.0	Versicolor
2.4	Virginica
4.5	Versicolor
6.6	Virginica
0.7	Setosa
5.4	Versicolor
3.8	Virginica
2.9	Virginica
3.7	Setosa
6.0	Virginica
4.5	Setosa
5.5	Versicolor
0.2	Setosa
1.8	Virginica
2.2	Setosa
4.3	Setosa
1.6	Versicolor
1.7	Setosa
4.7	Setosa
2.7	Virginica
5.0	Versicolor
4.8	Setosa
2.5	Virginica
2.5	Versicolor
