petal.width	variety
2.7	Setosa
3.7	Versicolor
5.3	Virginica
4.8	Versicolor
1.5	Versicolor
5.6	Versicolor
0.7	Setosa
3.5	Virginica
1.4	Versicolor
1.1	Versicolor
5.8	Virginica
5.5	Virginica
0.7	Setosa
1.7	Setosa
1.2	Setosa
1.0	Versicolor
2.8	Virginica
4.8	Virginica
6.6	Virginica
3.1	Virginica
4.1	Virginica
2.1	Versicolor
1.2	Setosa
5.6	Virginica
4.0	Versicolor
4.3	Versicolor
4.3	Setosa
1.7	Setosa
5.8	Versicolor
4.1	Versicolor
6.5	Virginica
2.5	Versicolor
1.2	Setosa
0.2	Setosa
3.7	Setosa
2.3	Virginica
0.4	Setosa
2.3	Setosa
1.4	Setosa
4.8	Versicolor
5.5	Virginica
2.2	Setosa
6.0	Versicolor
4.6	Versicolor
4.8	Versicolor
6.8	Virginica
0.6	Setosa
2.2	Virginica
2.6	Versicolor
1.0	Versicolor
5.5	Versicolor
1.2	Setosa
1.1	Setosa
3.0	Versicolor
3.3	Virginica
1.4	Versicolor
3.8	Virginica
6.0	Virginica
0.8	Setosa
2.4	Versicolor
1.3	Setosa
2.4	Virginica
4.7	Setosa
2.7	Setosa
3.2	Versicolor
6.3	Virginica
3.9	Versicolor
4.8	Virginica
4.3	Virginica
4.7	Versicolor
3.3	Virginica
5.4	Virginica
3.7	Setosa
1.7	Setosa
4.5	Versicolor
6.4	Virginica
0.7	Setosa
2.2	Versicolor
2.7	Setosa
0.7	Setosa
2.8	Versicolor
0.9	Setosa
5.3	Versicolor
4.2	Setosa
3.3	Virginica
0.3	Setosa
0.7	Setosa
5.4	Virginica
2.3	Virginica
4.8	Virginica
3.0	Versicolor
6.1	Virginica
4.8	Versicolor
1.4	Setosa
3.5	Versicolor
3.7	Virginica
1.7	Setosa
0.2	Setosa
5.2	Versicolor
6.5	Virginica
4.0	Versicolor
1.8	Setosa
3.0	Virginica
0.7	Setosa
5.5	Versicolor
